% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	28	2292	0	1	1	0
132	1	1	1	0	18	1143	0	1	1	0
149	1	1	1	0	18	1143	0	1	1	0
164	1	1	1	0	18	1143	0	1	1	0
179	1	1	1	0	16	967	0	1	1	0
195	1	1	1	0	16	967	0	1	1	0
211	1	1	1	0	22	1431	0	1	1	0
227	1	1	1	0	22	1431	0	1	1	0
243	1	1	1	0	22	1431	0	1	1	0
259	1	1	1	0	20	1335	0	1	1	0
275	1	1	1	0	20	1335	0	1	1	0
291	1	1	1	0	20	1335	0	1	1	0
306	1	1	1	0	20	1335	0	1	1	0
321	1	1	1	0	20	1335	0	1	1	0
336	1	1	1	0	26	1908	0	1	1	0
352	1	1	1	0	26	1908	0	1	1	0
369	1	1	1	0	24	1692	0	1	1	0
384	1	1	1	0	24	1692	0	1	1	0
400	1	1	1	0	24	1692	0	1	1	0
416	1	1	1	0	6	325	0	1	1	0
432	1	1	1	0	6	325	0	1	1	0
447	1	1	1	0	4	225	0	1	1	0
447	2	1	1	0	4	225	0	1	1	1
462	1	1	1	0	4	225	0	1	1	0
1179	1	1	1	0	28	2292	0	1	1	0
1194	1	1	1	0	28	2292	0	1	1	0
1211	1	1	1	0	16	967	0	1	1	0
1227	1	1	1	0	16	967	0	1	1	0
1243	1	1	1	0	16	967	0	1	1	0
1260	1	1	1	0	8	437	0	1	1	0
1276	1	1	1	0	8	437	0	1	1	0
1293	1	1	1	0	14	807	0	1	1	0
1310	1	1	1	0	14	807	0	1	1	0
1326	1	1	1	0	14	807	0	1	1	0
1341	1	1	1	0	28	2292	0	1	1	0
1356	1	1	1	0	28	2292	0	1	1	0
1371	1	1	1	0	22	1431	0	1	1	0
1386	1	1	1	0	22	1431	0	1	1	0
1404	1	1	1	0	22	1431	0	1	1	0
1420	1	1	1	0	20	1335	0	1	1	0
1435	1	1	1	0	20	1335	0	1	1	0
1452	1	1	1	0	6	325	0	1	1	0
1467	1	1	1	0	6	325	0	1	1	0
1482	1	1	1	0	6	325	0	1	1	0
1498	1	1	1	0	22	1431	0	1	1	0
1514	1	1	1	0	22	1431	0	1	1	0
1530	1	1	1	0	16	967	0	1	1	0
1546	1	1	1	0	16	967	0	1	1	0
1561	1	1	1	0	16	967	0	1	1	0
1576	1	1	1	0	22	1431	0	1	1	0
1594	1	1	1	0	22	1431	0	1	1	0
1609	1	1	1	0	20	1335	0	1	1	0
1625	1	1	1	0	20	1335	0	1	1	0
1641	1	1	1	0	20	1335	0	1	1	0
1656	1	1	1	0	20	1335	0	1	1	0
1672	1	1	1	0	20	1335	0	1	1	0
1689	1	1	1	0	26	1908	0	1	1	0
1706	1	1	1	0	26	1908	0	1	1	0
1723	1	1	1	0	26	1908	0	1	1	0
1738	1	1	1	0	24	1692	0	1	1	0
1753	1	1	1	0	24	1692	0	1	1	0
1769	1	1	1	0	6	325	0	1	1	0
1785	1	1	1	0	6	325	0	1	1	0
1801	1	1	1	0	6	325	0	1	1	0
1818	1	1	1	0	4	225	0	1	1	0
1834	1	1	1	0	4	225	0	1	1	0
1849	1	1	1	0	18	1143	0	1	1	0
1865	1	1	1	0	18	1143	0	1	1	0
1882	1	1	1	0	18	1143	0	1	1	0
1897	1	1	1	0	18	1143	0	1	1	0
1912	1	1	1	0	18	1143	0	1	1	0
1927	1	1	1	0	10	549	0	1	1	0
1943	1	1	1	0	10	549	0	1	1	0
1958	1	1	1	0	10	549	0	1	1	0
1974	1	1	1	0	20	1335	0	1	1	0
1990	1	1	1	0	20	1335	0	1	1	0
2005	1	1	1	0	20	1335	0	1	1	0
2020	1	1	1	0	18	1143	0	1	1	0
2036	1	1	1	0	18	1143	0	1	1	0
2052	1	1	1	0	14	807	0	1	1	0
2068	1	1	1	0	14	807	0	1	1	0
2083	1	1	1	0	14	807	0	1	1	0
2099	1	1	1	0	14	807	0	1	1	0
2116	1	1	1	0	14	807	0	1	1	0
2131	1	1	1	0	26	1908	0	1	1	0
2147	1	1	1	0	26	1908	0	1	1	0
2162	1	1	1	0	26	1908	0	1	1	0
2177	1	1	1	0	14	807	0	1	1	0
2193	1	1	1	0	14	807	0	1	1	0
2209	1	1	1	0	18	1143	0	1	1	0
2224	1	1	1	0	18	1143	0	1	1	0
2240	1	1	1	0	18	1143	0	1	1	0
2256	1	1	1	0	26	1908	0	1	1	0
2271	1	1	1	0	26	1908	0	1	1	0
2287	1	1	1	0	16	967	0	1	1	0
2302	1	1	1	0	16	967	0	1	1	0
2317	1	1	1	0	16	967	0	1	1	0
2332	1	1	1	0	16	967	0	1	1	0
2348	1	1	1	0	16	967	0	1	1	0
2364	1	1	1	0	16	967	0	1	1	0
2380	1	1	1	0	14	807	0	1	1	0
2398	1	1	1	0	14	807	0	1	1	0
2414	1	1	1	0	20	1335	0	1	1	0
2430	1	1	1	0	20	1335	0	1	1	0
