% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	8	1	0	18	133	0	1	1	0
115	1	1	2	0	18	133	0	1	1	0
115	1	2	3	0	20	161	0	1	1	0
115	1	5	4	0	22	173	0	1	1	0
115	1	3	7	0	28	277	0	1	1	0
115	1	6	8	0	28	277	0	1	1	0
115	1	10	9	0	6	32	0	1	1	0
115	1	4	10	0	28	277	0	1	1	0
115	2	8	1	0	18	133	0	1	0	1
115	2	1	2	0	18	133	0	1	0	1
115	2	2	3	0	20	161	0	1	0	1
115	2	5	4	0	22	173	0	1	0	1
115	2	3	7	0	28	277	0	1	0	1
115	2	6	8	0	28	277	0	1	0	1
115	2	10	9	0	6	32	0	1	1	1
115	2	4	10	0	28	277	0	1	0	1
116	1	10	9	0	22	469	0	1	0	0
116	1	9	13	0	14	253	0	1	1	0
116	1	7	14	0	4	69	0	1	1	0
1158	1	9	13	0	10	549	0	1	1	0
1160	1	7	14	0	6	325	0	1	1	0
3115	1	6	8	0	2	137	0	1	1	0
9115	1	6	8	0	18	1143	0	1	1	0
