% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	18	1143	0	1	1	0
130	1	1	1	0	18	1143	0	1	1	0
145	1	1	1	0	18	1143	0	1	1	0
161	1	1	1	0	18	1143	0	1	1	0
179	1	1	1	0	28	2292	0	1	1	0
195	1	1	1	0	28	2292	0	1	1	0
211	1	1	1	0	22	1431	0	1	1	0
226	1	1	1	0	22	1431	0	1	1	0
242	1	1	1	0	22	1431	0	1	1	0
258	1	1	1	0	28	2292	0	1	1	0
273	1	1	1	0	28	2292	0	1	1	0
289	1	1	1	0	10	549	0	1	1	0
304	1	1	1	0	10	549	0	1	1	0
322	1	1	1	0	10	549	0	1	1	0
337	1	1	1	0	28	2292	0	1	1	0
352	1	1	1	0	28	2292	0	1	1	0
368	1	1	1	0	10	549	0	1	1	0
384	1	1	1	0	10	549	0	1	1	0
400	1	1	1	0	10	549	0	1	1	0
447	1	1	1	0	22	1431	0	1	1	0
462	1	1	1	0	22	1431	0	1	1	0
478	1	1	1	0	22	1431	0	1	1	0
494	1	1	1	0	16	967	0	1	1	0
1177	1	1	1	0	20	1335	0	1	1	0
1192	1	1	1	0	20	1335	0	1	1	0
1207	1	1	1	0	4	225	0	1	1	0
1223	1	1	1	0	4	225	0	1	1	0
1239	1	1	1	0	4	225	0	1	1	0
1254	1	1	1	0	0	85	0	1	1	0
1254	2	1	1	0	0	85	0	1	1	1
1255	1	1	1	0	0	85	0	1	1	0
1255	2	1	1	0	0	85	0	1	1	1
1270	1	1	1	0	0	85	0	1	1	0
1270	2	1	1	0	0	85	0	1	1	1
1271	1	1	1	0	0	85	0	1	1	0
1271	2	1	1	0	0	85	0	1	1	1
1285	1	1	1	0	0	85	0	1	1	0
1285	2	1	1	0	0	85	0	1	1	1
1301	1	1	1	0	28	2292	0	1	1	0
1317	1	1	1	0	28	2292	0	1	1	0
1332	1	1	1	0	14	807	0	1	1	0
1347	1	1	1	0	14	807	0	1	1	0
1363	1	1	1	0	14	807	0	1	1	0
1378	1	1	1	0	20	1335	0	1	1	0
1393	1	1	1	0	20	1335	0	1	1	0
1409	1	1	1	0	18	1143	0	1	1	0
1425	1	1	1	0	18	1143	0	1	1	0
1440	1	1	1	0	18	1143	0	1	1	0
1461	1	1	1	0	18	1143	0	1	1	0
1476	1	1	1	0	18	1143	0	1	1	0
1491	1	1	1	0	20	1335	0	1	1	0
1506	1	1	1	0	20	1335	0	1	1	0
1522	1	1	1	0	20	1335	0	1	1	0
1538	1	1	1	0	16	967	0	1	1	0
1554	1	1	1	0	16	967	0	1	1	0
1569	1	1	1	0	20	1335	0	1	1	0
1584	1	1	1	0	20	1335	0	1	1	0
1600	1	1	1	0	20	1335	0	1	1	0
1616	1	1	1	0	18	1143	0	1	1	0
1631	1	1	1	0	18	1143	0	1	1	0
1647	1	1	1	0	8	437	0	1	1	0
1662	1	1	1	0	8	437	0	1	1	0
1677	1	1	1	0	8	437	0	1	1	0
1692	1	1	1	0	28	2292	0	1	1	0
1708	1	1	1	0	28	2292	0	1	1	0
1724	1	1	1	0	28	2292	0	1	1	0
1739	1	1	1	0	22	1431	0	1	1	0
1754	1	1	1	0	22	1431	0	1	1	0
1770	1	1	1	0	28	2292	0	1	1	0
1785	1	1	1	0	28	2292	0	1	1	0
1801	1	1	1	0	28	2292	0	1	1	0
1817	1	1	1	0	20	1335	0	1	1	0
1832	1	1	1	0	20	1335	0	1	1	0
1847	1	1	1	0	18	1143	0	1	1	0
1863	1	1	1	0	18	1143	0	1	1	0
1878	1	1	1	0	18	1143	0	1	1	0
1894	1	1	1	0	24	1692	0	1	1	0
1910	1	1	1	0	24	1692	0	1	1	0
1925	1	1	1	0	24	1692	0	1	1	0
1941	1	1	1	0	22	1431	0	1	1	0
1956	1	1	1	0	22	1431	0	1	1	0
1971	1	1	1	0	20	1335	0	1	1	0
1987	1	1	1	0	20	1335	0	1	1	0
2003	1	1	1	0	20	1335	0	1	1	0
2018	1	1	1	0	24	1692	0	1	1	0
2034	1	1	1	0	24	1692	0	1	1	0
2050	1	1	1	0	2	137	0	1	1	0
2065	1	1	1	0	2	137	0	1	1	0
2081	1	1	1	0	2	137	0	1	1	0
2081	2	1	1	0	2	137	0	1	1	1
2097	1	1	1	0	22	1431	0	1	1	0
2112	1	1	1	0	22	1431	0	1	1	0
2128	1	1	1	0	22	1431	0	1	1	0
2143	1	1	1	0	22	1431	0	1	1	0
2158	1	1	1	0	22	1431	0	1	1	0
2174	1	1	1	0	24	1692	0	1	1	0
2190	1	1	1	0	24	1692	0	1	1	0
2205	1	1	1	0	24	1692	0	1	1	0
2221	1	1	1	0	24	1692	0	1	1	0
2236	1	1	1	0	24	1692	0	1	1	0
2251	1	1	1	0	18	1143	0	1	1	0
2267	1	1	1	0	18	1143	0	1	1	0
2282	1	1	1	0	18	1143	0	1	1	0
2298	1	1	1	0	14	807	0	1	1	0
2314	1	1	1	0	14	807	0	1	1	0
2330	1	1	1	0	14	807	0	1	1	0
2345	1	1	1	0	14	807	0	1	1	0
2361	1	1	1	0	14	807	0	1	1	0
2377	1	1	1	0	16	967	0	1	1	0
2393	1	1	1	0	16	967	0	1	1	0
2409	1	1	1	0	6	325	0	1	1	0
2424	1	1	1	0	6	325	0	1	1	0
2440	1	1	1	0	6	325	0	1	1	0
2456	1	1	1	0	28	2292	0	1	1	0
2471	1	1	1	0	28	2292	0	1	1	0
2487	1	1	1	0	18	1143	0	1	1	0
2495	1	1	1	0	18	1143	0	1	1	0
2502	1	1	1	0	18	1143	0	1	1	0
2503	1	1	1	0	18	1143	0	1	1	0
2510	1	1	1	0	18	1143	0	1	1	0
2511	1	1	1	0	18	1143	0	1	1	0
2526	1	1	1	0	18	1143	0	1	1	0
2542	1	1	1	0	24	1692	0	1	1	0
2558	1	1	1	0	24	1692	0	1	1	0
2573	1	1	1	0	18	1143	0	1	1	0
2588	1	1	1	0	18	1143	0	1	1	0
2605	1	1	1	0	18	1143	0	1	1	0
2620	1	1	1	0	12	621	0	1	1	0
2642	1	1	1	0	12	621	0	1	1	0
2657	1	1	1	0	14	807	0	1	1	0
2672	1	1	1	0	14	807	0	1	1	0
2688	1	1	1	0	22	1431	0	1	1	0
2704	1	1	1	0	22	1431	0	1	1	0
2720	1	1	1	0	22	1431	0	1	1	0
2736	1	1	1	0	8	437	0	1	1	0
2751	1	1	1	0	8	437	0	1	1	0
2767	1	1	1	0	28	2292	0	1	1	0
2783	1	1	1	0	28	2292	0	1	1	0
2799	1	1	1	0	28	2292	0	1	1	0
2815	1	1	1	0	18	1143	0	1	1	0
2830	1	1	1	0	18	1143	0	1	1	0
2846	1	1	1	0	18	1143	0	1	1	0
2862	1	1	1	0	24	1692	0	1	1	0
2877	1	1	1	0	24	1692	0	1	1	0
2893	1	1	1	0	26	1908	0	1	1	0
2909	1	1	1	0	26	1908	0	1	1	0
2924	1	1	1	0	26	1908	0	1	1	0
2940	1	1	1	0	24	1692	0	1	1	0
2956	1	1	1	0	24	1692	0	1	1	0
2971	1	1	1	0	22	1431	0	1	1	0
2987	1	1	1	0	22	1431	0	1	1	0
3002	1	1	1	0	22	1431	0	1	1	0
3017	1	1	1	0	24	1692	0	1	1	0
3033	1	1	1	0	24	1692	0	1	1	0
3049	1	1	1	0	18	1143	0	1	1	0
3064	1	1	1	0	18	1143	0	1	1	0
3080	1	1	1	0	18	1143	0	1	1	0
3095	1	1	1	0	10	549	0	1	1	0
3110	1	1	1	0	10	549	0	1	1	0
3126	1	1	1	0	10	549	0	1	1	0
3141	1	1	1	0	20	1335	0	1	1	0
3157	1	1	1	0	20	1335	0	1	1	0
3173	1	1	1	0	14	807	0	1	1	0
3189	1	1	1	0	14	807	0	1	1	0
3204	1	1	1	0	14	807	0	1	1	0
3220	1	1	1	0	22	1431	0	1	1	0
3236	1	1	1	0	22	1431	0	1	1	0
3252	1	1	1	0	22	1431	0	1	1	0
3267	1	1	1	0	22	1431	0	1	1	0
3282	1	1	1	0	22	1431	0	1	1	0
3298	1	1	1	0	2	137	0	1	1	0
3298	2	1	1	0	2	137	0	1	1	1
3314	1	1	1	0	2	137	0	1	1	0
3329	1	1	1	0	12	621	0	1	1	0
3344	1	1	1	0	12	621	0	1	1	0
3361	1	1	1	0	12	621	0	1	1	0
3376	1	1	1	0	20	1335	0	1	1	0
3392	1	1	1	0	20	1335	0	1	1	0
3407	1	1	1	0	26	1908	0	1	1	0
3423	1	1	1	0	26	1908	0	1	1	0
3438	1	1	1	0	26	1908	0	1	1	0
3454	1	1	1	0	18	1143	0	1	1	0
3469	1	1	1	0	18	1143	0	1	1	0
3484	1	1	1	0	18	1143	0	1	1	0
3499	1	1	1	0	18	1143	0	1	1	0
3515	1	1	1	0	18	1143	0	1	1	0
3530	1	1	1	0	20	1335	0	1	1	0
3546	1	1	1	0	20	1335	0	1	1	0
3562	1	1	1	0	20	1335	0	1	1	0
3577	1	1	1	0	12	621	0	1	1	0
3593	1	1	1	0	12	621	0	1	1	0
3609	1	1	1	0	22	1431	0	1	1	0
3624	1	1	1	0	22	1431	0	1	1	0
3640	1	1	1	0	22	1431	0	1	1	0
3655	1	1	1	0	18	1143	0	1	1	0
3671	1	1	1	0	18	1143	0	1	1	0
3687	1	1	1	0	20	1335	0	1	1	0
3703	1	1	1	0	20	1335	0	1	1	0
3718	1	1	1	0	20	1335	0	1	1	0
3733	1	1	1	0	28	2292	0	1	1	0
3750	1	1	1	0	28	2292	0	1	1	0
3765	1	1	1	0	28	2292	0	1	1	0
3781	1	1	1	0	26	1908	0	1	1	0
3797	1	1	1	0	26	1908	0	1	1	0
3812	1	1	1	0	28	2292	0	1	1	0
3827	1	1	1	0	28	2292	0	1	1	0
3843	1	1	1	0	28	2292	0	1	1	0
3859	1	1	1	0	16	967	0	1	1	0
3875	1	1	1	0	16	967	0	1	1	0
3891	1	1	1	0	18	1143	0	1	1	0
3907	1	1	1	0	18	1143	0	1	1	0
3922	1	1	1	0	18	1143	0	1	1	0
3938	1	1	1	0	12	621	0	1	1	0
3953	1	1	1	0	12	621	0	1	1	0
3968	1	1	1	0	20	1335	0	1	1	0
3983	1	1	1	0	20	1335	0	1	1	0
3999	1	1	1	0	20	1335	0	1	1	0
