% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	24	1692	0	1	1	0
131	1	1	1	0	20	1335	0	1	1	0
146	1	1	1	0	20	1335	0	1	1	0
161	1	1	1	0	20	1335	0	1	1	0
176	1	1	1	0	18	1143	0	1	1	0
192	1	1	1	0	18	1143	0	1	1	0
214	1	1	1	0	18	1143	0	1	1	0
229	1	1	1	0	18	1143	0	1	1	0
245	1	1	1	0	18	1143	0	1	1	0
261	1	1	1	0	28	2292	0	1	1	0
277	1	1	1	0	28	2292	0	1	1	0
292	1	1	1	0	12	621	0	1	1	0
307	1	1	1	0	12	621	0	1	1	0
322	1	1	1	0	12	621	0	1	1	0
337	1	1	1	0	16	967	0	1	1	0
353	1	1	1	0	16	967	0	1	1	0
369	1	1	1	0	28	2292	0	1	1	0
384	1	1	1	0	28	2292	0	1	1	0
400	1	1	1	0	28	2292	0	1	1	0
416	1	1	1	0	14	807	0	1	1	0
431	1	1	1	0	14	807	0	1	1	0
439	1	1	1	0	14	807	0	1	1	0
455	1	1	1	0	2	137	0	1	1	0
455	2	1	1	0	2	137	0	1	1	1
456	1	1	1	0	2	137	0	1	1	0
1177	1	1	1	0	14	807	0	1	1	0
1193	1	1	1	0	14	807	0	1	1	0
1209	1	1	1	0	22	1431	0	1	1	0
1226	1	1	1	0	22	1431	0	1	1	0
1243	1	1	1	0	22	1431	0	1	1	0
1258	1	1	1	0	26	1908	0	1	1	0
1274	1	1	1	0	26	1908	0	1	1	0
1290	1	1	1	0	24	1692	0	1	1	0
1306	1	1	1	0	24	1692	0	1	1	0
1322	1	1	1	0	24	1692	0	1	1	0
1337	1	1	1	0	14	807	0	1	1	0
1353	1	1	1	0	14	807	0	1	1	0
1368	1	1	1	0	14	807	0	1	1	0
1383	1	1	1	0	14	807	0	1	1	0
1399	1	1	1	0	14	807	0	1	1	0
1416	1	1	1	0	22	1431	0	1	1	0
1433	1	1	1	0	22	1431	0	1	1	0
1449	1	1	1	0	28	2292	0	1	1	0
1465	1	1	1	0	28	2292	0	1	1	0
1481	1	1	1	0	28	2292	0	1	1	0
1496	1	1	1	0	20	1335	0	1	1	0
1512	1	1	1	0	20	1335	0	1	1	0
1530	1	1	1	0	28	2292	0	1	1	0
1547	1	1	1	0	28	2292	0	1	1	0
1562	1	1	1	0	28	2292	0	1	1	0
1577	1	1	1	0	24	1692	0	1	1	0
1593	1	1	1	0	24	1692	0	1	1	0
1609	1	1	1	0	24	1692	0	1	1	0
1625	1	1	1	0	24	1692	0	1	1	0
1640	1	1	1	0	24	1692	0	1	1	0
1656	1	1	1	0	20	1335	0	1	1	0
1671	1	1	1	0	20	1335	0	1	1	0
1687	1	1	1	0	10	549	0	1	1	0
1703	1	1	1	0	10	549	0	1	1	0
1719	1	1	1	0	10	549	0	1	1	0
1735	1	1	1	0	14	807	0	1	1	0
1751	1	1	1	0	14	807	0	1	1	0
1766	1	1	1	0	14	807	0	1	1	0
1783	1	1	1	0	6	325	0	1	1	0
1800	1	1	1	0	6	325	0	1	1	0
1816	1	1	1	0	14	807	0	1	1	0
1831	1	1	1	0	14	807	0	1	1	0
1848	1	1	1	0	22	1431	0	1	1	0
