% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	28	2292	0	1	1	0
130	1	1	1	0	18	1143	0	1	1	0
145	1	1	1	0	18	1143	0	1	1	0
161	1	1	1	0	18	1143	0	1	1	0
177	1	1	1	0	18	1143	0	1	1	0
192	1	1	1	0	18	1143	0	1	1	0
207	1	1	1	0	12	621	0	1	1	0
223	1	1	1	0	12	621	0	1	1	0
238	1	1	1	0	12	621	0	1	1	0
254	1	1	1	0	20	1335	0	1	1	0
270	1	1	1	0	20	1335	0	1	1	0
285	1	1	1	0	20	1335	0	1	1	0
301	1	1	1	0	28	2292	0	1	1	0
317	1	1	1	0	28	2292	0	1	1	0
333	1	1	1	0	28	2292	0	1	1	0
348	1	1	1	0	28	2292	0	1	1	0
364	1	1	1	0	28	2292	0	1	1	0
379	1	1	1	0	6	325	0	1	1	0
394	1	1	1	0	6	325	0	1	1	0
410	1	1	1	0	20	1335	0	1	1	0
425	1	1	1	0	20	1335	0	1	1	0
441	1	1	1	0	20	1335	0	1	1	0
457	1	1	1	0	28	2292	0	1	1	0
1177	1	1	1	0	8	437	0	1	1	0
1193	1	1	1	0	8	437	0	1	1	0
1209	1	1	1	0	28	2292	0	1	0	0
1216	1	1	1	0	28	2292	1	0	1	0
1232	1	1	1	0	28	2292	0	1	1	0
1248	1	1	1	0	28	2292	0	1	1	0
1264	1	1	1	0	28	2292	0	1	0	0
1271	1	1	1	0	28	2292	1	0	1	0
1286	1	1	1	0	28	2292	0	1	1	0
1302	1	1	1	0	26	1908	0	1	1	0
1318	1	1	1	0	26	1908	0	1	1	0
1334	1	1	1	0	22	1431	0	1	1	0
1350	1	1	1	0	22	1431	0	1	1	0
1365	1	1	1	0	22	1431	0	1	1	0
1381	1	1	1	0	10	549	0	1	1	0
1397	1	1	1	0	10	549	0	1	1	0
1412	1	1	1	0	28	2292	0	1	1	0
1428	1	1	1	0	28	2292	0	1	1	0
1443	1	1	1	0	28	2292	0	1	1	0
1458	1	1	1	0	12	621	0	1	1	0
1467	1	1	1	0	12	621	0	1	1	0
1474	1	1	1	0	12	621	0	1	1	0
1475	1	1	1	0	12	621	0	1	1	0
1482	1	1	1	0	12	621	0	1	1	0
1498	1	1	1	0	12	621	0	1	1	0
1514	1	1	1	0	12	621	0	1	1	0
1530	1	1	1	0	24	1692	0	1	1	0
1545	1	1	1	0	24	1692	0	1	1	0
1561	1	1	1	0	24	1692	0	1	1	0
1577	1	1	1	0	18	1143	0	1	1	0
1593	1	1	1	0	18	1143	0	1	1	0
1608	1	1	1	0	24	1692	0	1	1	0
1624	1	1	1	0	24	1692	0	1	1	0
1639	1	1	1	0	24	1692	0	1	1	0
1654	1	1	1	0	20	1335	0	1	1	0
1662	1	1	1	0	20	1335	0	1	1	0
1670	1	1	1	0	20	1335	0	1	1	0
1678	1	1	1	0	20	1335	0	1	1	0
1686	1	1	1	0	20	1335	0	1	1	0
1701	1	1	1	0	26	1908	0	1	1	0
1716	1	1	1	0	26	1908	0	1	1	0
1732	1	1	1	0	22	1431	0	1	1	0
1747	1	1	1	0	22	1431	0	1	1	0
1763	1	1	1	0	22	1431	0	1	1	0
1778	1	1	1	0	4	225	0	1	1	0
1794	1	1	1	0	4	225	0	1	1	0
1810	1	1	1	0	10	549	0	1	1	0
1826	1	1	1	0	10	549	0	1	1	0
1841	1	1	1	0	10	549	0	1	1	0
1857	1	1	1	0	22	1431	0	1	1	0
1873	1	1	1	0	22	1431	0	1	1	0
1888	1	1	1	0	22	1431	0	1	1	0
1904	1	1	1	0	22	1431	0	1	1	0
1926	1	1	1	0	22	1431	0	1	1	0
1941	1	1	1	0	26	1908	0	1	1	0
1957	1	1	1	0	26	1908	0	1	1	0
1972	1	1	1	0	22	1431	0	1	1	0
1987	1	1	1	0	22	1431	0	1	1	0
2006	1	1	1	0	22	1431	0	1	1	0
2022	1	1	1	0	24	1692	0	1	1	0
2037	1	1	1	0	24	1692	0	1	1	0
2053	1	1	1	0	28	2292	0	1	1	0
2069	1	1	1	0	28	2292	0	1	1	0
2085	1	1	1	0	28	2292	0	1	1	0
2101	1	1	1	0	20	1335	0	1	1	0
2116	1	1	1	0	20	1335	0	1	1	0
2131	1	1	1	0	18	1143	0	1	1	0
2147	1	1	1	0	18	1143	0	1	1	0
2162	1	1	1	0	18	1143	0	1	1	0
2177	1	1	1	0	18	1143	0	1	1	0
2193	1	1	1	0	18	1143	0	1	1	0
2209	1	1	1	0	28	2292	0	1	1	0
2224	1	1	1	0	28	2292	0	1	1	0
2240	1	1	1	0	28	2292	0	1	1	0
2256	1	1	1	0	14	807	0	1	1	0
2271	1	1	1	0	14	807	0	1	1	0
2286	1	1	1	0	14	807	0	1	1	0
2302	1	1	1	0	10	549	0	1	1	0
2317	1	1	1	0	10	549	0	1	1	0
2333	1	1	1	0	18	1143	0	1	1	0
2349	1	1	1	0	18	1143	0	1	1	0
2364	1	1	1	0	18	1143	0	1	1	0
2380	1	1	1	0	14	807	0	1	1	0
2395	1	1	1	0	14	807	0	1	1	0
2410	1	1	1	0	8	437	0	1	1	0
2426	1	1	1	0	8	437	0	1	1	0
2442	1	1	1	0	8	437	0	1	1	0
2457	1	1	1	0	20	1335	0	1	1	0
2473	1	1	1	0	20	1335	0	1	1	0
2489	1	1	1	0	16	967	0	1	1	0
2504	1	1	1	0	16	967	0	1	1	0
2519	1	1	1	0	16	967	0	1	1	0
2535	1	1	1	0	10	549	0	1	1	0
2550	1	1	1	0	10	549	0	1	1	0
2566	1	1	1	0	10	549	0	1	1	0
2581	1	1	1	0	20	1335	0	1	1	0
2597	1	1	1	0	20	1335	0	1	1	0
2613	1	1	1	0	8	437	0	1	1	0
2629	1	1	1	0	8	437	0	1	1	0
2644	1	1	1	0	8	437	0	1	1	0
2660	1	1	1	0	4	225	0	1	1	0
2675	1	1	1	0	4	225	0	1	1	0
2690	1	1	1	0	28	2292	0	1	1	0
2707	1	1	1	0	28	2292	0	1	1	0
2722	1	1	1	0	28	2292	0	1	1	0
2737	1	1	1	0	22	1431	0	1	1	0
2753	1	1	1	0	22	1431	0	1	1	0
2769	1	1	1	0	28	2292	0	1	1	0
2784	1	1	1	0	28	2292	0	1	1	0
2800	1	1	1	0	28	2292	0	1	1	0
2816	1	1	1	0	10	549	0	1	1	0
2831	1	1	1	0	10	549	0	1	1	0
2847	1	1	1	0	24	1692	0	1	1	0
2863	1	1	1	0	24	1692	0	1	1	0
2879	1	1	1	0	24	1692	0	1	1	0
2895	1	1	1	0	28	2292	0	1	1	0
2911	1	1	1	0	28	2292	0	1	1	0
2927	1	1	1	0	20	1335	0	1	1	0
2942	1	1	1	0	20	1335	0	1	1	0
2958	1	1	1	0	20	1335	0	1	1	0
2974	1	1	1	0	12	621	0	1	1	0
2990	1	1	1	0	12	621	0	1	1	0
3006	1	1	1	0	12	621	0	1	1	0
