% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	18	549	0	1	1	0
115	1	1	2	0	6	153	0	1	1	0
131	1	2	1	0	14	807	0	1	1	0
149	1	2	1	0	14	807	0	1	1	0
159	1	1	2	0	12	621	0	1	1	0
165	1	2	1	0	14	807	0	1	1	0
167	1	2	1	0	18	549	0	1	0	0
167	1	1	2	0	12	301	0	1	1	0
185	1	2	1	0	18	1143	0	1	1	0
201	1	2	1	0	18	1143	0	1	1	0
217	1	2	1	0	6	325	0	1	1	0
217	2	2	1	0	6	325	0	1	1	1
1195	1	2	1	0	4	225	0	1	1	0
1383	1	1	2	0	6	325	0	1	1	0
2211	1	2	1	0	14	807	0	1	1	0
2227	1	2	1	0	14	807	0	1	1	0
2242	1	2	1	0	14	807	0	1	1	0
2287	1	2	1	0	8	437	0	1	1	0
2304	1	2	1	0	8	437	0	1	1	0
2319	1	2	1	0	8	437	0	1	1	0
2335	1	2	1	0	12	621	0	1	1	0
2351	1	2	1	0	12	621	0	1	1	0
2368	1	2	1	0	8	437	0	1	1	0
2389	1	2	1	0	8	437	0	1	1	0
2590	1	2	1	0	18	1143	0	1	1	0
2603	1	1	2	0	6	325	0	1	1	0
2607	1	2	1	0	8	437	0	1	1	0
2626	1	2	1	0	8	437	0	1	1	0
2647	1	2	1	0	2	137	0	1	1	0
2662	1	2	1	0	2	137	0	1	1	0
2678	1	2	1	0	2	137	0	1	1	0
2694	1	2	1	0	4	225	0	1	1	0
2709	1	2	1	0	4	225	0	1	1	0
2726	1	2	1	0	4	225	0	1	1	0
2743	1	2	1	0	4	225	0	1	1	0
2759	1	2	1	0	4	225	0	1	1	0
2774	1	2	1	0	2	137	0	1	1	0
2790	1	2	1	0	2	137	0	1	1	0
2790	2	2	1	0	2	137	0	1	1	1
2807	1	2	1	0	2	137	0	1	1	0
2829	1	2	1	0	2	137	0	1	1	0
3829	1	2	1	0	8	437	0	1	1	0
5820	1	1	2	0	6	325	0	1	1	0
7044	1	2	1	0	18	1143	0	1	1	0
7060	1	2	1	0	10	549	0	1	1	0
7076	1	2	1	0	10	549	0	1	1	0
7127	1	2	1	0	0	85	0	1	1	0
7143	1	2	1	0	0	85	0	1	1	0
7159	1	2	1	0	0	85	0	1	1	0
7175	1	2	1	0	14	807	0	1	1	0
7191	1	2	1	0	14	807	0	1	1	0
7207	1	2	1	0	0	85	0	1	1	0
7207	2	2	1	0	0	85	0	1	1	1
7224	1	2	1	0	0	85	0	1	1	0
7224	2	2	1	0	0	85	0	1	1	1
7241	1	2	1	0	0	85	0	1	1	0
7241	2	2	1	0	0	85	0	1	1	1
7261	1	2	1	0	2	137	0	1	1	0
7487	1	2	1	0	16	967	0	1	1	0
7503	1	2	1	0	16	967	0	1	1	0
7520	1	2	1	0	16	967	0	1	1	0
7536	1	2	1	0	4	225	0	1	1	0
7552	1	2	1	0	4	225	0	1	1	0
7568	1	2	1	0	22	1431	0	1	1	0
7594	1	2	1	0	22	1431	0	1	1	0
7615	1	2	1	0	20	1335	0	1	1	0
7634	1	2	1	0	20	1335	0	1	1	0
7654	1	2	1	0	0	85	0	1	1	0
7654	2	2	1	0	0	85	0	1	1	1
9050	1	1	2	0	10	549	0	1	1	0
9066	1	1	2	0	10	549	0	1	1	0
9090	1	1	2	0	18	1143	0	1	1	0
