% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.183	1	9	19	4	9	22	1031	0	0	0
0.183	1	8	19	4	2	26	1692	0	0	1
0.183	1	6	19	4	4	28	185	0	0	1
0.184	1	5	19	5	7	28	549	0	0	0
0.184	1	9	19	5	9	22	1031	0	0	0
0.184	1	8	19	5	2	28	1836	0	0	1
0.184	1	10	19	5	13	28	373	0	0	1
0.185	1	5	19	6	7	28	749	0	0	0
0.185	1	9	19	6	9	28	1479	0	0	0
0.185	1	10	19	6	13	28	2196	0	0	1
0.186	1	3	19	7	1	28	185	0	0	0
0.186	1	1	19	7	8	28	935	0	0	0
0.186	1	7	19	7	10	22	693	0	0	0
0.186	1	2	19	7	3	28	185	0	0	1
0.186	1	6	19	7	4	28	2052	0	0	1
0.187	1	3	19	8	1	28	373	0	0	0
0.187	1	7	19	8	10	28	1836	0	0	0
0.187	1	2	19	8	3	28	549	0	0	1
0.187	1	10	19	8	13	28	549	0	0	1
0.187	1	4	19	8	14	28	1095	0	0	1
0.188	1	1	19	9	8	28	185	0	0	0
0.188	1	7	19	9	10	28	2052	0	0	0
0.188	1	2	19	9	3	28	1836	0	0	1
0.188	1	10	19	9	13	28	373	0	0	1
0.189	1	5	19	10	7	28	373	0	0	0
0.189	1	1	19	10	8	28	1836	0	0	0
0.189	1	8	19	10	2	28	373	0	0	1
0.189	1	10	19	10	13	26	1527	0	0	1
0.19	1	5	20	1	7	22	1383	0	0	0
0.19	1	8	20	1	2	28	1479	0	0	1
0.19	1	2	20	1	3	28	373	0	0	1
0.19	1	6	20	1	4	28	185	0	0	1
0.19	1	5	20	1	7	28	185	0	0	1
0.191	1	3	20	2	1	26	621	0	0	0
0.191	1	5	20	2	7	28	1479	0	0	0
0.191	1	2	20	2	3	28	373	0	0	1
0.191	1	6	20	2	4	28	1287	0	0	1
0.191	1	5	20	2	7	28	185	0	0	1
0.191	1	4	20	2	14	28	373	0	0	1
0.192	1	3	20	3	1	26	1692	0	0	0
0.192	1	5	20	3	7	28	185	0	0	0
0.192	1	2	20	3	3	26	1383	0	0	1
0.192	1	4	20	3	14	28	549	0	0	1
0.193	1	3	20	4	1	28	185	0	0	0
0.193	1	5	20	4	7	28	2052	0	0	0
0.193	1	8	20	4	2	28	549	0	0	1
0.193	1	5	20	4	7	28	185	0	0	1
