% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	26	903	0
0.109	1	5	11	10	3	28	1095	0
0.109	1	2	11	10	1	26	903	1
0.109	1	5	11	10	3	28	1095	1
0.117	1	3	12	8	2	2	137	0
0.117	1	3	12	8	2	2	137	1
0.118	1	4	12	9	4	14	389	0
0.118	1	1	12	9	6	18	549	0
0.118	1	4	12	9	4	14	389	1
0.118	1	1	12	9	6	18	549	1
0.125	1	2	13	6	1	14	807	0
0.125	1	2	13	6	1	14	807	1
0.126	1	2	13	7	1	14	807	0
0.126	1	2	13	7	1	14	807	1
0.127	1	2	13	8	1	14	807	0
0.127	1	2	13	8	1	14	807	1
0.133	1	5	14	4	3	22	1431	0
0.133	1	5	14	4	3	22	1431	1
0.141	1	2	15	2	1	14	807	0
0.141	1	2	15	2	1	14	807	1
0.142	1	2	15	3	1	14	807	0
0.142	1	2	15	3	1	14	807	1
0.143	1	2	15	4	1	14	807	0
0.143	1	2	15	4	1	14	807	1
0.144	1	2	15	5	1	14	807	0
0.144	1	2	15	5	1	14	807	1
0.145	1	2	15	6	1	14	807	0
0.145	1	2	15	6	1	14	807	1
0.168	1	5	17	9	3	6	153	0
0.168	1	2	17	9	1	18	549	0
0.168	1	5	17	9	3	6	153	1
0.168	1	2	17	9	1	18	549	1
0.201	1	2	21	2	1	6	325	0
0.201	1	2	21	2	1	6	325	1
0.371	1	5	38	2	3	6	325	0
0.371	1	5	38	2	3	6	325	1
1.141	1	4	115	2	4	4	225	0
1.141	1	4	115	2	4	4	225	1
1.142	1	2	115	3	1	4	225	0
1.142	1	2	115	3	1	4	225	1
1.16	1	2	117	1	1	4	225	0
1.16	1	2	117	1	1	4	225	1
1.162	1	2	117	3	1	8	437	0
1.162	1	2	117	3	1	8	437	1
2.176	1	2	218	7	1	4	225	0
2.176	1	2	218	7	1	4	225	1
2.191	1	2	220	2	1	4	225	0
2.191	1	2	220	2	1	4	225	1
2.192	1	2	220	3	1	4	225	0
2.192	1	2	220	3	1	4	225	1
2.206	1	2	221	7	1	6	325	0
2.206	1	2	221	7	1	6	325	1
2.207	1	2	221	8	1	6	325	0
2.207	1	2	221	8	1	6	325	1
2.223	1	2	223	4	1	6	325	0
2.223	1	2	223	4	1	6	325	1
2.24	1	2	225	1	1	6	325	0
2.24	1	2	225	1	1	6	325	1
2.259	1	2	226	10	1	6	325	0
2.259	1	2	226	10	1	6	325	1
2.279	1	2	228	10	1	6	325	0
2.279	1	2	228	10	1	6	325	1
2.373	1	4	238	4	4	0	85	0
2.373	1	4	238	4	4	0	85	1
2.48	1	2	249	1	1	2	137	0
2.48	1	2	249	1	1	2	137	1
2.496	1	2	250	7	1	18	1143	0
2.496	1	2	250	7	1	18	1143	1
2.519	1	2	252	10	1	18	1143	0
2.519	1	2	252	10	1	18	1143	1
5.496	1	2	550	7	1	12	621	0
5.496	1	2	550	7	1	12	621	1
5.517	1	2	552	8	1	12	621	0
5.517	1	2	552	8	1	12	621	1
5.533	1	2	554	4	1	10	549	0
5.533	1	2	554	4	1	10	549	1
5.549	1	2	555	10	1	10	549	0
5.549	1	2	555	10	1	10	549	1
5.601	1	2	561	2	1	12	621	0
5.601	1	2	561	2	1	12	621	1
5.616	1	2	562	7	1	12	621	0
5.616	1	2	562	7	1	12	621	1
5.631	1	2	564	2	1	12	621	0
5.631	1	2	564	2	1	12	621	1
5.632	1	2	564	3	1	12	621	0
5.632	1	2	564	3	1	12	621	1
5.648	1	2	565	9	1	14	807	0
5.648	1	2	565	9	1	14	807	1
5.649	1	2	565	10	1	14	807	0
5.649	1	2	565	10	1	14	807	1
5.664	1	2	567	5	1	14	807	0
5.664	1	2	567	5	1	14	807	1
5.665	1	2	567	6	1	14	807	0
5.665	1	2	567	6	1	14	807	1
5.68	1	2	569	1	1	14	807	0
5.68	1	2	569	1	1	14	807	1
5.681	1	2	569	2	1	8	437	0
5.681	1	2	569	2	1	8	437	1
5.682	1	2	569	3	1	8	437	0
5.682	1	2	569	3	1	8	437	1
5.697	1	2	570	8	1	8	437	0
5.697	1	2	570	8	1	8	437	1
5.698	1	2	570	9	1	8	437	0
5.698	1	2	570	9	1	8	437	1
5.713	1	2	572	4	1	8	437	0
5.713	1	2	572	4	1	8	437	1
5.714	1	2	572	5	1	8	437	0
5.714	1	2	572	5	1	8	437	1
5.715	1	2	572	6	1	8	437	0
5.715	1	2	572	6	1	8	437	1
5.716	1	2	572	7	1	8	437	0
5.716	1	2	572	7	1	8	437	1
8.712	1	2	872	3	1	10	549	0
8.712	1	2	872	3	1	10	549	1
8.728	1	2	873	9	1	2	137	0
8.728	1	2	873	9	1	2	137	1
8.744	1	2	875	5	1	2	137	0
8.744	1	2	875	5	1	2	137	1
8.76	1	2	877	1	1	2	137	0
8.76	1	2	877	1	1	2	137	1
8.776	1	2	878	7	1	4	225	0
8.776	1	2	878	7	1	4	225	1
8.793	1	2	880	4	1	4	225	0
8.793	1	2	880	4	1	4	225	1
8.841	1	2	885	2	1	16	967	0
8.841	1	2	885	2	1	16	967	1
8.863	1	2	887	4	1	16	967	0
8.863	1	2	887	4	1	16	967	1
