% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	12	301	0	1	0
115	1	2	2	0	16	453	0	1	0
115	2	1	1	0	12	301	0	1	1
115	2	2	2	0	16	453	0	1	1
131	1	2	2	0	4	225	0	1	0
131	2	2	2	0	4	225	0	1	1
132	1	2	2	0	4	225	0	1	0
132	2	2	2	0	4	225	0	1	1
133	1	1	1	0	8	437	0	1	0
133	2	1	1	0	8	437	0	1	1
134	1	2	2	0	4	225	0	1	0
134	2	2	2	0	4	225	0	1	1
136	1	1	1	0	8	437	0	1	0
136	2	1	1	0	8	437	0	1	1
149	1	1	1	0	8	437	0	1	0
149	2	1	1	0	8	437	0	1	1
150	1	1	1	0	8	437	0	1	0
150	2	1	1	0	8	437	0	1	1
151	1	1	1	0	22	693	0	1	0
151	1	2	2	0	4	105	0	1	0
151	2	1	1	0	22	693	0	1	1
151	2	2	2	0	4	105	0	1	1
152	1	1	1	0	22	693	0	1	0
152	1	2	2	0	4	105	0	1	0
152	2	1	1	0	22	693	0	1	1
152	2	2	2	0	4	105	0	1	1
153	1	2	2	0	4	225	0	1	0
153	2	2	2	0	4	225	0	1	1
167	1	1	1	0	14	807	0	1	0
167	2	1	1	0	14	807	0	1	1
168	1	1	1	0	14	807	0	1	0
168	2	1	1	0	14	807	0	1	1
169	1	1	1	0	14	807	0	1	0
169	2	1	1	0	14	807	0	1	1
170	1	1	1	0	14	807	0	1	0
170	2	1	1	0	14	807	0	1	1
171	1	1	1	0	14	807	0	1	0
171	2	1	1	0	14	807	0	1	1
185	1	1	1	0	14	807	0	1	0
185	2	1	1	0	14	807	0	1	1
186	1	1	1	0	14	807	0	1	0
186	2	1	1	0	14	807	0	1	1
203	1	1	1	0	14	807	0	1	0
203	2	1	1	0	14	807	0	1	1
223	1	1	1	0	14	807	0	1	0
223	2	1	1	0	14	807	0	1	1
1151	1	2	2	0	4	225	0	1	0
1151	2	2	2	0	4	225	0	1	1
1168	1	2	2	0	2	137	0	1	0
1168	2	2	2	0	2	137	0	1	1
1169	1	2	2	0	2	137	0	1	0
1169	2	2	2	0	2	137	0	1	1
1183	1	1	1	0	10	549	0	1	0
1183	2	1	1	0	10	549	0	1	1
1184	1	2	2	0	2	137	0	1	0
1184	2	2	2	0	2	137	0	1	1
1185	1	2	2	0	2	137	0	1	0
1185	2	2	2	0	2	137	0	1	1
1186	1	2	2	0	2	137	0	1	0
1186	2	2	2	0	2	137	0	1	1
1187	1	2	2	0	2	137	0	1	0
1187	2	2	2	0	2	137	0	1	1
1188	1	2	2	0	2	137	0	1	0
1188	2	2	2	0	2	137	0	1	1
1199	1	1	1	0	10	549	0	1	0
1199	2	1	1	0	10	549	0	1	1
1200	1	1	1	0	10	549	0	1	0
1200	2	1	1	0	10	549	0	1	1
1201	1	2	2	0	2	137	0	1	0
1201	2	2	2	0	2	137	0	1	1
1202	1	2	2	0	2	137	0	1	0
1202	2	2	2	0	2	137	0	1	1
1204	1	2	2	0	2	137	0	1	0
1204	2	2	2	0	2	137	0	1	1
1205	1	2	2	0	2	137	0	1	0
1205	2	2	2	0	2	137	0	1	1
1206	1	2	2	0	2	137	0	1	0
1206	2	2	2	0	2	137	0	1	1
1207	1	2	2	0	2	137	0	1	0
1207	2	2	2	0	2	137	0	1	1
1208	1	2	2	0	4	225	0	1	0
1208	2	2	2	0	4	225	0	1	1
1215	1	1	1	0	10	549	0	1	0
1215	2	1	1	0	10	549	0	1	1
1216	1	1	1	0	10	549	0	1	0
1216	2	1	1	0	10	549	0	1	1
1217	1	1	1	0	10	549	0	1	0
1217	2	1	1	0	10	549	0	1	1
1231	1	1	1	0	10	549	0	1	0
1231	2	1	1	0	10	549	0	1	1
1232	1	1	1	0	10	549	0	1	0
1232	2	1	1	0	10	549	0	1	1
1233	1	1	1	0	10	549	0	1	0
1233	2	1	1	0	10	549	0	1	1
1234	1	1	1	0	10	549	0	1	0
1234	2	1	1	0	10	549	0	1	1
1254	1	1	1	0	8	437	0	1	0
1254	2	1	1	0	8	437	0	1	1
1259	1	1	1	0	8	437	0	1	0
1259	2	1	1	0	8	437	0	1	1
1272	1	1	1	0	8	437	0	1	0
1272	2	1	1	0	8	437	0	1	1
1281	1	1	1	0	8	437	0	1	0
1281	2	1	1	0	8	437	0	1	1
2247	1	1	1	0	4	225	0	1	0
2247	2	1	1	0	4	225	0	1	1
2283	1	1	1	0	4	225	0	1	0
2283	2	1	1	0	4	225	0	1	1
2527	1	1	1	0	10	549	0	1	0
2527	2	1	1	0	10	549	0	1	1
3743	1	1	1	0	12	621	0	1	0
3743	2	1	1	0	12	621	0	1	1
3760	1	1	1	0	12	621	0	1	0
3760	2	1	1	0	12	621	0	1	1
3780	1	1	1	0	4	225	0	1	0
3780	2	1	1	0	4	225	0	1	1
3797	1	1	1	0	4	225	0	1	0
