% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	28	2292	0	1	1	0
130	1	1	1	0	28	2292	0	1	1	0
146	1	1	1	0	28	2292	0	1	1	0
161	1	1	1	0	28	2292	0	1	1	0
177	1	1	1	0	28	2292	0	1	1	0
193	1	1	1	0	28	2292	0	1	1	0
208	1	1	1	0	28	2292	0	1	1	0
223	1	1	1	0	28	2292	0	1	1	0
239	1	1	1	0	28	2292	0	1	1	0
254	1	1	1	0	28	2292	0	1	1	0
270	1	1	1	0	28	2292	0	1	1	0
286	1	1	1	0	28	2292	0	1	1	0
301	1	1	1	0	2	137	0	1	1	0
301	2	1	1	0	2	137	0	1	1	1
302	1	1	1	0	2	137	0	1	1	0
317	1	1	1	0	2	137	0	1	1	0
317	2	1	1	0	2	137	0	1	1	1
318	1	1	1	0	2	137	0	1	1	0
333	1	1	1	0	28	2292	0	1	1	0
348	1	1	1	0	28	2292	0	1	1	0
364	1	1	1	0	28	2292	0	1	1	0
380	1	1	1	0	28	2292	0	1	1	0
382	1	1	1	0	28	2292	0	1	1	0
1185	1	1	1	0	18	1143	0	1	1	0
2201	1	1	1	0	28	2292	0	1	1	0
2217	1	1	1	0	20	1335	0	1	1	0
2233	1	1	1	0	20	1335	0	1	1	0
2249	1	1	1	0	28	2292	0	1	1	0
2265	1	1	1	0	28	2292	0	1	1	0
2280	1	1	1	0	28	2292	0	1	1	0
2296	1	1	1	0	28	2292	0	1	1	0
2312	1	1	1	0	28	2292	0	1	1	0
2328	1	1	1	0	28	2292	0	1	1	0
2344	1	1	1	0	28	2292	0	1	1	0
2359	1	1	1	0	28	2292	0	1	1	0
2374	1	1	1	0	28	2292	0	1	1	0
2390	1	1	1	0	28	2292	0	1	1	0
2406	1	1	1	0	28	2292	0	1	1	0
2431	1	1	1	0	28	2292	0	1	1	0
5406	1	1	1	0	28	2292	0	1	1	0
5422	1	1	1	0	28	2292	0	1	1	0
5438	1	1	1	0	28	2292	0	1	1	0
5453	1	1	1	0	28	2292	0	1	1	0
5469	1	1	1	0	28	2292	0	1	1	0
5485	1	1	1	0	28	2292	0	1	1	0
5500	1	1	1	0	28	2292	0	1	0	0
5507	1	1	1	0	28	2292	1	0	1	0
5523	1	1	1	0	28	2292	0	1	1	0
5539	1	1	1	0	20	1335	0	1	1	0
5554	1	1	1	0	20	1335	0	1	1	0
5569	1	1	1	0	28	2292	0	1	1	0
5584	1	1	1	0	28	2292	0	1	1	0
5600	1	1	1	0	28	2292	0	1	1	0
5615	1	1	1	0	24	1692	0	1	1	0
5630	1	1	1	0	24	1692	0	1	1	0
5646	1	1	1	0	24	1692	0	1	1	0
5662	1	1	1	0	28	2292	0	1	1	0
5677	1	1	1	0	28	2292	0	1	1	0
5692	1	1	1	0	28	2292	0	1	1	0
5708	1	1	1	0	28	2292	0	1	1	0
5723	1	1	1	0	28	2292	0	1	1	0
5739	1	1	1	0	28	2292	0	1	1	0
5760	1	1	1	0	28	2292	0	1	1	0
5793	1	1	1	0	28	2292	0	1	1	0
5811	1	1	1	0	28	2292	0	1	1	0
6755	1	1	1	0	24	1692	0	1	1	0
6771	1	1	1	0	28	2292	0	1	1	0
6787	1	1	1	0	28	2292	0	1	1	0
6803	1	1	1	0	28	2292	0	1	1	0
6819	1	1	1	0	28	2292	0	1	1	0
6834	1	1	1	0	28	2292	0	1	1	0
6849	1	1	1	0	14	807	0	1	1	0
6865	1	1	1	0	14	807	0	1	1	0
6881	1	1	1	0	14	807	0	1	1	0
6897	1	1	1	0	24	1692	0	1	1	0
6913	1	1	1	0	24	1692	0	1	1	0
6928	1	1	1	0	28	2292	0	1	1	0
6944	1	1	1	0	28	2292	0	1	1	0
6959	1	1	1	0	28	2292	0	1	1	0
6974	1	1	1	0	14	807	0	1	1	0
6990	1	1	1	0	14	807	0	1	1	0
7006	1	1	1	0	14	807	0	1	1	0
7021	1	1	1	0	26	1908	0	1	1	0
7037	1	1	1	0	26	1908	0	1	1	0
7055	1	1	1	0	18	1143	0	1	1	0
7070	1	1	1	0	18	1143	0	1	1	0
7086	1	1	1	0	18	1143	0	1	1	0
7102	1	1	1	0	14	807	0	1	1	0
7118	1	1	1	0	14	807	0	1	1	0
7133	1	1	1	0	28	2292	0	1	1	0
7150	1	1	1	0	28	2292	0	1	1	0
7166	1	1	1	0	28	2292	0	1	1	0
7183	1	1	1	0	10	549	0	1	1	0
7198	1	1	1	0	10	549	0	1	1	0
7214	1	1	1	0	28	2292	0	1	1	0
7230	1	1	1	0	28	2292	0	1	1	0
7245	1	1	1	0	28	2292	0	1	1	0
7261	1	1	1	0	28	2292	0	1	1	0
7276	1	1	1	0	28	2292	0	1	1	0
7292	1	1	1	0	28	2292	0	1	1	0
7309	1	1	1	0	28	2292	0	1	1	0
7326	1	1	1	0	28	2292	0	1	1	0
7343	1	1	1	0	28	2292	0	1	1	0
7360	1	1	1	0	28	2292	0	1	1	0
7375	1	1	1	0	28	2292	0	1	1	0
7391	1	1	1	0	28	2292	0	1	1	0
7407	1	1	1	0	28	2292	0	1	1	0
7422	1	1	1	0	28	2292	0	1	1	0
7438	1	1	1	0	28	2292	0	1	1	0
7454	1	1	1	0	28	2292	0	1	1	0
7469	1	1	1	0	28	2292	0	1	1	0
7485	1	1	1	0	28	2292	0	1	1	0
7501	1	1	1	0	28	2292	0	1	1	0
7516	1	1	1	0	28	2292	0	1	1	0
7532	1	1	1	0	28	2292	0	1	1	0
7547	1	1	1	0	28	2292	0	1	0	0
7554	1	1	1	0	28	2292	1	0	1	0
7570	1	1	1	0	22	1431	0	1	1	0
7586	1	1	1	0	22	1431	0	1	1	0
7601	1	1	1	0	22	1431	0	1	1	0
7617	1	1	1	0	28	2292	0	1	1	0
7632	1	1	1	0	28	2292	0	1	1	0
7647	1	1	1	0	28	2292	0	1	1	0
7662	1	1	1	0	28	2292	0	1	1	0
7679	1	1	1	0	28	2292	0	1	1	0
7695	1	1	1	0	28	2292	0	1	1	0
7716	1	1	1	0	28	2292	0	1	1	0
7732	1	1	1	0	8	437	0	1	1	0
7748	1	1	1	0	8	437	0	1	1	0
7764	1	1	1	0	8	437	0	1	1	0
7779	1	1	1	0	28	2292	0	1	1	0
7795	1	1	1	0	28	2292	0	1	1	0
7813	1	1	1	0	28	2292	0	1	1	0
7828	1	1	1	0	28	2292	0	1	0	0
7835	1	1	1	0	28	2292	1	0	1	0
7850	1	1	1	0	6	325	0	1	1	0
7866	1	1	1	0	6	325	0	1	1	0
7881	1	1	1	0	6	325	0	1	1	0
7896	1	1	1	0	10	549	0	1	1	0
7912	1	1	1	0	10	549	0	1	1	0
7927	1	1	1	0	2	137	0	1	1	0
7942	1	1	1	0	2	137	0	1	1	0
7965	1	1	1	0	2	137	0	1	1	0
7981	1	1	1	0	18	1143	0	1	1	0
7996	1	1	1	0	18	1143	0	1	1	0
8012	1	1	1	0	18	1143	0	1	1	0
