% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.117	1	5	12	8	2	16	75	0	0	0
0.117	1	4	12	8	3	14	193	0	0	0
0.117	1	2	12	8	4	12	149	0	0	0
0.117	1	3	12	8	6	14	253	0	0	0
0.117	1	1	12	8	1	18	79	0	0	1
0.117	1	5	12	8	2	16	75	0	0	1
0.117	1	4	12	8	3	14	193	0	0	1
0.117	1	2	12	8	4	12	149	0	0	1
0.117	1	3	12	8	6	14	253	0	0	1
0.118	1	1	12	9	1	18	161	0	0	0
0.118	1	5	12	9	2	16	153	0	0	0
0.118	1	4	12	9	3	14	125	0	0	0
0.118	1	2	12	9	4	10	77	0	0	0
0.118	1	3	12	9	6	14	253	0	0	0
0.118	1	1	12	9	1	18	161	0	0	1
0.118	1	5	12	9	2	16	153	0	0	1
0.118	1	4	12	9	3	14	125	0	0	1
0.118	1	2	12	9	4	10	77	0	0	1
0.118	1	3	12	9	6	14	253	0	0	1
0.119	1	1	12	10	1	16	225	0	0	0
0.119	1	5	12	10	2	16	309	0	0	0
0.119	1	4	12	10	3	14	125	0	0	0
0.119	1	2	12	10	4	10	77	0	0	0
0.119	1	3	12	10	6	18	79	0	0	0
0.119	1	1	12	10	1	16	225	0	0	1
0.119	1	5	12	10	2	16	309	0	0	1
0.119	1	4	12	10	3	14	125	0	0	1
0.119	1	2	12	10	4	10	77	0	0	1
0.119	1	3	12	10	6	18	79	0	0	1
0.12	1	1	13	1	1	18	325	0	0	0
0.12	1	5	13	1	2	16	75	0	0	0
0.12	1	4	13	1	3	14	125	0	0	0
0.12	1	2	13	1	4	10	77	0	0	0
0.12	1	3	13	1	6	14	193	0	0	0
0.12	1	1	13	1	1	18	325	0	0	1
0.12	1	5	13	1	2	16	75	0	0	1
0.12	1	4	13	1	3	14	125	0	0	1
0.12	1	2	13	1	4	10	77	0	0	1
0.12	1	3	13	1	6	14	193	0	0	1
0.121	1	1	13	2	1	18	79	0	0	0
0.121	1	5	13	2	2	16	153	0	0	0
0.121	1	4	13	2	3	14	125	0	0	0
0.121	1	2	13	2	4	10	117	0	0	0
0.121	1	3	13	2	6	14	253	0	0	0
0.121	1	1	13	2	1	18	79	0	0	1
0.121	1	5	13	2	2	16	153	0	0	1
0.121	1	4	13	2	3	14	125	0	0	1
0.121	1	2	13	2	4	10	117	0	0	1
0.121	1	3	13	2	6	14	253	0	0	1
0.122	1	1	13	3	1	18	325	0	0	0
0.122	1	5	13	3	2	16	225	0	0	0
0.122	1	4	13	3	3	14	125	0	0	0
0.122	1	2	13	3	4	10	77	0	0	0
0.122	1	3	13	3	6	18	79	0	0	0
0.122	1	1	13	3	1	18	325	0	0	1
0.122	1	5	13	3	2	16	225	0	0	1
0.122	1	4	13	3	3	14	125	0	0	1
0.122	1	2	13	3	4	10	77	0	0	1
0.122	1	3	13	3	6	18	79	0	0	1
0.123	1	5	13	4	2	16	225	0	0	0
0.123	1	4	13	4	3	14	125	0	0	0
0.123	1	2	13	4	4	10	157	0	0	0
0.123	1	3	13	4	6	16	225	0	0	0
0.123	1	5	13	4	2	16	225	0	0	1
0.123	1	4	13	4	3	14	125	0	0	1
0.123	1	2	13	4	4	10	157	0	0	1
0.123	1	3	13	4	6	16	225	0	0	1
0.124	1	1	13	5	1	18	241	0	0	0
0.124	1	5	13	5	2	16	153	0	0	0
0.124	1	4	13	5	3	20	97	0	0	0
0.124	1	2	13	5	4	10	117	0	0	0
0.124	1	3	13	5	6	16	225	0	0	0
0.124	1	1	13	5	1	18	241	0	0	1
0.124	1	5	13	5	2	16	153	0	0	1
0.124	1	4	13	5	3	20	97	0	0	1
0.124	1	2	13	5	4	10	117	0	0	1
0.124	1	3	13	5	6	16	225	0	0	1
0.125	1	1	13	6	1	18	241	0	0	0
0.125	1	5	13	6	2	18	79	0	0	0
0.125	1	4	13	6	3	14	193	0	0	0
0.125	1	2	13	6	4	10	77	0	0	0
0.125	1	3	13	6	6	16	225	0	0	0
0.125	1	1	13	6	1	18	241	0	0	1
0.125	1	5	13	6	2	18	79	0	0	1
0.125	1	4	13	6	3	14	193	0	0	1
0.125	1	2	13	6	4	10	77	0	0	1
0.125	1	3	13	6	6	16	225	0	0	1
0.126	1	1	13	7	1	18	161	0	0	0
0.126	1	5	13	7	2	16	225	0	0	0
0.126	1	4	13	7	3	20	97	0	0	0
0.126	1	2	13	7	4	10	117	0	0	0
0.126	1	3	13	7	6	16	225	0	0	0
0.126	1	1	13	7	1	18	161	0	0	1
0.126	1	5	13	7	2	16	225	0	0	1
0.126	1	4	13	7	3	20	97	0	0	1
0.126	1	2	13	7	4	10	117	0	0	1
0.126	1	3	13	7	6	16	225	0	0	1
0.127	1	1	13	8	1	18	161	0	0	0
0.127	1	4	13	8	3	14	253	0	0	0
0.127	1	2	13	8	4	10	77	0	0	0
0.127	1	3	13	8	6	16	309	0	0	0
0.127	1	1	13	8	1	18	161	0	0	1
0.127	1	4	13	8	3	14	253	0	0	1
0.127	1	2	13	8	4	10	77	0	0	1
0.127	1	3	13	8	6	16	309	0	0	1
0.128	1	1	13	9	1	18	161	0	0	0
0.128	1	5	13	9	2	16	225	0	0	0
0.128	1	4	13	9	3	20	97	0	0	0
0.128	1	2	13	9	4	10	117	0	0	0
0.128	1	3	13	9	6	16	225	0	0	0
0.128	1	1	13	9	1	18	161	0	0	1
0.128	1	5	13	9	2	16	225	0	0	1
0.128	1	4	13	9	3	20	97	0	0	1
0.128	1	2	13	9	4	10	117	0	0	1
0.128	1	3	13	9	6	16	225	0	0	1
0.129	1	1	13	10	1	18	161	0	0	0
0.129	1	5	13	10	2	16	225	0	0	0
0.129	1	4	13	10	3	14	125	0	0	0
0.129	1	2	13	10	4	10	77	0	0	0
0.129	1	3	13	10	6	16	225	0	0	0
0.129	1	1	13	10	1	18	161	0	0	1
0.129	1	5	13	10	2	16	225	0	0	1
0.129	1	4	13	10	3	14	125	0	0	1
0.129	1	2	13	10	4	10	77	0	0	1
0.129	1	3	13	10	6	16	225	0	0	1
0.13	1	1	14	1	1	18	241	0	0	0
0.13	1	5	14	1	2	18	79	0	0	0
0.13	1	4	14	1	3	14	253	0	0	0
0.13	1	2	14	1	4	8	67	0	0	0
0.13	1	3	14	1	6	18	161	0	0	0
0.13	1	1	14	1	1	18	241	0	0	1
0.13	1	5	14	1	2	18	79	0	0	1
0.13	1	4	14	1	3	14	253	0	0	1
0.13	1	2	14	1	4	8	67	0	0	1
0.13	1	3	14	1	6	18	161	0	0	1
0.131	1	1	14	2	1	18	161	0	0	0
0.131	1	5	14	2	2	16	225	0	0	0
0.131	1	4	14	2	3	20	97	0	0	0
0.131	1	2	14	2	4	8	101	0	0	0
0.131	1	3	14	2	6	18	241	0	0	0
0.131	1	1	14	2	1	18	161	0	0	1
0.131	1	5	14	2	2	16	225	0	0	1
0.131	1	4	14	2	3	20	97	0	0	1
0.131	1	2	14	2	4	8	101	0	0	1
0.131	1	3	14	2	6	18	241	0	0	1
0.132	1	1	14	3	1	16	153	0	0	0
0.132	1	5	14	3	2	18	79	0	0	0
0.132	1	4	14	3	3	18	241	0	0	0
0.132	1	2	14	3	4	8	101	0	0	0
0.132	1	3	14	3	6	18	241	0	0	0
0.132	1	1	14	3	1	16	153	0	0	1
0.132	1	5	14	3	2	18	79	0	0	1
0.132	1	4	14	3	3	18	241	0	0	1
0.132	1	2	14	3	4	8	101	0	0	1
0.132	1	3	14	3	6	18	241	0	0	1
0.133	1	1	14	4	1	16	153	0	0	0
0.133	1	5	14	4	2	16	153	0	0	0
0.133	1	4	14	4	3	18	161	0	0	0
0.133	1	2	14	4	4	8	101	0	0	0
0.133	1	3	14	4	6	18	241	0	0	0
0.133	1	1	14	4	1	16	153	0	0	1
0.133	1	5	14	4	2	16	153	0	0	1
0.133	1	4	14	4	3	18	161	0	0	1
0.133	1	2	14	4	4	8	101	0	0	1
0.133	1	3	14	4	6	18	241	0	0	1
0.134	1	1	14	5	1	16	225	0	0	0
0.134	1	5	14	5	2	14	193	0	0	0
0.134	1	4	14	5	3	18	161	0	0	0
0.134	1	2	14	5	4	6	49	0	0	0
0.134	1	3	14	5	6	18	161	0	0	0
0.134	1	1	14	5	1	16	225	0	0	1
0.134	1	5	14	5	2	14	193	0	0	1
0.134	1	4	14	5	3	18	161	0	0	1
0.134	1	2	14	5	4	6	49	0	0	1
0.134	1	3	14	5	6	18	161	0	0	1
0.135	1	1	14	6	1	16	225	0	0	0
0.135	1	5	14	6	2	14	125	0	0	0
0.135	1	4	14	6	3	18	161	0	0	0
0.135	1	2	14	6	4	6	75	0	0	0
0.135	1	3	14	6	6	18	161	0	0	0
0.135	1	1	14	6	1	16	225	0	0	1
0.135	1	5	14	6	2	14	125	0	0	1
0.135	1	4	14	6	3	18	161	0	0	1
0.135	1	2	14	6	4	6	75	0	0	1
0.135	1	3	14	6	6	18	161	0	0	1
0.136	1	1	14	7	1	16	225	0	0	0
0.136	1	5	14	7	2	14	61	0	0	0
0.136	1	4	14	7	3	18	161	0	0	0
0.136	1	2	14	7	4	6	101	0	0	0
0.136	1	3	14	7	6	18	161	0	0	0
0.136	1	1	14	7	1	16	225	0	0	1
0.136	1	5	14	7	2	14	61	0	0	1
0.136	1	4	14	7	3	18	161	0	0	1
0.136	1	2	14	7	4	6	101	0	0	1
0.136	1	3	14	7	6	18	161	0	0	1
0.137	1	1	14	8	1	16	225	0	0	0
0.137	1	5	14	8	2	14	193	0	0	0
0.137	1	4	14	8	3	18	161	0	0	0
0.137	1	2	14	8	4	6	49	0	0	0
0.137	1	3	14	8	6	18	161	0	0	0
0.137	1	1	14	8	1	16	225	0	0	1
0.137	1	5	14	8	2	14	193	0	0	1
0.137	1	4	14	8	3	18	161	0	0	1
0.137	1	2	14	8	4	6	49	0	0	1
0.137	1	3	14	8	6	18	161	0	0	1
0.138	1	1	14	9	1	16	225	0	0	0
0.138	1	5	14	9	2	10	77	0	0	0
0.138	1	4	14	9	3	18	161	0	0	0
0.138	1	2	14	9	4	12	149	0	0	0
0.138	1	3	14	9	6	18	161	0	0	0
0.138	1	1	14	9	1	16	225	0	0	1
0.138	1	5	14	9	2	10	77	0	0	1
0.138	1	4	14	9	3	18	161	0	0	1
0.138	1	2	14	9	4	12	149	0	0	1
0.138	1	3	14	9	6	18	161	0	0	1
0.139	1	1	14	10	1	16	225	0	0	0
0.139	1	5	14	10	2	10	157	0	0	0
0.139	1	4	14	10	3	18	161	0	0	0
0.139	1	2	14	10	4	16	75	0	0	0
0.139	1	3	14	10	6	18	161	0	0	0
0.139	1	1	14	10	1	16	225	0	0	1
0.139	1	5	14	10	2	10	157	0	0	1
0.139	1	4	14	10	3	18	161	0	0	1
0.139	1	2	14	10	4	16	75	0	0	1
0.139	1	3	14	10	6	18	161	0	0	1
0.14	1	1	15	1	1	16	225	0	0	0
0.14	1	5	15	1	2	10	117	0	0	0
0.14	1	4	15	1	3	18	161	0	0	0
0.14	1	2	15	1	4	14	125	0	0	0
0.14	1	3	15	1	6	18	161	0	0	0
0.14	1	1	15	1	1	16	225	0	0	1
0.14	1	5	15	1	2	10	117	0	0	1
0.14	1	4	15	1	3	18	161	0	0	1
0.14	1	2	15	1	4	14	125	0	0	1
0.14	1	3	15	1	6	18	161	0	0	1
0.141	1	1	15	2	1	16	153	0	0	0
0.141	1	5	15	2	2	10	117	0	0	0
0.141	1	4	15	2	3	18	161	0	0	0
0.141	1	2	15	2	4	14	125	0	0	0
0.141	1	3	15	2	6	18	241	0	0	0
0.141	1	1	15	2	1	16	153	0	0	1
0.141	1	5	15	2	2	10	117	0	0	1
0.141	1	4	15	2	3	18	161	0	0	1
0.141	1	2	15	2	4	14	125	0	0	1
0.141	1	3	15	2	6	18	241	0	0	1
0.142	1	1	15	3	1	16	225	0	0	0
0.142	1	5	15	3	2	14	61	0	0	0
0.142	1	4	15	3	3	20	97	0	0	0
0.142	1	2	15	3	4	12	201	0	0	0
0.142	1	3	15	3	6	10	117	0	0	0
0.142	1	1	15	3	1	16	225	0	0	1
0.142	1	5	15	3	2	14	61	0	0	1
0.142	1	4	15	3	3	20	97	0	0	1
0.142	1	2	15	3	4	12	201	0	0	1
0.142	1	3	15	3	6	10	117	0	0	1
0.143	1	1	15	4	1	16	153	0	0	0
0.143	1	5	15	4	2	14	125	0	0	0
0.143	1	4	15	4	3	20	97	0	0	0
0.143	1	2	15	4	4	12	201	0	0	0
0.143	1	3	15	4	6	10	117	0	0	0
0.143	1	1	15	4	1	16	153	0	0	1
0.143	1	5	15	4	2	14	125	0	0	1
0.143	1	4	15	4	3	20	97	0	0	1
0.143	1	2	15	4	4	12	201	0	0	1
0.143	1	3	15	4	6	10	117	0	0	1
0.144	1	1	15	5	1	16	153	0	0	0
0.144	1	5	15	5	2	18	79	0	0	0
0.144	1	4	15	5	3	16	153	0	0	0
0.144	1	2	15	5	4	14	193	0	0	0
0.144	1	3	15	5	6	10	157	0	0	0
0.144	1	1	15	5	1	16	153	0	0	1
0.144	1	5	15	5	2	18	79	0	0	1
0.144	1	4	15	5	3	16	153	0	0	1
0.144	1	2	15	5	4	14	193	0	0	1
0.144	1	3	15	5	6	10	157	0	0	1
0.145	1	1	15	6	1	16	153	0	0	0
0.145	1	5	15	6	2	18	79	0	0	0
0.145	1	4	15	6	3	16	153	0	0	0
0.145	1	2	15	6	4	14	193	0	0	0
0.145	1	3	15	6	6	10	157	0	0	0
0.145	1	1	15	6	1	16	153	0	0	1
0.145	1	5	15	6	2	18	79	0	0	1
0.145	1	4	15	6	3	16	153	0	0	1
0.145	1	2	15	6	4	14	193	0	0	1
0.145	1	3	15	6	6	10	157	0	0	1
0.146	1	1	15	7	1	14	125	0	0	0
0.146	1	5	15	7	2	8	67	0	0	0
0.146	1	4	15	7	3	16	153	0	0	0
0.146	1	2	15	7	4	14	193	0	0	0
0.146	1	3	15	7	6	14	193	0	0	0
0.146	1	1	15	7	1	14	125	0	0	1
0.146	1	5	15	7	2	8	67	0	0	1
0.146	1	4	15	7	3	16	153	0	0	1
0.146	1	2	15	7	4	14	193	0	0	1
0.146	1	3	15	7	6	14	193	0	0	1
0.147	1	1	15	8	1	14	125	0	0	0
0.147	1	5	15	8	2	8	67	0	0	0
0.147	1	4	15	8	3	16	153	0	0	0
0.147	1	2	15	8	4	14	193	0	0	0
0.147	1	3	15	8	6	14	193	0	0	0
0.147	1	1	15	8	1	14	125	0	0	1
0.147	1	5	15	8	2	8	67	0	0	1
0.147	1	4	15	8	3	16	153	0	0	1
0.147	1	2	15	8	4	14	193	0	0	1
0.147	1	3	15	8	6	14	193	0	0	1
0.148	1	1	15	9	1	14	193	0	0	0
0.148	1	5	15	9	2	8	67	0	0	0
0.148	1	4	15	9	3	16	153	0	0	0
0.148	1	2	15	9	4	14	125	0	0	0
0.148	1	3	15	9	6	14	193	0	0	0
0.148	1	1	15	9	1	14	193	0	0	1
0.148	1	5	15	9	2	8	67	0	0	1
0.148	1	4	15	9	3	16	153	0	0	1
0.148	1	2	15	9	4	14	125	0	0	1
0.148	1	3	15	9	6	14	193	0	0	1
0.149	1	1	15	10	1	14	193	0	0	0
0.149	1	5	15	10	2	8	67	0	0	0
0.149	1	4	15	10	3	16	153	0	0	0
0.149	1	2	15	10	4	14	125	0	0	0
0.149	1	3	15	10	6	14	193	0	0	0
0.149	1	1	15	10	1	14	193	0	0	1
0.149	1	5	15	10	2	8	67	0	0	1
0.149	1	4	15	10	3	16	153	0	0	1
0.149	1	2	15	10	4	14	125	0	0	1
0.149	1	3	15	10	6	14	193	0	0	1
0.15	1	1	16	1	1	20	97	0	0	0
0.15	1	5	16	1	2	8	101	0	0	0
0.15	1	4	16	1	3	16	153	0	0	0
0.15	1	2	16	1	4	14	193	0	0	0
0.15	1	3	16	1	6	14	193	0	0	0
0.15	1	1	16	1	1	20	97	0	0	1
0.15	1	5	16	1	2	8	101	0	0	1
0.15	1	4	16	1	3	16	153	0	0	1
0.15	1	2	16	1	4	14	193	0	0	1
0.15	1	3	16	1	6	14	193	0	0	1
0.151	1	1	16	2	1	20	97	0	0	0
0.151	1	5	16	2	2	12	97	0	0	0
0.151	1	4	16	2	3	16	153	0	0	0
0.151	1	2	16	2	4	14	193	0	0	0
0.151	1	3	16	2	6	12	201	0	0	0
0.151	1	1	16	2	1	20	97	0	0	1
0.151	1	5	16	2	2	12	97	0	0	1
0.151	1	4	16	2	3	16	153	0	0	1
0.151	1	2	16	2	4	14	193	0	0	1
0.151	1	3	16	2	6	12	201	0	0	1
0.152	1	1	16	3	1	14	193	0	0	0
0.152	1	5	16	3	2	16	75	0	0	0
0.152	1	4	16	3	3	20	97	0	0	0
0.152	1	2	16	3	4	14	253	0	0	0
0.152	1	3	16	3	6	12	149	0	0	0
0.152	1	1	16	3	1	14	193	0	0	1
0.152	1	5	16	3	2	16	75	0	0	1
0.152	1	4	16	3	3	20	97	0	0	1
0.152	1	2	16	3	4	14	253	0	0	1
0.152	1	3	16	3	6	12	149	0	0	1
0.153	1	1	16	4	1	22	113	0	0	0
0.153	1	5	16	4	2	12	97	0	0	0
0.153	1	4	16	4	3	20	97	0	0	0
0.153	1	2	16	4	4	14	253	0	0	0
0.153	1	3	16	4	6	12	201	0	0	0
0.153	1	1	16	4	1	22	113	0	0	1
0.153	1	5	16	4	2	12	97	0	0	1
0.153	1	4	16	4	3	20	97	0	0	1
0.153	1	2	16	4	4	14	253	0	0	1
0.153	1	3	16	4	6	12	201	0	0	1
0.154	1	1	16	5	1	22	113	0	0	0
0.154	1	5	16	5	2	12	149	0	0	0
0.154	1	4	16	5	3	20	97	0	0	0
0.154	1	2	16	5	4	14	253	0	0	0
0.154	1	3	16	5	6	12	149	0	0	0
0.154	1	1	16	5	1	22	113	0	0	1
0.154	1	5	16	5	2	12	149	0	0	1
0.154	1	4	16	5	3	20	97	0	0	1
0.154	1	2	16	5	4	14	253	0	0	1
0.154	1	3	16	5	6	12	149	0	0	1
0.155	1	1	16	6	1	14	125	0	0	0
0.155	1	5	16	6	2	16	75	0	0	0
0.155	1	4	16	6	3	16	153	0	0	0
0.155	1	2	16	6	4	16	225	0	0	0
0.155	1	3	16	6	6	12	201	0	0	0
0.155	1	1	16	6	1	14	125	0	0	1
0.155	1	5	16	6	2	16	75	0	0	1
0.155	1	4	16	6	3	16	153	0	0	1
0.155	1	2	16	6	4	16	225	0	0	1
0.155	1	3	16	6	6	12	201	0	0	1
0.156	1	1	16	7	1	20	293	0	0	0
0.156	1	5	16	7	2	12	149	0	0	0
0.156	1	4	16	7	3	16	153	0	0	0
0.156	1	2	16	7	4	16	225	0	0	0
0.156	1	3	16	7	6	12	47	0	0	0
0.156	1	1	16	7	1	20	293	0	0	1
0.156	1	5	16	7	2	12	149	0	0	1
0.156	1	4	16	7	3	16	153	0	0	1
0.156	1	2	16	7	4	16	225	0	0	1
0.156	1	3	16	7	6	12	47	0	0	1
0.157	1	1	16	8	1	22	113	0	0	0
0.157	1	5	16	8	2	12	97	0	0	0
0.157	1	4	16	8	3	16	153	0	0	0
0.157	1	2	16	8	4	16	225	0	0	0
0.157	1	3	16	8	6	12	201	0	0	0
0.157	1	1	16	8	1	22	113	0	0	1
0.157	1	5	16	8	2	12	97	0	0	1
0.157	1	4	16	8	3	16	153	0	0	1
0.157	1	2	16	8	4	16	225	0	0	1
0.157	1	3	16	8	6	12	201	0	0	1
0.158	1	1	16	9	1	22	113	0	0	0
0.158	1	5	16	9	2	12	97	0	0	0
0.158	1	4	16	9	3	16	153	0	0	0
0.158	1	2	16	9	4	16	225	0	0	0
0.158	1	3	16	9	6	12	201	0	0	0
0.158	1	1	16	9	1	22	113	0	0	1
0.158	1	5	16	9	2	12	97	0	0	1
0.158	1	4	16	9	3	16	153	0	0	1
0.158	1	2	16	9	4	16	225	0	0	1
0.158	1	3	16	9	6	12	201	0	0	1
0.159	1	1	16	10	1	20	193	0	0	0
0.159	1	5	16	10	2	12	149	0	0	0
0.159	1	4	16	10	3	16	153	0	0	0
0.159	1	2	16	10	4	16	225	0	0	0
0.159	1	3	16	10	6	12	97	0	0	0
0.159	1	1	16	10	1	20	193	0	0	1
0.159	1	5	16	10	2	12	149	0	0	1
0.159	1	4	16	10	3	16	153	0	0	1
0.159	1	2	16	10	4	16	225	0	0	1
0.159	1	3	16	10	6	12	97	0	0	1
0.16	1	1	17	1	1	20	193	0	0	0
0.16	1	5	17	1	2	12	97	0	0	0
0.16	1	4	17	1	3	16	153	0	0	0
0.16	1	2	17	1	4	16	225	0	0	0
0.16	1	3	17	1	6	12	149	0	0	0
0.16	1	1	17	1	1	20	193	0	0	1
0.16	1	5	17	1	2	12	97	0	0	1
0.16	1	4	17	1	3	16	153	0	0	1
0.16	1	2	17	1	4	16	225	0	0	1
0.16	1	3	17	1	6	12	149	0	0	1
0.161	1	1	17	2	1	20	193	0	0	0
0.161	1	5	17	2	2	12	97	0	0	0
