% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	4	225	0
0.109	1	1	11	10	1	4	225	1
0.125	1	1	13	6	1	10	549	0
0.125	1	1	13	6	1	10	549	1
0.127	1	1	13	8	1	10	549	0
0.127	1	1	13	8	1	10	549	1
0.128	1	1	13	9	1	10	549	0
0.128	1	1	13	9	1	10	549	1
0.141	1	1	15	2	1	10	549	0
0.141	1	1	15	2	1	10	549	1
0.142	1	1	15	3	1	10	549	0
0.142	1	1	15	3	1	10	549	1
0.143	1	1	15	4	1	10	549	0
0.143	1	1	15	4	1	10	549	1
0.158	1	1	16	9	1	10	549	0
0.158	1	1	16	9	1	10	549	1
0.159	1	1	16	10	1	10	549	0
0.159	1	1	16	10	1	10	549	1
0.16	1	1	17	1	1	10	549	0
0.16	1	1	17	1	1	10	549	1
0.161	1	1	17	2	1	12	621	0
0.161	1	1	17	2	1	12	621	1
0.174	1	1	18	5	1	12	621	0
0.174	1	1	18	5	1	12	621	1
0.175	1	1	18	6	1	12	621	0
0.175	1	1	18	6	1	12	621	1
0.176	1	1	18	7	1	12	621	0
0.176	1	1	18	7	1	12	621	1
0.177	1	1	18	8	1	12	621	0
0.177	1	1	18	8	1	12	621	1
0.192	1	1	20	3	1	12	621	0
0.192	1	1	20	3	1	12	621	1
0.193	1	1	20	4	1	12	621	0
0.193	1	1	20	4	1	12	621	1
0.194	1	1	20	5	1	12	621	0
0.194	1	1	20	5	1	12	621	1
3.174	1	1	318	5	1	0	85	0
3.174	1	1	318	5	1	0	85	1
3.19	1	1	320	1	1	0	85	0
3.19	1	1	320	1	1	0	85	1
3.191	1	1	320	2	1	0	85	0
3.191	1	1	320	2	1	0	85	1
3.206	1	1	321	7	1	2	137	0
3.206	1	1	321	7	1	2	137	1
3.207	1	1	321	8	1	2	137	0
3.207	1	1	321	8	1	2	137	1
3.224	1	1	323	5	1	2	137	0
3.224	1	1	323	5	1	2	137	1
3.226	1	1	323	7	1	2	137	0
3.226	1	1	323	7	1	2	137	1
3.241	1	1	325	2	1	4	225	0
3.241	1	1	325	2	1	4	225	1
3.242	1	1	325	3	1	4	225	0
3.242	1	1	325	3	1	4	225	1
3.243	1	1	325	4	1	4	225	0
3.243	1	1	325	4	1	4	225	1
3.258	1	1	326	9	1	4	225	0
3.258	1	1	326	9	1	4	225	1
3.26	1	1	327	1	1	4	225	0
3.26	1	1	327	1	1	4	225	1
3.28	1	1	329	1	1	4	225	0
3.28	1	1	329	1	1	4	225	1
3.303	1	1	331	4	1	8	437	0
3.303	1	1	331	4	1	8	437	1
4.298	1	1	430	9	1	8	437	0
4.298	1	1	430	9	1	8	437	1
4.321	1	1	433	2	1	4	225	0
4.321	1	1	433	2	1	4	225	1
4.546	1	1	455	7	1	12	621	0
4.546	1	1	455	7	1	12	621	1
4.562	1	1	457	3	1	4	225	0
4.562	1	1	457	3	1	4	225	1
4.578	1	1	458	9	1	4	225	0
4.578	1	1	458	9	1	4	225	1
4.594	1	1	460	5	1	4	225	0
4.594	1	1	460	5	1	4	225	1
4.612	1	1	462	3	1	0	85	0
4.612	1	1	462	3	1	0	85	1
4.629	1	1	463	10	1	0	85	0
4.629	1	1	463	10	1	0	85	1
4.646	1	1	465	7	1	10	549	0
4.646	1	1	465	7	1	10	549	1
4.666	1	1	467	7	1	10	549	0
4.666	1	1	467	7	1	10	549	1
4.681	1	1	469	2	1	2	137	0
4.681	1	1	469	2	1	2	137	1
4.682	1	1	469	3	1	2	137	0
4.682	1	1	469	3	1	2	137	1
4.697	1	1	470	8	1	2	137	0
4.697	1	1	470	8	1	2	137	1
4.698	1	1	470	9	1	2	137	0
4.698	1	1	470	9	1	2	137	1
4.713	1	1	472	4	1	2	137	0
4.713	1	1	472	4	1	2	137	1
4.761	1	1	477	2	1	8	437	0
4.761	1	1	477	2	1	8	437	1
4.782	1	1	479	3	1	8	437	0
4.782	1	1	479	3	1	8	437	1
4.881	1	1	489	2	1	6	325	0
4.881	1	1	489	2	1	6	325	1
4.896	1	1	490	7	1	6	325	0
4.896	1	1	490	7	1	6	325	1
4.897	1	1	490	8	1	6	325	0
4.897	1	1	490	8	1	6	325	1
4.912	1	1	492	3	1	6	325	0
4.912	1	1	492	3	1	6	325	1
4.913	1	1	492	4	1	6	325	0
4.913	1	1	492	4	1	6	325	1
4.914	1	1	492	5	1	6	325	0
4.914	1	1	492	5	1	6	325	1
4.928	1	1	493	9	1	6	325	0
4.928	1	1	493	9	1	6	325	1
4.944	1	1	495	5	1	6	325	0
4.944	1	1	495	5	1	6	325	1
4.966	1	1	497	7	1	10	549	0
4.966	1	1	497	7	1	10	549	1
4.984	1	1	499	5	1	10	549	0
4.984	1	1	499	5	1	10	549	1
4.985	1	1	499	6	1	10	549	0
4.985	1	1	499	6	1	10	549	1
4.999	1	1	500	10	1	10	549	0
4.999	1	1	500	10	1	10	549	1
5	1	1	501	1	1	10	549	0
5	1	1	501	1	1	10	549	1
5.041	1	1	505	2	1	2	137	0
5.041	1	1	505	2	1	2	137	1
5.057	1	1	506	8	1	2	137	0
5.057	1	1	506	8	1	2	137	1
5.058	1	1	506	9	1	2	137	0
5.058	1	1	506	9	1	2	137	1
5.073	1	1	508	4	1	2	137	0
5.073	1	1	508	4	1	2	137	1
5.075	1	1	508	6	1	2	137	0
5.075	1	1	508	6	1	2	137	1
5.076	1	1	508	7	1	2	137	0
5.076	1	1	508	7	1	2	137	1
5.089	1	1	509	10	1	8	437	0
5.089	1	1	509	10	1	8	437	1
5.091	1	1	510	2	1	8	437	0
5.091	1	1	510	2	1	8	437	1
5.105	1	1	511	6	1	8	437	0
5.105	1	1	511	6	1	8	437	1
5.106	1	1	511	7	1	8	437	0
5.106	1	1	511	7	1	8	437	1
5.107	1	1	511	8	1	8	437	0
5.107	1	1	511	8	1	8	437	1
5.108	1	1	511	9	1	8	437	0
5.108	1	1	511	9	1	8	437	1
5.12	1	1	513	1	1	8	437	0
5.12	1	1	513	1	1	8	437	1
5.121	1	1	513	2	1	8	437	0
5.121	1	1	513	2	1	8	437	1
5.122	1	1	513	3	1	8	437	0
5.122	1	1	513	3	1	8	437	1
5.123	1	1	513	4	1	8	437	0
5.123	1	1	513	4	1	8	437	1
5.124	1	1	513	5	1	8	437	0
5.124	1	1	513	5	1	8	437	1
5.136	1	1	514	7	1	8	437	0
5.136	1	1	514	7	1	8	437	1
5.137	1	1	514	8	1	8	437	0
