% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	3	1	0	28	1095	0	1	1	0
115	1	1	2	0	4	105	0	1	1	0
116	1	2	3	0	28	1095	0	1	1	0
116	1	5	4	0	28	1095	0	1	1	0
132	1	4	6	0	26	1908	0	1	1	0
1140	1	5	4	0	28	2292	0	1	1	0
1143	1	2	3	0	28	2292	0	1	1	0
2368	1	2	3	0	28	2292	0	1	1	0
3140	1	1	2	0	28	2292	0	1	1	0
3159	1	4	6	0	4	225	0	1	1	0
4367	1	1	2	0	14	807	0	1	1	0
4594	1	1	2	0	28	2292	0	1	1	0
5595	1	2	3	0	20	1335	0	1	1	0
5620	1	2	3	0	4	225	0	1	1	0
5822	1	1	2	0	26	1908	0	1	1	0
6847	1	2	3	0	28	2292	0	1	1	0
7074	1	2	3	0	28	2292	0	1	0	0
7081	1	2	3	0	28	2292	1	0	1	0
7104	1	2	3	0	2	137	0	1	1	0
8368	1	5	4	0	12	621	0	1	1	0
8594	1	5	4	0	24	1692	0	1	1	0
9818	1	5	4	0	28	2292	0	1	1	0
