% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	0	41	0
0.109	1	1	11	10	1	0	41	1
0.122	1	2	13	3	2	14	807	0
0.122	1	2	13	3	2	14	807	1
0.125	1	1	13	6	1	4	225	0
0.125	1	1	13	6	1	4	225	1
0.127	1	1	13	8	1	4	225	0
0.127	1	1	13	8	1	4	225	1
0.129	1	1	13	10	1	4	225	0
0.129	1	1	13	10	1	4	225	1
0.139	1	2	14	10	2	14	807	0
0.139	1	2	14	10	2	14	807	1
0.141	1	2	15	2	2	14	807	0
0.141	1	2	15	2	2	14	807	1
0.143	1	2	15	4	2	14	807	0
0.143	1	2	15	4	2	14	807	1
0.144	1	1	15	5	1	4	225	0
0.144	1	1	15	5	1	4	225	1
0.145	1	1	15	6	1	4	225	0
0.145	1	1	15	6	1	4	225	1
0.146	1	1	15	7	1	4	225	0
0.146	1	1	15	7	1	4	225	1
0.147	1	1	15	8	1	4	225	0
0.147	1	1	15	8	1	4	225	1
0.165	1	1	17	6	1	8	437	0
0.165	1	1	17	6	1	8	437	1
0.166	1	1	17	7	1	8	437	0
0.166	1	1	17	7	1	8	437	1
0.185	1	1	19	6	1	8	437	0
0.185	1	1	19	6	1	8	437	1
0.187	1	1	19	8	1	8	437	0
0.187	1	1	19	8	1	8	437	1
1.141	1	1	115	2	1	2	137	0
1.141	1	1	115	2	1	2	137	1
1.157	1	1	116	8	1	2	137	0
1.157	1	1	116	8	1	2	137	1
1.158	1	1	116	9	1	2	137	0
1.158	1	1	116	9	1	2	137	1
1.172	1	1	118	3	1	4	225	0
1.172	1	1	118	3	1	4	225	1
1.173	1	1	118	4	1	4	225	0
1.173	1	1	118	4	1	4	225	1
1.174	1	1	118	5	1	4	225	0
1.174	1	1	118	5	1	4	225	1
1.188	1	1	119	9	1	4	225	0
1.188	1	1	119	9	1	4	225	1
1.189	1	1	119	10	1	4	225	0
1.189	1	1	119	10	1	4	225	1
1.191	1	1	120	2	1	4	225	0
1.191	1	1	120	2	1	4	225	1
1.205	1	1	121	6	1	8	437	0
1.205	1	1	121	6	1	8	437	1
1.206	1	1	121	7	1	8	437	0
1.206	1	1	121	7	1	8	437	1
1.207	1	1	121	8	1	8	437	0
1.207	1	1	121	8	1	8	437	1
1.208	1	1	121	9	1	8	437	0
1.208	1	1	121	9	1	8	437	1
1.223	1	1	123	4	1	8	437	0
1.223	1	1	123	4	1	8	437	1
1.224	1	1	123	5	1	8	437	0
1.224	1	1	123	5	1	8	437	1
1.225	1	1	123	6	1	8	437	0
1.225	1	1	123	6	1	8	437	1
1.226	1	1	123	7	1	8	437	0
1.226	1	1	123	7	1	8	437	1
1.242	1	1	125	3	1	6	325	0
1.242	1	1	125	3	1	6	325	1
1.244	1	1	125	5	1	6	325	0
1.244	1	1	125	5	1	6	325	1
1.258	1	1	126	9	1	6	325	0
1.258	1	1	126	9	1	6	325	1
1.259	1	1	126	10	1	6	325	0
1.259	1	1	126	10	1	6	325	1
1.26	1	1	127	1	1	6	325	0
1.26	1	1	127	1	1	6	325	1
1.261	1	1	127	2	1	6	325	0
1.261	1	1	127	2	1	6	325	1
1.274	1	1	128	5	1	6	325	0
1.274	1	1	128	5	1	6	325	1
1.275	1	1	128	6	1	6	325	0
1.275	1	1	128	6	1	6	325	1
1.291	1	1	130	2	1	12	621	0
1.291	1	1	130	2	1	12	621	1
1.293	1	1	130	4	1	12	621	0
1.293	1	1	130	4	1	12	621	1
1.308	1	1	131	9	1	12	621	0
1.308	1	1	131	9	1	12	621	1
1.31	1	1	132	1	1	12	621	0
1.31	1	1	132	1	1	12	621	1
1.325	1	1	133	6	1	6	325	0
1.325	1	1	133	6	1	6	325	1
1.327	1	1	133	8	1	6	325	0
1.327	1	1	133	8	1	6	325	1
1.342	1	1	135	3	1	6	325	0
1.342	1	1	135	3	1	6	325	1
1.344	1	1	135	5	1	6	325	0
1.344	1	1	135	5	1	6	325	1
1.354	1	2	136	5	2	4	225	0
1.354	1	2	136	5	2	4	225	1
1.373	1	2	138	4	2	10	549	0
1.373	1	2	138	4	2	10	549	1
1.394	1	2	140	5	2	10	549	0
1.394	1	2	140	5	2	10	549	1
1.415	1	2	142	6	2	4	225	0
1.415	1	2	142	6	2	4	225	1
1.416	1	2	142	7	2	4	225	0
1.416	1	2	142	7	2	4	225	1
1.545	1	1	155	6	1	4	225	0
1.545	1	1	155	6	1	4	225	1
1.563	1	1	157	4	1	2	137	0
1.563	1	1	157	4	1	2	137	1
1.58	1	1	159	1	1	2	137	0
1.58	1	1	159	1	1	2	137	1
1.597	1	1	160	8	1	2	137	0
1.597	1	1	160	8	1	2	137	1
1.613	1	1	162	4	1	0	85	0
1.613	1	1	162	4	1	0	85	1
1.629	1	1	163	10	1	0	85	0
1.629	1	1	163	10	1	0	85	1
1.63	1	1	164	1	1	0	85	0
1.63	1	1	164	1	1	0	85	1
1.645	1	1	165	6	1	8	437	0
1.645	1	1	165	6	1	8	437	1
1.646	1	1	165	7	1	8	437	0
1.646	1	1	165	7	1	8	437	1
1.663	1	1	167	4	1	8	437	0
1.663	1	1	167	4	1	8	437	1
1.665	1	1	167	6	1	8	437	0
1.665	1	1	167	6	1	8	437	1
1.682	1	1	169	3	1	4	225	0
1.682	1	1	169	3	1	4	225	1
1.684	1	1	169	5	1	4	225	0
1.684	1	1	169	5	1	4	225	1
1.701	1	1	171	2	1	4	225	0
1.701	1	1	171	2	1	4	225	1
1.702	1	1	171	3	1	4	225	0
1.702	1	1	171	3	1	4	225	1
1.703	1	1	171	4	1	4	225	0
1.703	1	1	171	4	1	4	225	1
1.704	1	1	171	5	1	4	225	0
1.704	1	1	171	5	1	4	225	1
1.719	1	1	172	10	1	4	225	0
1.719	1	1	172	10	1	4	225	1
1.721	1	1	173	2	1	12	621	0
1.721	1	1	173	2	1	12	621	1
1.722	1	1	173	3	1	12	621	0
1.722	1	1	173	3	1	12	621	1
1.738	1	1	174	9	1	12	621	0
1.738	1	1	174	9	1	12	621	1
1.741	1	1	175	2	1	12	621	0
1.741	1	1	175	2	1	12	621	1
1.759	1	1	176	10	1	12	621	0
1.759	1	1	176	10	1	12	621	1
1.78	1	1	179	1	1	10	549	0
1.78	1	1	179	1	1	10	549	1
1.799	1	1	180	10	1	10	549	0
1.799	1	1	180	10	1	10	549	1
1.815	1	1	182	6	1	12	621	0
1.815	1	1	182	6	1	12	621	1
1.833	1	1	184	4	1	12	621	0
1.833	1	1	184	4	1	12	621	1
1.849	1	1	185	10	1	14	807	0
1.849	1	1	185	10	1	14	807	1
1.865	1	1	187	6	1	14	807	0
1.865	1	1	187	6	1	14	807	1
1.881	1	1	189	2	1	10	549	0
1.881	1	1	189	2	1	10	549	1
1.882	1	1	189	3	1	10	549	0
1.882	1	1	189	3	1	10	549	1
1.899	1	1	190	10	1	10	549	0
1.899	1	1	190	10	1	10	549	1
1.9	1	1	191	1	1	10	549	0
1.9	1	1	191	1	1	10	549	1
1.918	1	1	192	9	1	10	549	0
1.918	1	1	192	9	1	10	549	1
1.919	1	1	192	10	1	10	549	0
1.919	1	1	192	10	1	10	549	1
1.939	1	1	194	10	1	14	807	0
1.939	1	1	194	10	1	14	807	1
2.14	1	1	215	1	1	14	807	0
2.14	1	1	215	1	1	14	807	1
2.156	1	1	216	7	1	14	807	0
2.156	1	1	216	7	1	14	807	1
2.157	1	1	216	8	1	14	807	0
2.157	1	1	216	8	1	14	807	1
2.171	1	1	218	2	1	4	225	0
2.171	1	1	218	2	1	4	225	1
2.172	1	1	218	3	1	4	225	0
2.172	1	1	218	3	1	4	225	1
2.187	1	1	219	8	1	4	225	0
2.187	1	1	219	8	1	4	225	1
