% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	24	1692	0
0.109	1	2	11	10	1	24	1692	1
0.11	1	7	12	1	3	28	1095	0
0.11	1	6	12	1	4	24	807	0
0.11	1	7	12	1	3	28	1095	1
0.11	1	6	12	1	4	24	807	1
0.111	1	10	12	2	7	28	749	0
0.111	1	3	12	2	8	20	437	0
0.111	1	5	12	2	9	4	69	0
0.111	1	10	12	2	7	28	749	1
0.111	1	3	12	2	8	20	437	1
0.111	1	5	12	2	9	4	69	1
0.112	1	8	12	3	10	14	807	0
0.112	1	8	12	3	10	14	807	1
0.113	1	9	12	4	11	22	693	0
0.113	1	4	12	4	12	14	389	0
0.113	1	9	12	4	11	22	693	1
0.113	1	4	12	4	12	14	389	1
0.116	1	1	12	7	2	18	1143	0
0.116	1	1	12	7	2	18	1143	1
0.152	1	5	16	3	9	14	807	0
0.152	1	5	16	3	9	14	807	1
0.357	1	5	36	8	9	12	621	0
0.357	1	5	36	8	9	12	621	1
0.397	1	5	40	8	9	12	621	0
0.397	1	5	40	8	9	12	621	1
7.151	1	10	716	2	7	4	225	0
7.151	1	10	716	2	7	4	225	1
