% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	28	2292	0	1	0
115	2	1	1	0	28	2292	0	1	1
122	1	1	1	0	28	2292	0	0	0
138	1	1	1	0	8	437	0	1	0
138	2	1	1	0	8	437	0	1	1
139	1	1	1	0	8	437	0	1	0
139	2	1	1	0	8	437	0	1	1
140	1	1	1	0	8	437	0	1	0
140	2	1	1	0	8	437	0	1	1
154	1	1	1	0	8	437	0	1	0
154	2	1	1	0	8	437	0	1	1
155	1	1	1	0	8	437	0	1	0
155	2	1	1	0	8	437	0	1	1
156	1	1	1	0	8	437	0	1	0
156	2	1	1	0	8	437	0	1	1
157	1	1	1	0	8	437	0	1	0
157	2	1	1	0	8	437	0	1	1
176	1	1	1	0	10	549	0	1	0
176	2	1	1	0	10	549	0	1	1
178	1	1	1	0	10	549	0	1	0
178	2	1	1	0	10	549	0	1	1
191	1	1	1	0	10	549	0	1	0
191	2	1	1	0	10	549	0	1	1
192	1	1	1	0	10	549	0	1	0
192	2	1	1	0	10	549	0	1	1
1160	1	1	1	0	28	2292	0	1	0
1160	2	1	1	0	28	2292	0	1	1
1167	1	1	1	0	28	2292	0	0	0
1187	1	1	1	0	12	621	0	1	0
1187	2	1	1	0	12	621	0	1	1
1203	1	1	1	0	12	621	0	1	0
1203	2	1	1	0	12	621	0	1	1
1204	1	1	1	0	12	621	0	1	0
1204	2	1	1	0	12	621	0	1	1
1205	1	1	1	0	12	621	0	1	0
1205	2	1	1	0	12	621	0	1	1
1219	1	1	1	0	20	1335	0	1	0
1219	2	1	1	0	20	1335	0	1	1
1221	1	1	1	0	20	1335	0	1	0
1221	2	1	1	0	20	1335	0	1	1
1222	1	1	1	0	20	1335	0	1	0
1222	2	1	1	0	20	1335	0	1	1
1234	1	1	1	0	20	1335	0	1	0
1234	2	1	1	0	20	1335	0	1	1
1235	1	1	1	0	20	1335	0	1	0
1235	2	1	1	0	20	1335	0	1	1
1236	1	1	1	0	20	1335	0	1	0
1236	2	1	1	0	20	1335	0	1	1
1249	1	1	1	0	28	2292	0	1	0
1249	2	1	1	0	28	2292	0	1	1
1250	1	1	1	0	28	2292	0	1	0
1250	2	1	1	0	28	2292	0	1	1
1265	1	1	1	0	28	2292	0	1	0
1265	2	1	1	0	28	2292	0	1	1
1280	1	1	1	0	28	2292	0	1	0
1280	2	1	1	0	28	2292	0	1	1
1281	1	1	1	0	28	2292	0	1	0
1281	2	1	1	0	28	2292	0	1	1
1295	1	1	1	0	28	2292	0	1	0
1295	2	1	1	0	28	2292	0	1	1
1296	1	1	1	0	28	2292	0	1	0
1296	2	1	1	0	28	2292	0	1	1
1310	1	1	1	0	28	2292	0	1	0
1310	2	1	1	0	28	2292	0	1	1
1311	1	1	1	0	28	2292	0	1	0
1311	2	1	1	0	28	2292	0	1	1
1312	1	1	1	0	28	2292	0	1	0
1312	2	1	1	0	28	2292	0	1	1
1326	1	1	1	0	28	2292	0	1	0
1326	2	1	1	0	28	2292	0	1	1
1341	1	1	1	0	28	2292	0	1	0
1341	2	1	1	0	28	2292	0	1	1
1342	1	1	1	0	28	2292	0	1	0
1342	2	1	1	0	28	2292	0	1	1
1343	1	1	1	0	28	2292	0	1	0
1343	2	1	1	0	28	2292	0	1	1
1356	1	1	1	0	28	2292	0	1	0
1356	2	1	1	0	28	2292	0	1	1
1357	1	1	1	0	28	2292	0	1	0
1357	2	1	1	0	28	2292	0	1	1
1358	1	1	1	0	28	2292	0	1	0
1358	2	1	1	0	28	2292	0	1	1
1371	1	1	1	0	28	2292	0	1	0
1371	2	1	1	0	28	2292	0	1	1
1372	1	1	1	0	28	2292	0	1	0
1372	2	1	1	0	28	2292	0	1	1
1386	1	1	1	0	28	2292	0	1	0
1386	2	1	1	0	28	2292	0	1	1
1387	1	1	1	0	28	2292	0	1	0
1387	2	1	1	0	28	2292	0	1	1
1402	1	1	1	0	28	2292	0	1	0
1402	2	1	1	0	28	2292	0	1	1
1403	1	1	1	0	28	2292	0	1	0
1403	2	1	1	0	28	2292	0	1	1
1418	1	1	1	0	28	2292	0	1	0
1418	2	1	1	0	28	2292	0	1	1
1436	1	1	1	0	28	2292	0	1	0
1436	2	1	1	0	28	2292	0	1	1
1438	1	1	1	0	28	2292	0	1	0
1438	2	1	1	0	28	2292	0	1	1
1451	1	1	1	0	28	2292	0	1	0
1451	2	1	1	0	28	2292	0	1	1
1452	1	1	1	0	28	2292	0	1	0
1452	2	1	1	0	28	2292	0	1	1
1466	1	1	1	0	28	2292	0	1	0
1466	2	1	1	0	28	2292	0	1	1
1467	1	1	1	0	28	2292	0	1	0
1467	2	1	1	0	28	2292	0	1	1
1468	1	1	1	0	28	2292	0	1	0
1468	2	1	1	0	28	2292	0	1	1
1482	1	1	1	0	28	2292	0	1	0
1482	2	1	1	0	28	2292	0	1	1
1497	1	1	1	0	28	2292	0	1	0
1497	2	1	1	0	28	2292	0	1	1
1498	1	1	1	0	28	2292	0	1	0
1498	2	1	1	0	28	2292	0	1	1
1499	1	1	1	0	28	2292	0	1	0
1499	2	1	1	0	28	2292	0	1	1
1512	1	1	1	0	28	2292	0	1	0
1512	2	1	1	0	28	2292	0	1	1
1513	1	1	1	0	28	2292	0	1	0
1513	2	1	1	0	28	2292	0	1	1
1519	1	1	1	0	28	2292	0	0	0
1534	1	1	1	0	14	807	0	1	0
1534	2	1	1	0	14	807	0	1	1
1535	1	1	1	0	14	807	0	1	0
1535	2	1	1	0	14	807	0	1	1
1549	1	1	1	0	14	807	0	1	0
1549	2	1	1	0	14	807	0	1	1
1550	1	1	1	0	14	807	0	1	0
1550	2	1	1	0	14	807	0	1	1
1564	1	1	1	0	14	807	0	1	0
1564	2	1	1	0	14	807	0	1	1
1565	1	1	1	0	14	807	0	1	0
1565	2	1	1	0	14	807	0	1	1
1579	1	1	1	0	28	2292	0	1	0
1579	2	1	1	0	28	2292	0	1	1
1580	1	1	1	0	28	2292	0	1	0
1580	2	1	1	0	28	2292	0	1	1
1595	1	1	1	0	28	2292	0	1	0
1595	2	1	1	0	28	2292	0	1	1
1611	1	1	1	0	28	2292	0	1	0
1611	2	1	1	0	28	2292	0	1	1
1626	1	1	1	0	28	2292	0	1	0
1626	2	1	1	0	28	2292	0	1	1
1627	1	1	1	0	28	2292	0	1	0
1627	2	1	1	0	28	2292	0	1	1
1633	1	1	1	0	28	2292	0	0	0
1648	1	1	1	0	22	1431	0	1	0
1648	2	1	1	0	22	1431	0	1	1
1649	1	1	1	0	22	1431	0	1	0
1649	2	1	1	0	22	1431	0	1	1
1650	1	1	1	0	22	1431	0	1	0
1650	2	1	1	0	22	1431	0	1	1
1663	1	1	1	0	22	1431	0	1	0
1663	2	1	1	0	22	1431	0	1	1
1664	1	1	1	0	22	1431	0	1	0
1664	2	1	1	0	22	1431	0	1	1
1665	1	1	1	0	22	1431	0	1	0
1665	2	1	1	0	22	1431	0	1	1
1679	1	1	1	0	22	1431	0	1	0
1679	2	1	1	0	22	1431	0	1	1
1680	1	1	1	0	22	1431	0	1	0
1680	2	1	1	0	22	1431	0	1	1
1695	1	1	1	0	28	2292	0	1	0
1695	2	1	1	0	28	2292	0	1	1
1696	1	1	1	0	28	2292	0	1	0
1696	2	1	1	0	28	2292	0	1	1
1710	1	1	1	0	28	2292	0	1	0
1710	2	1	1	0	28	2292	0	1	1
1711	1	1	1	0	28	2292	0	1	0
1711	2	1	1	0	28	2292	0	1	1
1725	1	1	1	0	28	2292	0	1	0
1725	2	1	1	0	28	2292	0	1	1
1726	1	1	1	0	28	2292	0	1	0
1726	2	1	1	0	28	2292	0	1	1
1740	1	1	1	0	28	2292	0	1	0
1740	2	1	1	0	28	2292	0	1	1
1741	1	1	1	0	28	2292	0	1	0
1741	2	1	1	0	28	2292	0	1	1
1755	1	1	1	0	28	2292	0	1	0
1755	2	1	1	0	28	2292	0	1	1
1756	1	1	1	0	28	2292	0	1	0
1756	2	1	1	0	28	2292	0	1	1
1770	1	1	1	0	24	1692	0	1	0
1770	2	1	1	0	24	1692	0	1	1
1771	1	1	1	0	24	1692	0	1	0
1771	2	1	1	0	24	1692	0	1	1
1772	1	1	1	0	24	1692	0	1	0
1772	2	1	1	0	24	1692	0	1	1
1785	1	1	1	0	24	1692	0	1	0
1785	2	1	1	0	24	1692	0	1	1
1786	1	1	1	0	24	1692	0	1	0
1786	2	1	1	0	24	1692	0	1	1
1787	1	1	1	0	24	1692	0	1	0
1787	2	1	1	0	24	1692	0	1	1
1801	1	1	1	0	24	1692	0	1	0
1801	2	1	1	0	24	1692	0	1	1
1816	1	1	1	0	16	967	0	1	0
1816	2	1	1	0	16	967	0	1	1
1817	1	1	1	0	16	967	0	1	0
1817	2	1	1	0	16	967	0	1	1
1818	1	1	1	0	16	967	0	1	0
