% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	28	1095	0
0.109	1	1	11	10	2	28	1095	0
0.109	1	2	11	10	1	28	1095	1
0.109	1	1	11	10	2	28	1095	1
0.116	1	1	12	7	2	28	1095	0
0.124	1	2	13	5	1	28	2292	0
0.124	1	2	13	5	1	28	2292	1
0.125	1	2	13	6	1	28	2292	0
0.125	1	2	13	6	1	28	2292	1
0.126	1	2	13	7	1	28	2292	0
0.126	1	2	13	7	1	28	2292	1
0.14	1	2	15	1	1	28	2292	0
0.14	1	2	15	1	1	28	2292	1
0.141	1	2	15	2	1	28	2292	0
0.141	1	2	15	2	1	28	2292	1
0.155	1	2	16	6	1	28	2292	0
0.155	1	2	16	6	1	28	2292	1
0.156	1	2	16	7	1	28	2292	0
0.156	1	2	16	7	1	28	2292	1
0.171	1	2	18	2	1	24	1692	0
0.171	1	2	18	2	1	24	1692	1
0.172	1	2	18	3	1	24	1692	0
0.172	1	2	18	3	1	24	1692	1
0.187	1	2	19	8	1	24	1692	0
0.187	1	2	19	8	1	24	1692	1
0.188	1	2	19	9	1	24	1692	0
0.188	1	2	19	9	1	24	1692	1
0.202	1	2	21	3	1	16	967	0
0.202	1	2	21	3	1	16	967	1
0.203	1	2	21	4	1	16	967	0
0.203	1	2	21	4	1	16	967	1
0.217	1	2	22	8	1	16	967	0
0.217	1	2	22	8	1	16	967	1
0.218	1	2	22	9	1	16	967	0
0.218	1	2	22	9	1	16	967	1
0.219	1	2	22	10	1	16	967	0
0.219	1	2	22	10	1	16	967	1
0.233	1	2	24	4	1	16	967	0
0.233	1	2	24	4	1	16	967	1
0.234	1	2	24	5	1	16	967	0
0.234	1	2	24	5	1	16	967	1
0.248	1	2	25	9	1	20	1335	0
0.248	1	2	25	9	1	20	1335	1
0.249	1	2	25	10	1	20	1335	0
0.249	1	2	25	10	1	20	1335	1
0.264	1	2	27	5	1	20	1335	0
0.264	1	2	27	5	1	20	1335	1
0.265	1	2	27	6	1	20	1335	0
0.265	1	2	27	6	1	20	1335	1
0.28	1	2	29	1	1	20	1335	0
0.28	1	2	29	1	1	20	1335	1
0.281	1	2	29	2	1	26	1908	0
0.281	1	2	29	2	1	26	1908	1
0.295	1	2	30	6	1	26	1908	0
0.295	1	2	30	6	1	26	1908	1
0.296	1	2	30	7	1	26	1908	0
0.296	1	2	30	7	1	26	1908	1
0.311	1	2	32	2	1	26	1908	0
0.311	1	2	32	2	1	26	1908	1
0.312	1	2	32	3	1	26	1908	0
0.312	1	2	32	3	1	26	1908	1
0.318	1	2	32	9	1	26	1908	0
0.333	1	2	34	4	1	8	437	0
0.333	1	2	34	4	1	8	437	1
0.334	1	2	34	5	1	8	437	0
0.334	1	2	34	5	1	8	437	1
0.335	1	2	34	6	1	8	437	0
0.335	1	2	34	6	1	8	437	1
0.349	1	2	35	10	1	8	437	0
0.349	1	2	35	10	1	8	437	1
0.351	1	2	36	2	1	8	437	0
0.351	1	2	36	2	1	8	437	1
0.352	1	2	36	3	1	8	437	0
0.352	1	2	36	3	1	8	437	1
0.365	1	2	37	6	1	12	621	0
0.365	1	2	37	6	1	12	621	1
0.366	1	2	37	7	1	12	621	0
0.366	1	2	37	7	1	12	621	1
0.367	1	2	37	8	1	12	621	0
0.367	1	2	37	8	1	12	621	1
0.381	1	2	39	2	1	12	621	0
0.381	1	2	39	2	1	12	621	1
0.382	1	2	39	3	1	12	621	0
0.382	1	2	39	3	1	12	621	1
0.383	1	2	39	4	1	12	621	0
0.383	1	2	39	4	1	12	621	1
0.396	1	2	40	7	1	12	621	0
0.396	1	2	40	7	1	12	621	1
0.397	1	2	40	8	1	12	621	0
0.397	1	2	40	8	1	12	621	1
0.398	1	2	40	9	1	12	621	0
0.398	1	2	40	9	1	12	621	1
0.411	1	2	42	2	1	14	807	0
0.411	1	2	42	2	1	14	807	1
0.412	1	2	42	3	1	14	807	0
0.412	1	2	42	3	1	14	807	1
0.413	1	2	42	4	1	14	807	0
0.413	1	2	42	4	1	14	807	1
0.426	1	2	43	7	1	14	807	0
0.426	1	2	43	7	1	14	807	1
0.427	1	2	43	8	1	14	807	0
0.427	1	2	43	8	1	14	807	1
0.428	1	2	43	9	1	14	807	0
0.428	1	2	43	9	1	14	807	1
0.442	1	2	45	3	1	20	1335	0
0.442	1	2	45	3	1	20	1335	1
0.443	1	2	45	4	1	20	1335	0
0.443	1	2	45	4	1	20	1335	1
0.457	1	2	46	8	1	20	1335	0
0.457	1	2	46	8	1	20	1335	1
1.171	1	2	118	2	1	26	1908	0
1.171	1	2	118	2	1	26	1908	1
1.187	1	2	119	8	1	26	1908	0
1.187	1	2	119	8	1	26	1908	1
1.203	1	2	121	4	1	22	1431	0
1.203	1	2	121	4	1	22	1431	1
1.22	1	2	123	1	1	22	1431	0
1.22	1	2	123	1	1	22	1431	1
1.221	1	2	123	2	1	22	1431	0
1.221	1	2	123	2	1	22	1431	1
1.237	1	2	124	8	1	22	1431	0
