% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
117	1	10	4	0	0	41	0	1	1	0
117	2	10	4	0	0	41	0	1	1	1
119	1	8	12	0	2	22	0	1	1	0
119	1	6	14	0	4	32	0	1	1	0
119	1	2	18	0	4	32	0	1	1	0
119	2	8	12	0	2	22	0	1	1	1
119	2	6	14	0	4	32	0	1	1	1
119	2	2	18	0	4	32	0	1	1	1
120	1	8	12	0	2	22	0	1	1	0
120	1	6	14	0	4	32	0	1	0	0
120	1	2	18	0	4	32	0	1	0	0
177	1	3	11	0	0	15	0	1	1	0
177	2	3	11	0	0	15	0	1	1	1
178	1	3	11	0	0	15	0	1	1	0
178	2	3	11	0	0	15	0	1	1	1
179	1	4	1	0	2	22	0	1	1	0
179	1	3	11	0	0	11	0	1	1	0
179	2	4	1	0	2	22	0	1	1	1
179	2	3	11	0	0	11	0	1	0	1
180	1	4	1	0	2	22	0	1	1	0
180	1	3	11	0	0	11	0	1	0	0
209	1	5	3	0	2	32	0	1	1	0
209	2	5	3	0	2	32	0	1	1	1
248	1	7	2	0	0	26	0	1	1	0
248	2	7	2	0	0	26	0	1	1	1
249	1	7	2	0	0	26	0	1	1	0
419	1	9	13	0	0	41	0	1	1	0
419	2	9	13	0	0	41	0	1	1	1
2583	1	1	17	0	2	137	0	1	1	0
