% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	4	11	10	1	28	1095	0
0.109	1	3	11	10	2	24	807	0
0.109	1	4	11	10	1	28	1095	1
0.109	1	3	11	10	2	24	807	1
0.116	1	1	12	7	3	28	2292	0
0.116	1	1	12	7	3	28	2292	1
0.118	1	5	12	9	4	24	1692	0
0.118	1	5	12	9	4	24	1692	1
0.125	1	4	13	6	1	2	137	0
0.125	1	4	13	6	1	2	137	1
0.126	1	4	13	7	1	2	137	0
0.126	1	4	13	7	1	2	137	1
0.134	1	3	14	5	2	18	1143	0
0.134	1	3	14	5	2	18	1143	1
0.142	1	4	15	3	1	2	137	0
0.142	1	4	15	3	1	2	137	1
0.143	1	4	15	4	1	2	137	0
0.143	1	4	15	4	1	2	137	1
0.144	1	4	15	5	1	2	137	0
0.144	1	4	15	5	1	2	137	1
0.145	1	4	15	6	1	2	137	0
0.145	1	4	15	6	1	2	137	1
0.158	1	4	16	9	1	2	137	0
0.158	1	4	16	9	1	2	137	1
0.159	1	4	16	10	1	2	137	0
0.159	1	4	16	10	1	2	137	1
0.16	1	4	17	1	1	2	137	0
0.16	1	4	17	1	1	2	137	1
0.161	1	4	17	2	1	22	1431	0
0.161	1	4	17	2	1	22	1431	1
0.177	1	4	18	8	1	22	1431	0
0.177	1	4	18	8	1	22	1431	1
0.178	1	4	18	9	1	22	1431	0
0.178	1	4	18	9	1	22	1431	1
0.192	1	4	20	3	1	22	1431	0
0.192	1	4	20	3	1	22	1431	1
0.193	1	4	20	4	1	22	1431	0
0.193	1	4	20	4	1	22	1431	1
0.194	1	4	20	5	1	22	1431	0
0.194	1	4	20	5	1	22	1431	1
0.195	1	4	20	6	1	22	1431	0
0.195	1	4	20	6	1	22	1431	1
0.21	1	4	22	1	1	22	1431	0
0.21	1	4	22	1	1	22	1431	1
0.211	1	4	22	2	1	22	1431	0
0.211	1	4	22	2	1	22	1431	1
0.212	1	4	22	3	1	22	1431	0
0.212	1	4	22	3	1	22	1431	1
0.226	1	4	23	7	1	22	1431	0
0.226	1	4	23	7	1	22	1431	1
0.227	1	4	23	8	1	22	1431	0
0.227	1	4	23	8	1	22	1431	1
0.228	1	4	23	9	1	22	1431	0
0.228	1	4	23	9	1	22	1431	1
0.229	1	4	23	10	1	22	1431	0
0.229	1	4	23	10	1	22	1431	1
0.232	1	2	24	3	6	24	1692	0
0.232	1	2	24	3	6	24	1692	1
0.241	1	4	25	2	1	16	967	0
0.241	1	4	25	2	1	16	967	1
0.242	1	4	25	3	1	16	967	0
0.242	1	4	25	3	1	16	967	1
0.243	1	4	25	4	1	16	967	0
0.243	1	4	25	4	1	16	967	1
0.244	1	4	25	5	1	16	967	0
0.244	1	4	25	5	1	16	967	1
0.257	1	4	26	8	1	16	967	0
