% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	28	469	0
0.109	1	3	11	10	2	22	293	0
0.109	1	4	11	10	3	28	469	0
0.109	1	1	11	10	4	28	469	0
0.109	1	5	11	10	6	28	469	0
0.109	1	2	11	10	1	28	469	1
0.109	1	3	11	10	2	22	293	1
0.109	1	4	11	10	3	28	469	1
0.109	1	1	11	10	4	28	469	1
0.109	1	5	11	10	6	28	469	1
0.136	1	1	14	7	4	28	2292	0
0.136	1	1	14	7	4	28	2292	1
1.136	1	3	114	7	2	28	2292	0
1.136	1	3	114	7	2	28	2292	1
1.138	1	2	114	9	1	24	1692	0
1.138	1	2	114	9	1	24	1692	1
1.167	1	2	117	8	1	28	2292	0
1.167	1	2	117	8	1	28	2292	1
1.362	1	1	137	3	4	28	2292	0
1.362	1	1	137	3	4	28	2292	1
1.395	1	2	140	6	1	26	1908	0
1.395	1	2	140	6	1	26	1908	1
4.361	1	3	437	2	2	28	2292	0
4.361	1	3	437	2	2	28	2292	1
4.589	1	1	459	10	4	28	2292	0
4.589	1	1	459	10	4	28	2292	1
7.816	1	1	782	7	4	20	1335	0
7.816	1	1	782	7	4	20	1335	1
7.842	1	1	785	3	4	20	1335	0
7.842	1	1	785	3	4	20	1335	1
8.066	1	1	807	7	4	28	2292	0
8.066	1	1	807	7	4	28	2292	1
9.292	1	1	930	3	4	24	1692	0
9.292	1	1	930	3	4	24	1692	1
