% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	28	2292	0
0.109	1	1	11	10	1	28	2292	1
0.124	1	1	13	5	1	16	967	0
0.124	1	1	13	5	1	16	967	1
0.125	1	1	13	6	1	16	967	0
0.125	1	1	13	6	1	16	967	1
0.126	1	1	13	7	1	16	967	0
0.126	1	1	13	7	1	16	967	1
0.14	1	1	15	1	1	16	967	0
0.14	1	1	15	1	1	16	967	1
0.141	1	1	15	2	1	16	967	0
0.141	1	1	15	2	1	16	967	1
0.142	1	1	15	3	1	16	967	0
0.142	1	1	15	3	1	16	967	1
0.155	1	1	16	6	1	16	967	0
0.155	1	1	16	6	1	16	967	1
0.156	1	1	16	7	1	16	967	0
0.156	1	1	16	7	1	16	967	1
0.158	1	1	16	9	1	16	967	0
0.158	1	1	16	9	1	16	967	1
0.159	1	1	16	10	1	16	967	0
0.159	1	1	16	10	1	16	967	1
0.171	1	1	18	2	1	22	1431	0
0.171	1	1	18	2	1	22	1431	1
0.172	1	1	18	3	1	22	1431	0
0.172	1	1	18	3	1	22	1431	1
0.187	1	1	19	8	1	22	1431	0
0.187	1	1	19	8	1	22	1431	1
0.188	1	1	19	9	1	22	1431	0
0.188	1	1	19	9	1	22	1431	1
0.189	1	1	19	10	1	22	1431	0
0.189	1	1	19	10	1	22	1431	1
0.202	1	1	21	3	1	16	967	0
0.202	1	1	21	3	1	16	967	1
0.203	1	1	21	4	1	16	967	0
0.203	1	1	21	4	1	16	967	1
0.204	1	1	21	5	1	16	967	0
0.204	1	1	21	5	1	16	967	1
0.218	1	1	22	9	1	16	967	0
0.218	1	1	22	9	1	16	967	1
0.219	1	1	22	10	1	16	967	0
0.219	1	1	22	10	1	16	967	1
0.22	1	1	23	1	1	16	967	0
0.22	1	1	23	1	1	16	967	1
0.233	1	1	24	4	1	16	967	0
0.233	1	1	24	4	1	16	967	1
0.234	1	1	24	5	1	16	967	0
0.234	1	1	24	5	1	16	967	1
0.235	1	1	24	6	1	16	967	0
0.235	1	1	24	6	1	16	967	1
0.248	1	1	25	9	1	16	967	0
0.248	1	1	25	9	1	16	967	1
0.249	1	1	25	10	1	16	967	0
0.249	1	1	25	10	1	16	967	1
0.251	1	1	26	2	1	16	967	0
0.251	1	1	26	2	1	16	967	1
0.252	1	1	26	3	1	16	967	0
0.252	1	1	26	3	1	16	967	1
0.264	1	1	27	5	1	16	967	0
0.264	1	1	27	5	1	16	967	1
0.265	1	1	27	6	1	16	967	0
0.265	1	1	27	6	1	16	967	1
0.266	1	1	27	7	1	16	967	0
0.266	1	1	27	7	1	16	967	1
0.279	1	1	28	10	1	16	967	0
0.279	1	1	28	10	1	16	967	1
0.28	1	1	29	1	1	16	967	0
0.28	1	1	29	1	1	16	967	1
0.281	1	1	29	2	1	4	225	0
0.281	1	1	29	2	1	4	225	1
0.282	1	1	29	3	1	4	225	0
0.282	1	1	29	3	1	4	225	1
0.295	1	1	30	6	1	4	225	0
0.295	1	1	30	6	1	4	225	1
0.296	1	1	30	7	1	4	225	0
0.296	1	1	30	7	1	4	225	1
0.297	1	1	30	8	1	4	225	0
0.297	1	1	30	8	1	4	225	1
0.312	1	1	32	3	1	4	225	0
0.312	1	1	32	3	1	4	225	1
0.313	1	1	32	4	1	4	225	0
0.313	1	1	32	4	1	4	225	1
0.314	1	1	32	5	1	4	225	0
0.314	1	1	32	5	1	4	225	1
0.315	1	1	32	6	1	4	225	0
0.315	1	1	32	6	1	4	225	1
0.328	1	1	33	9	1	28	2292	0
0.328	1	1	33	9	1	28	2292	1
0.329	1	1	33	10	1	28	2292	0
0.329	1	1	33	10	1	28	2292	1
0.33	1	1	34	1	1	28	2292	0
0.33	1	1	34	1	1	28	2292	1
0.343	1	1	35	4	1	28	2292	0
0.343	1	1	35	4	1	28	2292	1
0.345	1	1	35	6	1	28	2292	0
0.345	1	1	35	6	1	28	2292	1
0.346	1	1	35	7	1	28	2292	0
0.346	1	1	35	7	1	28	2292	1
0.35	1	1	36	1	1	28	2292	0
0.365	1	1	37	6	1	6	325	0
0.365	1	1	37	6	1	6	325	1
0.366	1	1	37	7	1	6	325	0
0.366	1	1	37	7	1	6	325	1
0.367	1	1	37	8	1	6	325	0
0.367	1	1	37	8	1	6	325	1
0.368	1	1	37	9	1	6	325	0
0.368	1	1	37	9	1	6	325	1
0.38	1	1	39	1	1	6	325	0
0.38	1	1	39	1	1	6	325	1
0.381	1	1	39	2	1	6	325	0
0.381	1	1	39	2	1	6	325	1
0.382	1	1	39	3	1	6	325	0
0.382	1	1	39	3	1	6	325	1
0.396	1	1	40	7	1	6	325	0
0.396	1	1	40	7	1	6	325	1
0.397	1	1	40	8	1	6	325	0
0.397	1	1	40	8	1	6	325	1
0.398	1	1	40	9	1	6	325	0
0.398	1	1	40	9	1	6	325	1
0.413	1	1	42	4	1	24	1692	0
0.413	1	1	42	4	1	24	1692	1
0.414	1	1	42	5	1	24	1692	0
0.414	1	1	42	5	1	24	1692	1
0.43	1	1	44	1	1	24	1692	0
0.43	1	1	44	1	1	24	1692	1
0.431	1	1	44	2	1	24	1692	0
0.431	1	1	44	2	1	24	1692	1
0.432	1	1	44	3	1	24	1692	0
0.432	1	1	44	3	1	24	1692	1
0.445	1	1	45	6	1	22	1431	0
0.445	1	1	45	6	1	22	1431	1
0.446	1	1	45	7	1	22	1431	0
0.446	1	1	45	7	1	22	1431	1
0.448	1	1	45	9	1	22	1431	0
0.448	1	1	45	9	1	22	1431	1
0.46	1	1	47	1	1	22	1431	0
0.46	1	1	47	1	1	22	1431	1
1.17	1	1	118	1	1	12	621	0
1.17	1	1	118	1	1	12	621	1
1.185	1	1	119	6	1	12	621	0
1.185	1	1	119	6	1	12	621	1
1.2	1	1	121	1	1	12	621	0
1.2	1	1	121	1	1	12	621	1
1.217	1	1	122	8	1	8	437	0
1.217	1	1	122	8	1	8	437	1
1.219	1	1	122	10	1	8	437	0
1.219	1	1	122	10	1	8	437	1
1.234	1	1	124	5	1	8	437	0
1.234	1	1	124	5	1	8	437	1
1.235	1	1	124	6	1	8	437	0
1.235	1	1	124	6	1	8	437	1
1.249	1	1	125	10	1	24	1692	0
1.249	1	1	125	10	1	24	1692	1
1.25	1	1	126	1	1	24	1692	0
1.25	1	1	126	1	1	24	1692	1
1.265	1	1	127	6	1	24	1692	0
1.265	1	1	127	6	1	24	1692	1
1.266	1	1	127	7	1	24	1692	0
1.266	1	1	127	7	1	24	1692	1
1.267	1	1	127	8	1	24	1692	0
1.267	1	1	127	8	1	24	1692	1
1.268	1	1	127	9	1	24	1692	0
1.268	1	1	127	9	1	24	1692	1
1.28	1	1	129	1	1	24	1692	0
1.28	1	1	129	1	1	24	1692	1
1.281	1	1	129	2	1	24	1692	0
1.281	1	1	129	2	1	24	1692	1
1.282	1	1	129	3	1	24	1692	0
1.282	1	1	129	3	1	24	1692	1
1.296	1	1	130	7	1	24	1692	0
1.296	1	1	130	7	1	24	1692	1
1.298	1	1	130	9	1	24	1692	0
1.298	1	1	130	9	1	24	1692	1
1.312	1	1	132	3	1	24	1692	0
1.312	1	1	132	3	1	24	1692	1
1.313	1	1	132	4	1	24	1692	0
1.313	1	1	132	4	1	24	1692	1
1.314	1	1	132	5	1	24	1692	0
1.314	1	1	132	5	1	24	1692	1
1.315	1	1	132	6	1	24	1692	0
1.315	1	1	132	6	1	24	1692	1
1.327	1	1	133	8	1	16	967	0
1.327	1	1	133	8	1	16	967	1
1.328	1	1	133	9	1	16	967	0
1.328	1	1	133	9	1	16	967	1
1.329	1	1	133	10	1	16	967	0
1.329	1	1	133	10	1	16	967	1
1.343	1	1	135	4	1	16	967	0
1.343	1	1	135	4	1	16	967	1
1.344	1	1	135	5	1	16	967	0
1.344	1	1	135	5	1	16	967	1
1.358	1	1	136	9	1	16	967	0
1.358	1	1	136	9	1	16	967	1
1.359	1	1	136	10	1	16	967	0
1.359	1	1	136	10	1	16	967	1
1.373	1	1	138	4	1	12	621	0
1.373	1	1	138	4	1	12	621	1
1.374	1	1	138	5	1	12	621	0
1.374	1	1	138	5	1	12	621	1
1.39	1	1	140	1	1	12	621	0
1.39	1	1	140	1	1	12	621	1
1.391	1	1	140	2	1	12	621	0
1.391	1	1	140	2	1	12	621	1
1.392	1	1	140	3	1	12	621	0
1.392	1	1	140	3	1	12	621	1
1.406	1	1	141	7	1	4	225	0
1.406	1	1	141	7	1	4	225	1
1.407	1	1	141	8	1	4	225	0
1.407	1	1	141	8	1	4	225	1
1.408	1	1	141	9	1	4	225	0
1.408	1	1	141	9	1	4	225	1
1.422	1	1	143	3	1	4	225	0
1.422	1	1	143	3	1	4	225	1
1.424	1	1	143	5	1	4	225	0
1.424	1	1	143	5	1	4	225	1
1.437	1	1	144	8	1	4	225	0
1.437	1	1	144	8	1	4	225	1
1.438	1	1	144	9	1	4	225	0
1.438	1	1	144	9	1	4	225	1
1.439	1	1	144	10	1	4	225	0
