% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	5	11	2	1	28	2052	0	0	0
0.101	1	1	11	2	3	28	185	0	0	0
0.101	1	5	11	2	1	28	2052	0	0	1
0.101	1	1	11	2	3	28	185	0	0	1
0.102	1	10	11	3	2	28	1479	0	0	0
0.102	1	3	11	3	4	28	749	0	0	0
0.102	1	10	11	3	2	28	1479	0	0	1
0.102	1	3	11	3	4	28	749	0	0	1
0.103	1	7	11	4	9	28	1692	0	0	0
0.103	1	8	11	4	10	28	549	0	0	0
0.103	1	7	11	4	9	28	1692	0	0	1
0.103	1	8	11	4	10	28	549	0	0	1
0.104	1	2	11	5	11	28	1479	0	0	0
0.104	1	4	11	5	12	28	749	0	0	0
0.104	1	2	11	5	11	28	1479	0	0	1
0.104	1	4	11	5	12	28	749	0	0	1
0.105	1	9	11	6	13	26	1239	0	0	0
0.105	1	6	11	6	14	24	533	0	0	0
0.105	1	9	11	6	13	26	1239	0	0	1
0.105	1	6	11	6	14	24	533	0	0	1
0.106	1	1	11	7	3	26	1836	0	0	0
0.106	1	1	11	7	3	26	1836	0	0	1
0.107	1	8	11	8	10	28	373	0	0	0
0.107	1	6	11	8	14	26	1527	0	0	0
0.107	1	8	11	8	10	28	373	0	0	1
0.107	1	6	11	8	14	26	1527	0	0	1
0.108	1	3	11	9	4	28	2196	0	0	0
0.108	1	3	11	9	4	28	2196	0	0	1
0.109	1	4	11	10	12	28	2196	0	0	0
0.109	1	4	11	10	12	28	2196	0	0	1
0.11	1	8	12	1	10	26	1692	0	0	0
0.11	1	9	12	1	13	28	185	0	0	0
0.11	1	8	12	1	10	26	1692	0	0	1
0.11	1	9	12	1	13	28	185	0	0	1
0.111	1	10	12	2	2	28	373	0	0	0
0.111	1	2	12	2	11	28	185	0	0	0
0.111	1	9	12	2	13	28	1692	0	0	0
0.111	1	10	12	2	2	28	373	0	0	1
0.111	1	2	12	2	11	28	185	0	0	1
0.111	1	9	12	2	13	28	1692	0	0	1
0.112	1	7	12	3	9	28	2196	0	0	0
0.112	1	7	12	3	9	28	2196	0	0	1
0.113	1	2	12	4	11	28	2196	0	0	0
0.113	1	2	12	4	11	28	2196	0	0	1
0.114	1	5	12	5	1	28	935	0	0	0
0.114	1	10	12	5	2	28	1287	0	0	0
0.114	1	5	12	5	1	28	935	0	0	1
0.114	1	10	12	5	2	28	1287	0	0	1
0.115	1	1	12	6	3	26	1836	0	0	0
0.115	1	1	12	6	3	26	1836	0	0	1
0.116	1	8	12	7	10	28	185	0	0	0
0.116	1	6	12	7	14	26	1692	0	0	0
0.116	1	8	12	7	10	28	185	0	0	1
0.116	1	6	12	7	14	26	1692	0	0	1
0.117	1	8	12	8	10	28	2196	0	0	0
0.117	1	8	12	8	10	28	2196	0	0	1
0.118	1	5	12	9	1	28	185	0	0	0
0.118	1	3	12	9	4	28	2052	0	0	0
0.118	1	5	12	9	1	28	185	0	0	1
0.118	1	3	12	9	4	28	2052	0	0	1
0.119	1	5	12	10	1	28	549	0	0	0
0.119	1	4	12	10	12	28	1692	0	0	0
0.119	1	5	12	10	1	28	549	0	0	1
0.119	1	4	12	10	12	28	1692	0	0	1
0.12	1	5	13	1	1	28	185	0	0	0
0.12	1	10	13	1	2	28	549	0	0	0
0.12	1	9	13	1	13	28	1479	0	0	0
0.12	1	5	13	1	1	28	185	0	0	1
0.12	1	10	13	1	2	28	549	0	0	1
0.12	1	9	13	1	13	28	1479	0	0	1
0.121	1	10	13	2	2	28	1836	0	0	0
