% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	5	11	10	1	28	469	0
0.109	1	1	11	10	2	28	469	0
0.109	1	3	11	10	3	28	469	0
0.109	1	4	11	10	4	28	469	0
0.109	1	2	11	10	6	28	469	0
0.109	1	5	11	10	1	28	469	1
0.109	1	1	11	10	2	28	469	1
0.109	1	3	11	10	3	28	469	1
0.109	1	4	11	10	4	28	469	1
0.109	1	2	11	10	6	28	469	1
0.135	1	3	14	6	3	22	1431	0
0.135	1	3	14	6	3	22	1431	1
0.136	1	2	14	7	6	6	325	0
0.136	1	2	14	7	6	6	325	1
0.142	1	5	15	3	1	14	807	0
0.142	1	5	15	3	1	14	807	1
3.403	1	3	341	4	3	20	1335	0
3.403	1	3	341	4	3	20	1335	1
3.631	1	3	364	2	3	26	1908	0
3.631	1	3	364	2	3	26	1908	1
3.658	1	3	366	9	3	4	225	0
3.658	1	3	366	9	3	4	225	1
7.369	1	5	737	10	1	10	549	0
7.369	1	5	737	10	1	10	549	1
7.596	1	5	760	7	1	18	1143	0
7.596	1	5	760	7	1	18	1143	1
8.822	1	5	883	3	1	20	1335	0
8.822	1	5	883	3	1	20	1335	1
