% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	16	967	0	1	1	0
131	1	1	1	0	0	85	0	1	1	0
131	2	1	1	0	0	85	0	1	1	1
147	1	1	1	0	0	85	0	1	1	0
147	2	1	1	0	0	85	0	1	1	1
148	1	1	1	0	0	85	0	1	1	0
148	2	1	1	0	0	85	0	1	1	1
167	1	1	1	0	8	437	0	1	1	0
184	1	1	1	0	8	437	0	1	1	0
200	1	1	1	0	8	437	0	1	1	0
1183	1	1	1	0	16	967	0	1	1	0
1202	1	1	1	0	16	967	0	1	1	0
1219	1	1	1	0	18	1143	0	1	1	0
1239	1	1	1	0	18	1143	0	1	1	0
1255	1	1	1	0	4	225	0	1	1	0
1255	2	1	1	0	4	225	0	1	1	1
1277	1	1	1	0	4	225	0	1	1	0
1297	1	1	1	0	16	967	0	1	1	0
2254	1	1	1	0	20	1335	0	1	1	0
2270	1	1	1	0	20	1335	0	1	1	0
2286	1	1	1	0	20	1335	0	1	1	0
2302	1	1	1	0	8	437	0	1	1	0
2317	1	1	1	0	8	437	0	1	1	0
2336	1	1	1	0	16	967	0	1	1	0
2353	1	1	1	0	16	967	0	1	1	0
2369	1	1	1	0	14	807	0	1	1	0
2388	1	1	1	0	14	807	0	1	1	0
2609	1	1	1	0	14	807	0	1	1	0
2626	1	1	1	0	14	807	0	1	1	0
2642	1	1	1	0	14	807	0	1	1	0
2659	1	1	1	0	4	225	0	1	1	0
2677	1	1	1	0	4	225	0	1	1	0
3694	1	1	1	0	2	137	0	1	1	0
3710	1	1	1	0	2	137	0	1	1	0
3727	1	1	1	0	12	621	0	1	1	0
3743	1	1	1	0	12	621	0	1	1	0
3759	1	1	1	0	12	621	0	1	1	0
3775	1	1	1	0	4	225	0	1	1	0
3793	1	1	1	0	4	225	0	1	1	0
5009	1	1	1	0	0	85	0	1	1	0
5028	1	1	1	0	0	85	0	1	1	0
5044	1	1	1	0	0	85	0	1	1	0
5060	1	1	1	0	0	85	0	1	1	0
5076	1	1	1	0	0	85	0	1	1	0
5127	1	1	1	0	4	225	0	1	1	0
5143	1	1	1	0	4	225	0	1	1	0
5167	1	1	1	0	10	549	0	1	1	0
5187	1	1	1	0	10	549	0	1	1	0
5407	1	1	1	0	10	549	0	1	1	0
5423	1	1	1	0	10	549	0	1	1	0
5439	1	1	1	0	10	549	0	1	1	0
5455	1	1	1	0	16	967	0	1	1	0
5471	1	1	1	0	16	967	0	1	1	0
5493	1	1	1	0	8	437	0	1	1	0
5511	1	1	1	0	8	437	0	1	1	0
5537	1	1	1	0	10	549	0	1	1	0
5556	1	1	1	0	10	549	0	1	1	0
5647	1	1	1	0	12	621	0	1	1	0
5666	1	1	1	0	12	621	0	1	1	0
5685	1	1	1	0	12	621	0	1	1	0
5704	1	1	1	0	14	807	0	1	1	0
5721	1	1	1	0	14	807	0	1	1	0
5737	1	1	1	0	2	137	0	1	1	0
5752	1	1	1	0	2	137	0	1	1	0
5770	1	1	1	0	2	137	0	1	1	0
5786	1	1	1	0	2	137	0	1	1	0
5802	1	1	1	0	2	137	0	1	1	0
5818	1	1	1	0	4	225	0	1	1	0
6682	1	1	1	0	10	549	0	1	1	0
6701	1	1	1	0	16	967	0	1	1	0
6726	1	1	1	0	16	967	0	1	1	0
6747	1	1	1	0	4	225	0	1	1	0
6771	1	1	1	0	18	1143	0	1	1	0
7988	1	1	1	0	14	807	0	1	1	0
8005	1	1	1	0	14	807	0	1	1	0
8024	1	1	1	0	4	225	0	1	1	0
8047	1	1	1	0	16	967	0	1	1	0
9263	1	1	1	0	12	621	0	1	1	0
9280	1	1	1	0	12	621	0	1	1	0
9297	1	1	1	0	4	225	0	1	1	0
9314	1	1	1	0	4	225	0	1	1	0
9331	1	1	1	0	14	807	0	1	1	0
9347	1	1	1	0	14	807	0	1	1	0
9363	1	1	1	0	14	807	0	1	1	0
9407	1	1	1	0	24	1692	0	1	1	0
9579	1	1	1	0	4	225	0	1	1	0
9597	1	1	1	0	4	225	0	1	1	0
9618	1	1	1	0	6	325	0	1	1	0
