% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	12	621	0	1	0
115	2	1	1	0	12	621	0	1	1
138	1	1	1	0	14	807	0	1	0
138	2	1	1	0	14	807	0	1	1
142	1	1	1	0	14	807	0	1	0
142	2	1	1	0	14	807	0	1	1
1356	1	1	1	0	14	807	0	1	0
1356	2	1	1	0	14	807	0	1	1
2572	1	1	1	0	16	967	0	1	0
2572	2	1	1	0	16	967	0	1	1
3788	1	1	1	0	6	325	0	1	0
3788	2	1	1	0	6	325	0	1	1
4012	1	1	1	0	12	621	0	1	0
4012	2	1	1	0	12	621	0	1	1
4027	1	1	1	0	12	621	0	1	0
4027	2	1	1	0	12	621	0	1	1
5028	1	1	1	0	14	807	0	1	0
5028	2	1	1	0	14	807	0	1	1
5044	1	1	1	0	14	807	0	1	0
5044	2	1	1	0	14	807	0	1	1
5060	1	1	1	0	6	325	0	1	0
5060	2	1	1	0	6	325	0	1	1
5076	1	1	1	0	6	325	0	1	0
5076	2	1	1	0	6	325	0	1	1
5093	1	1	1	0	8	437	0	1	0
5093	2	1	1	0	8	437	0	1	1
5110	1	1	1	0	8	437	0	1	0
5110	2	1	1	0	8	437	0	1	1
5126	1	1	1	0	8	437	0	1	0
5126	2	1	1	0	8	437	0	1	1
5128	1	1	1	0	10	549	0	1	0
5128	2	1	1	0	10	549	0	1	1
5142	1	1	1	0	10	549	0	1	0
5142	2	1	1	0	10	549	0	1	1
5143	1	1	1	0	10	549	0	1	0
5143	2	1	1	0	10	549	0	1	1
5158	1	1	1	0	10	549	0	1	0
5158	2	1	1	0	10	549	0	1	1
5160	1	1	1	0	10	549	0	1	0
5160	2	1	1	0	10	549	0	1	1
5173	1	1	1	0	20	1335	0	1	0
5173	2	1	1	0	20	1335	0	1	1
5175	1	1	1	0	20	1335	0	1	0
5175	2	1	1	0	20	1335	0	1	1
5190	1	1	1	0	20	1335	0	1	0
5190	2	1	1	0	20	1335	0	1	1
5192	1	1	1	0	20	1335	0	1	0
5192	2	1	1	0	20	1335	0	1	1
5194	1	1	1	0	20	1335	0	1	0
5194	2	1	1	0	20	1335	0	1	1
5208	1	1	1	0	4	225	0	1	0
5208	2	1	1	0	4	225	0	1	1
5210	1	1	1	0	4	225	0	1	0
5210	2	1	1	0	4	225	0	1	1
6427	1	1	1	0	12	621	0	1	0
6427	2	1	1	0	12	621	0	1	1
7654	1	1	1	0	14	807	0	1	0
7654	2	1	1	0	14	807	0	1	1
8870	1	1	1	0	12	621	0	1	0
8870	2	1	1	0	12	621	0	1	1
8889	1	1	1	0	6	325	0	1	0
8889	2	1	1	0	6	325	0	1	1
8906	1	1	1	0	6	325	0	1	0
8906	2	1	1	0	6	325	0	1	1
8967	1	1	1	0	2	137	0	1	0
8967	2	1	1	0	2	137	0	1	1
8992	1	1	1	0	2	137	0	1	0
8992	2	1	1	0	2	137	0	1	1
9010	1	1	1	0	6	325	0	1	0
9010	2	1	1	0	6	325	0	1	1
9011	1	1	1	0	6	325	0	1	0
9011	2	1	1	0	6	325	0	1	1
9026	1	1	1	0	6	325	0	1	0
9026	2	1	1	0	6	325	0	1	1
9027	1	1	1	0	6	325	0	1	0
9027	2	1	1	0	6	325	0	1	1
9042	1	1	1	0	6	325	0	1	0
9042	2	1	1	0	6	325	0	1	1
9058	1	1	1	0	6	325	0	1	0
9058	2	1	1	0	6	325	0	1	1
9074	1	1	1	0	6	325	0	1	0
9074	2	1	1	0	6	325	0	1	1
9090	1	1	1	0	14	807	0	1	0
9090	2	1	1	0	14	807	0	1	1
9092	1	1	1	0	14	807	0	1	0
9092	2	1	1	0	14	807	0	1	1
9107	1	1	1	0	14	807	0	1	0
9107	2	1	1	0	14	807	0	1	1
9109	1	1	1	0	14	807	0	1	0
9109	2	1	1	0	14	807	0	1	1
9124	1	1	1	0	14	807	0	1	0
9124	2	1	1	0	14	807	0	1	1
9125	1	1	1	0	14	807	0	1	0
9125	2	1	1	0	14	807	0	1	1
9145	1	1	1	0	10	549	0	1	0
9145	2	1	1	0	10	549	0	1	1
9161	1	1	1	0	10	549	0	1	0
9161	2	1	1	0	10	549	0	1	1
9162	1	1	1	0	10	549	0	1	0
9162	2	1	1	0	10	549	0	1	1
9177	1	1	1	0	18	1143	0	1	0
9177	2	1	1	0	18	1143	0	1	1
9178	1	1	1	0	18	1143	0	1	0
9178	2	1	1	0	18	1143	0	1	1
9193	1	1	1	0	18	1143	0	1	0
9193	2	1	1	0	18	1143	0	1	1
