% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	3	0	24	333	0	1	0
115	1	2	4	0	28	469	0	1	0
115	1	3	2	0	24	333	0	1	0
115	1	4	1	0	28	469	0	1	0
115	1	5	5	0	22	293	0	1	0
115	2	1	3	0	24	333	0	1	1
115	2	3	2	0	24	333	0	1	1
115	2	4	1	0	28	469	0	1	1
115	2	2	4	0	28	469	0	1	1
115	2	5	5	0	22	293	0	1	1
141	1	5	5	0	28	2292	0	1	0
141	2	5	5	0	28	2292	0	1	1
143	1	1	3	0	28	2292	0	1	0
143	2	1	3	0	28	2292	0	1	1
144	1	3	2	0	28	2292	0	1	0
144	2	3	2	0	28	2292	0	1	1
170	1	1	3	0	20	1335	0	1	0
170	2	1	3	0	20	1335	0	1	1
342	1	5	5	0	28	2292	0	1	0
342	2	5	5	0	28	2292	0	1	1
1371	1	3	2	0	4	225	0	1	0
1371	2	3	2	0	4	225	0	1	1
1599	1	3	2	0	8	437	0	1	0
1599	2	3	2	0	8	437	0	1	1
3144	1	4	1	0	12	621	0	1	0
3144	2	4	1	0	12	621	0	1	1
4827	1	3	2	0	16	967	0	1	0
4827	2	3	2	0	16	967	0	1	1
6055	1	3	2	0	20	1335	0	1	0
6055	2	3	2	0	20	1335	0	1	1
6281	1	3	2	0	12	621	0	1	0
6281	2	3	2	0	12	621	0	1	1
7509	1	3	2	0	24	1692	0	1	0
7509	2	3	2	0	24	1692	0	1	1
7566	1	5	5	0	18	1143	0	1	0
7566	2	5	5	0	18	1143	0	1	1
