% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	9	11	2	3	26	1063	0	0	0
0.101	1	3	11	2	4	26	301	0	0	0
0.101	1	1	11	2	12	26	301	0	0	0
0.101	1	5	11	2	15	28	185	0	0	0
0.101	1	9	11	2	3	26	1063	0	0	1
0.101	1	3	11	2	4	26	301	0	0	1
0.101	1	1	11	2	12	26	301	0	0	1
0.101	1	5	11	2	15	28	185	0	0	1
0.102	1	9	11	3	3	26	1063	0	0	0
0.102	1	3	11	3	4	26	301	0	0	0
0.102	1	1	11	3	12	26	301	0	0	0
0.102	1	5	11	3	15	28	185	0	0	0
0.102	1	9	11	3	3	26	1063	0	0	1
0.102	1	3	11	3	4	26	301	0	0	1
0.102	1	1	11	3	12	26	301	0	0	1
0.102	1	5	11	3	15	28	185	0	0	1
0.103	1	9	11	4	3	26	1063	0	0	0
0.103	1	3	11	4	4	26	301	0	0	0
0.103	1	1	11	4	12	26	301	0	0	0
0.103	1	5	11	4	15	28	185	0	0	0
0.103	1	9	11	4	3	26	1063	0	0	1
0.103	1	3	11	4	4	26	301	0	0	1
0.103	1	1	11	4	12	26	301	0	0	1
0.103	1	5	11	4	15	28	185	0	0	1
0.104	1	7	11	5	2	24	133	0	0	0
0.104	1	9	11	5	3	26	903	0	0	0
0.104	1	3	11	5	4	26	301	0	0	0
0.104	1	1	11	5	12	26	301	0	0	0
0.104	1	5	11	5	15	28	185	0	0	0
0.104	1	7	11	5	2	24	133	0	0	1
0.104	1	9	11	5	3	26	903	0	0	1
0.104	1	3	11	5	4	26	301	0	0	1
0.104	1	1	11	5	12	26	301	0	0	1
0.104	1	5	11	5	15	28	185	0	0	1
0.105	1	7	11	6	2	24	133	0	0	0
0.105	1	9	11	6	3	26	903	0	0	0
0.105	1	3	11	6	4	26	301	0	0	0
0.105	1	1	11	6	12	26	301	0	0	0
0.105	1	5	11	6	15	28	185	0	0	0
0.105	1	7	11	6	2	24	133	0	0	1
0.105	1	9	11	6	3	26	903	0	0	1
0.105	1	3	11	6	4	26	301	0	0	1
0.105	1	1	11	6	12	26	301	0	0	1
0.105	1	5	11	6	15	28	185	0	0	1
0.106	1	4	11	7	1	26	149	0	0	0
0.106	1	7	11	7	2	24	133	0	0	0
0.106	1	9	11	7	3	26	749	0	0	0
0.106	1	3	11	7	4	26	301	0	0	0
0.106	1	1	11	7	12	26	301	0	0	0
0.106	1	5	11	7	15	28	185	0	0	0
0.106	1	4	11	7	1	26	149	0	0	1
0.106	1	7	11	7	2	24	133	0	0	1
0.106	1	9	11	7	3	26	749	0	0	1
0.106	1	3	11	7	4	26	301	0	0	1
0.106	1	1	11	7	12	26	301	0	0	1
0.106	1	5	11	7	15	28	185	0	0	1
0.107	1	4	11	8	1	26	149	0	0	0
0.107	1	9	11	8	3	26	749	0	0	0
0.107	1	3	11	8	4	26	301	0	0	0
0.107	1	1	11	8	12	26	453	0	0	0
0.107	1	5	11	8	15	28	185	0	0	0
0.107	1	4	11	8	1	26	149	0	0	1
0.107	1	9	11	8	3	26	749	0	0	1
0.107	1	3	11	8	4	26	301	0	0	1
0.107	1	1	11	8	12	26	453	0	0	1
0.107	1	5	11	8	15	28	185	0	0	1
0.108	1	4	11	9	1	26	149	0	0	0
0.108	1	9	11	9	3	26	749	0	0	0
0.108	1	3	11	9	4	26	301	0	0	0
0.108	1	1	11	9	12	26	453	0	0	0
0.108	1	5	11	9	15	28	185	0	0	0
0.108	1	4	11	9	1	26	149	0	0	1
0.108	1	9	11	9	3	26	749	0	0	1
0.108	1	3	11	9	4	26	301	0	0	1
0.108	1	1	11	9	12	26	453	0	0	1
0.108	1	5	11	9	15	28	185	0	0	1
0.109	1	4	11	10	1	26	149	0	0	0
0.109	1	9	11	10	3	26	749	0	0	0
0.109	1	3	11	10	4	26	301	0	0	0
0.109	1	1	11	10	12	26	453	0	0	0
0.109	1	5	11	10	15	28	185	0	0	0
0.109	1	4	11	10	1	26	149	0	0	1
0.109	1	9	11	10	3	26	749	0	0	1
0.109	1	3	11	10	4	26	301	0	0	1
0.109	1	1	11	10	12	26	453	0	0	1
0.109	1	5	11	10	15	28	185	0	0	1
0.11	1	4	12	1	1	26	301	0	0	0
0.11	1	3	12	1	4	24	405	0	0	0
0.11	1	10	12	1	11	28	373	0	0	0
0.11	1	1	12	1	12	26	301	0	0	0
0.11	1	5	12	1	15	28	373	0	0	0
0.11	1	6	12	1	16	26	149	0	0	0
0.11	1	4	12	1	1	26	301	0	0	1
0.11	1	3	12	1	4	24	405	0	0	1
0.11	1	10	12	1	11	28	373	0	0	1
0.11	1	1	12	1	12	26	301	0	0	1
0.11	1	5	12	1	15	28	373	0	0	1
0.11	1	6	12	1	16	26	149	0	0	1
0.111	1	4	12	2	1	26	301	0	0	0
0.111	1	9	12	2	3	26	749	0	0	0
0.111	1	3	12	2	4	26	301	0	0	0
0.111	1	1	12	2	12	26	301	0	0	0
0.111	1	5	12	2	15	28	185	0	0	0
0.111	1	4	12	2	1	26	301	0	0	1
0.111	1	9	12	2	3	26	749	0	0	1
0.111	1	3	12	2	4	26	301	0	0	1
0.111	1	1	12	2	12	26	301	0	0	1
0.111	1	5	12	2	15	28	185	0	0	1
0.112	1	4	12	3	1	26	749	0	0	0
0.112	1	9	12	3	3	26	621	0	0	0
0.112	1	3	12	3	4	26	149	0	0	0
0.112	1	1	12	3	12	28	185	0	0	0
0.112	1	5	12	3	15	28	185	0	0	0
0.112	1	4	12	3	1	26	749	0	0	1
0.112	1	9	12	3	3	26	621	0	0	1
0.112	1	3	12	3	4	26	149	0	0	1
0.112	1	1	12	3	12	28	185	0	0	1
0.112	1	5	12	3	15	28	185	0	0	1
0.113	1	4	12	4	1	26	749	0	0	0
0.113	1	9	12	4	3	26	621	0	0	0
0.113	1	3	12	4	4	26	149	0	0	0
0.113	1	1	12	4	12	28	185	0	0	0
0.113	1	5	12	4	15	28	185	0	0	0
0.113	1	4	12	4	1	26	749	0	0	1
0.113	1	9	12	4	3	26	621	0	0	1
0.113	1	3	12	4	4	26	149	0	0	1
0.113	1	1	12	4	12	28	185	0	0	1
0.113	1	5	12	4	15	28	185	0	0	1
0.114	1	4	12	5	1	26	749	0	0	0
0.114	1	9	12	5	3	26	621	0	0	0
0.114	1	3	12	5	4	26	149	0	0	0
0.114	1	1	12	5	12	28	185	0	0	0
0.114	1	5	12	5	15	28	185	0	0	0
0.114	1	4	12	5	1	26	749	0	0	1
0.114	1	9	12	5	3	26	621	0	0	1
0.114	1	3	12	5	4	26	149	0	0	1
0.114	1	1	12	5	12	28	185	0	0	1
0.114	1	5	12	5	15	28	185	0	0	1
0.115	1	4	12	6	1	26	749	0	0	0
0.115	1	9	12	6	3	26	621	0	0	0
0.115	1	3	12	6	4	26	149	0	0	0
0.115	1	1	12	6	12	28	185	0	0	0
0.115	1	5	12	6	15	26	149	0	0	0
0.115	1	4	12	6	1	26	749	0	0	1
0.115	1	9	12	6	3	26	621	0	0	1
0.115	1	3	12	6	4	26	149	0	0	1
0.115	1	1	12	6	12	28	185	0	0	1
0.115	1	5	12	6	15	26	149	0	0	1
0.116	1	4	12	7	1	26	903	0	0	0
0.116	1	9	12	7	3	26	453	0	0	0
0.116	1	3	12	7	4	26	149	0	0	0
0.116	1	1	12	7	12	28	185	0	0	0
0.116	1	5	12	7	15	26	149	0	0	0
0.116	1	4	12	7	1	26	903	0	0	1
0.116	1	9	12	7	3	26	453	0	0	1
0.116	1	3	12	7	4	26	149	0	0	1
0.116	1	1	12	7	12	28	185	0	0	1
0.116	1	5	12	7	15	26	149	0	0	1
0.117	1	4	12	8	1	26	903	0	0	0
0.117	1	9	12	8	3	26	453	0	0	0
0.117	1	3	12	8	4	26	149	0	0	0
0.117	1	1	12	8	12	28	185	0	0	0
0.117	1	5	12	8	15	26	149	0	0	0
0.117	1	4	12	8	1	26	903	0	0	1
0.117	1	9	12	8	3	26	453	0	0	1
