% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	28	2292	0	1	1	0
130	1	1	1	0	28	2292	0	1	1	0
146	1	1	1	0	28	2292	0	1	0	0
153	1	1	1	0	28	2292	1	0	1	0
168	1	1	1	0	20	1335	0	1	1	0
184	1	1	1	0	20	1335	0	1	1	0
199	1	1	1	0	20	1335	0	1	1	0
215	1	1	1	0	28	2292	0	1	1	0
230	1	1	1	0	28	2292	0	1	1	0
245	1	1	1	0	28	2292	0	1	0	0
252	1	1	1	0	28	2292	1	0	1	0
267	1	1	1	0	18	1143	0	1	1	0
282	1	1	1	0	18	1143	0	1	1	0
298	1	1	1	0	8	437	0	1	1	0
313	1	1	1	0	8	437	0	1	1	0
367	1	1	1	0	4	225	0	1	1	0
367	2	1	1	0	4	225	0	1	1	1
382	1	1	1	0	4	225	0	1	1	0
382	2	1	1	0	4	225	0	1	1	1
398	1	1	1	0	4	225	0	1	1	0
398	2	1	1	0	4	225	0	1	1	1
413	1	1	1	0	14	807	0	1	1	0
429	1	1	1	0	14	807	0	1	1	0
445	1	1	1	0	14	807	0	1	1	0
460	1	1	1	0	26	1908	0	1	1	0
475	1	1	1	0	26	1908	0	1	1	0
491	1	1	1	0	24	1692	0	1	1	0
506	1	1	1	0	24	1692	0	1	1	0
1183	1	1	1	0	26	1908	0	1	1	0
1198	1	1	1	0	26	1908	0	1	1	0
1213	1	1	1	0	28	2292	0	1	1	0
1229	1	1	1	0	28	2292	0	1	1	0
1244	1	1	1	0	28	2292	0	1	1	0
1260	1	1	1	0	28	2292	0	1	1	0
1275	1	1	1	0	28	2292	0	1	1	0
1290	1	1	1	0	28	2292	0	1	1	0
1306	1	1	1	0	28	2292	0	1	0	0
1313	1	1	1	0	28	2292	1	0	1	0
1328	1	1	1	0	4	225	0	1	1	0
1345	1	1	1	0	4	225	0	1	1	0
1360	1	1	1	0	4	225	0	1	1	0
1360	2	1	1	0	4	225	0	1	1	1
1375	1	1	1	0	16	967	0	1	1	0
1391	1	1	1	0	16	967	0	1	1	0
1406	1	1	1	0	16	967	0	1	1	0
1421	1	1	1	0	26	1908	0	1	1	0
1437	1	1	1	0	26	1908	0	1	1	0
1453	1	1	1	0	28	2292	0	1	1	0
1468	1	1	1	0	28	2292	0	1	1	0
1483	1	1	1	0	28	2292	0	1	1	0
1502	1	1	1	0	28	2292	0	1	1	0
1518	1	1	1	0	28	2292	0	1	1	0
1533	1	1	1	0	24	1692	0	1	1	0
1549	1	1	1	0	24	1692	0	1	1	0
1565	1	1	1	0	24	1692	0	1	1	0
1580	1	1	1	0	26	1908	0	1	1	0
1595	1	1	1	0	26	1908	0	1	1	0
1611	1	1	1	0	26	1908	0	1	1	0
1626	1	1	1	0	26	1908	0	1	1	0
1642	1	1	1	0	26	1908	0	1	1	0
1658	1	1	1	0	24	1692	0	1	1	0
1673	1	1	1	0	24	1692	0	1	1	0
1689	1	1	1	0	28	2292	0	1	1	0
1705	1	1	1	0	28	2292	0	1	1	0
1720	1	1	1	0	28	2292	0	1	1	0
1735	1	1	1	0	18	1143	0	1	1	0
1751	1	1	1	0	18	1143	0	1	1	0
1766	1	1	1	0	18	1143	0	1	1	0
1782	1	1	1	0	20	1335	0	1	1	0
1798	1	1	1	0	20	1335	0	1	1	0
1813	1	1	1	0	26	1908	0	1	1	0
1829	1	1	1	0	26	1908	0	1	1	0
1845	1	1	1	0	26	1908	0	1	1	0
1860	1	1	1	0	8	437	0	1	1	0
1876	1	1	1	0	8	437	0	1	1	0
1891	1	1	1	0	2	137	0	1	1	0
1906	1	1	1	0	2	137	0	1	1	0
1906	2	1	1	0	2	137	0	1	1	1
1922	1	1	1	0	2	137	0	1	1	0
1937	1	1	1	0	28	2292	0	1	1	0
1953	1	1	1	0	28	2292	0	1	1	0
1969	1	1	1	0	22	1431	0	1	1	0
1985	1	1	1	0	22	1431	0	1	1	0
2000	1	1	1	0	22	1431	0	1	1	0
2016	1	1	1	0	28	2292	0	1	1	0
2032	1	1	1	0	28	2292	0	1	1	0
2048	1	1	1	0	28	2292	0	1	1	0
2063	1	1	1	0	28	2292	0	1	1	0
2078	1	1	1	0	28	2292	0	1	1	0
2094	1	1	1	0	28	2292	0	1	1	0
2110	1	1	1	0	28	2292	0	1	1	0
2125	1	1	1	0	28	2292	0	1	1	0
2140	1	1	1	0	28	2292	0	1	0	0
2147	1	1	1	0	28	2292	1	0	1	0
2162	1	1	1	0	28	2292	0	1	1	0
2177	1	1	1	0	24	1692	0	1	1	0
2193	1	1	1	0	24	1692	0	1	1	0
2209	1	1	1	0	28	2292	0	1	1	0
2224	1	1	1	0	28	2292	0	1	1	0
2240	1	1	1	0	28	2292	0	1	1	0
2255	1	1	1	0	28	2292	0	1	1	0
2270	1	1	1	0	28	2292	0	1	1	0
2286	1	1	1	0	28	2292	0	1	1	0
2302	1	1	1	0	28	2292	0	1	1	0
2317	1	1	1	0	28	2292	0	1	0	0
2324	1	1	1	0	28	2292	1	0	1	0
2325	1	1	1	0	28	2292	0	1	1	0
2339	1	1	1	0	8	437	0	1	1	0
2354	1	1	1	0	8	437	0	1	1	0
2371	1	1	1	0	28	2292	0	1	1	0
2386	1	1	1	0	28	2292	0	1	1	0
2401	1	1	1	0	28	2292	0	1	1	0
2417	1	1	1	0	28	2292	0	1	0	0
2424	1	1	1	0	28	2292	1	0	1	0
2439	1	1	1	0	28	2292	0	1	0	0
2446	1	1	1	0	28	2292	1	0	1	0
2461	1	1	1	0	10	549	0	1	1	0
2476	1	1	1	0	10	549	0	1	1	0
2493	1	1	1	0	8	437	0	1	1	0
2509	1	1	1	0	8	437	0	1	1	0
2525	1	1	1	0	8	437	0	1	1	0
2541	1	1	1	0	24	1692	0	1	1	0
2557	1	1	1	0	24	1692	0	1	1	0
2573	1	1	1	0	20	1335	0	1	1	0
2588	1	1	1	0	20	1335	0	1	1	0
2604	1	1	1	0	20	1335	0	1	1	0
2620	1	1	1	0	28	2292	0	1	1	0
2645	1	1	1	0	28	2292	0	1	0	0
2652	1	1	1	0	28	2292	1	0	1	0
2668	1	1	1	0	18	1143	0	1	1	0
2685	1	1	1	0	18	1143	0	1	1	0
2701	1	1	1	0	28	2292	0	1	1	0
2717	1	1	1	0	28	2292	0	1	1	0
2732	1	1	1	0	14	807	0	1	1	0
2747	1	1	1	0	14	807	0	1	1	0
2763	1	1	1	0	14	807	0	1	1	0
2779	1	1	1	0	28	2292	0	1	1	0
2795	1	1	1	0	28	2292	0	1	1	0
2811	1	1	1	0	24	1692	0	1	1	0
2827	1	1	1	0	24	1692	0	1	1	0
2843	1	1	1	0	24	1692	0	1	1	0
2858	1	1	1	0	28	2292	0	1	1	0
2874	1	1	1	0	28	2292	0	1	1	0
2890	1	1	1	0	28	2292	0	1	1	0
2905	1	1	1	0	28	2292	0	1	1	0
2921	1	1	1	0	28	2292	0	1	1	0
