% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	6	11	2	1	26	621	0	0	0
0.101	1	1	11	2	3	26	903	0	0	0
0.101	1	7	11	2	4	24	269	0	0	0
0.101	1	6	11	2	1	26	621	0	0	1
0.101	1	1	11	2	3	26	903	0	0	1
0.101	1	7	11	2	4	24	269	0	0	1
0.102	1	6	11	3	1	26	453	0	0	0
0.102	1	1	11	3	3	26	1063	0	0	0
0.102	1	7	11	3	4	24	269	0	0	0
0.102	1	6	11	3	1	26	453	0	0	1
0.102	1	1	11	3	3	26	1063	0	0	1
0.102	1	7	11	3	4	24	269	0	0	1
0.103	1	6	11	4	1	26	453	0	0	0
0.103	1	1	11	4	3	26	1063	0	0	0
0.103	1	7	11	4	4	24	269	0	0	0
0.103	1	6	11	4	1	26	453	0	0	1
0.103	1	1	11	4	3	26	1063	0	0	1
0.103	1	7	11	4	4	24	269	0	0	1
0.104	1	6	11	5	1	26	453	0	0	0
0.104	1	1	11	5	3	24	1063	0	0	0
0.104	1	7	11	5	4	26	149	0	0	0
0.104	1	6	11	5	1	26	453	0	0	1
0.104	1	1	11	5	3	24	1063	0	0	1
0.104	1	7	11	5	4	26	149	0	0	1
0.105	1	6	11	6	1	26	453	0	0	0
0.105	1	1	11	6	3	24	1063	0	0	0
0.105	1	7	11	6	4	26	149	0	0	0
0.105	1	6	11	6	1	26	453	0	0	1
0.105	1	1	11	6	3	24	1063	0	0	1
0.105	1	7	11	6	4	26	149	0	0	1
0.106	1	6	11	7	1	26	453	0	0	0
0.106	1	1	11	7	3	24	1063	0	0	0
0.106	1	7	11	7	4	26	149	0	0	0
0.106	1	6	11	7	1	26	453	0	0	1
0.106	1	1	11	7	3	24	1063	0	0	1
0.106	1	7	11	7	4	26	149	0	0	1
0.107	1	6	11	8	1	26	453	0	0	0
0.107	1	1	11	8	3	24	1063	0	0	0
0.107	1	7	11	8	4	26	149	0	0	0
0.107	1	6	11	8	1	26	453	0	0	1
0.107	1	1	11	8	3	24	1063	0	0	1
0.107	1	7	11	8	4	26	149	0	0	1
0.108	1	6	11	9	1	26	621	0	0	0
0.108	1	1	11	9	3	22	807	0	0	0
0.108	1	7	11	9	4	26	149	0	0	0
0.108	1	6	11	9	1	26	621	0	0	1
0.108	1	1	11	9	3	22	807	0	0	1
0.108	1	7	11	9	4	26	149	0	0	1
0.109	1	6	11	10	1	28	549	0	0	0
0.109	1	1	11	10	3	22	807	0	0	0
0.109	1	7	11	10	4	26	149	0	0	0
0.109	1	2	11	10	11	28	185	0	0	0
0.109	1	6	11	10	1	28	549	0	0	1
0.109	1	1	11	10	3	22	807	0	0	1
0.109	1	7	11	10	4	26	149	0	0	1
0.109	1	2	11	10	11	28	185	0	0	1
0.11	1	6	12	1	1	28	549	0	0	0
0.11	1	7	12	1	4	22	233	0	0	0
0.11	1	5	12	1	9	26	621	0	0	0
0.11	1	2	12	1	11	28	373	0	0	0
0.11	1	10	12	1	12	26	149	0	0	0
0.11	1	6	12	1	1	28	549	0	0	1
0.11	1	7	12	1	4	22	233	0	0	1
0.11	1	5	12	1	9	26	621	0	0	1
0.11	1	2	12	1	11	28	373	0	0	1
0.11	1	10	12	1	12	26	149	0	0	1
0.111	1	6	12	2	1	28	549	0	0	0
0.111	1	1	12	2	3	26	903	0	0	0
0.111	1	7	12	2	4	26	149	0	0	0
0.111	1	5	12	2	9	28	185	0	0	0
0.111	1	8	12	2	14	24	133	0	0	0
0.111	1	6	12	2	1	28	549	0	0	1
0.111	1	1	12	2	3	26	903	0	0	1
0.111	1	7	12	2	4	26	149	0	0	1
0.111	1	5	12	2	9	28	185	0	0	1
0.111	1	8	12	2	14	24	133	0	0	1
0.112	1	6	12	3	1	28	549	0	0	0
0.112	1	1	12	3	3	26	903	0	0	0
0.112	1	7	12	3	4	26	149	0	0	0
0.112	1	5	12	3	9	28	185	0	0	0
0.112	1	8	12	3	14	24	133	0	0	0
0.112	1	6	12	3	1	28	549	0	0	1
0.112	1	1	12	3	3	26	903	0	0	1
0.112	1	7	12	3	4	26	149	0	0	1
0.112	1	5	12	3	9	28	185	0	0	1
0.112	1	8	12	3	14	24	133	0	0	1
0.113	1	6	12	4	1	28	549	0	0	0
0.113	1	1	12	4	3	26	903	0	0	0
0.113	1	7	12	4	4	26	149	0	0	0
0.113	1	5	12	4	9	28	185	0	0	0
0.113	1	8	12	4	14	24	133	0	0	0
0.113	1	6	12	4	1	28	549	0	0	1
0.113	1	1	12	4	3	26	903	0	0	1
0.113	1	7	12	4	4	26	149	0	0	1
0.113	1	5	12	4	9	28	185	0	0	1
0.113	1	8	12	4	14	24	133	0	0	1
0.114	1	6	12	5	1	28	549	0	0	0
0.114	1	1	12	5	3	26	903	0	0	0
0.114	1	7	12	5	4	26	149	0	0	0
0.114	1	5	12	5	9	28	185	0	0	0
0.114	1	8	12	5	14	24	133	0	0	0
0.114	1	6	12	5	1	28	549	0	0	1
0.114	1	1	12	5	3	26	903	0	0	1
0.114	1	7	12	5	4	26	149	0	0	1
0.114	1	5	12	5	9	28	185	0	0	1
0.114	1	8	12	5	14	24	133	0	0	1
0.115	1	6	12	6	1	28	549	0	0	0
0.115	1	1	12	6	3	26	749	0	0	0
0.115	1	7	12	6	4	26	149	0	0	0
0.115	1	5	12	6	9	28	185	0	0	0
0.115	1	3	12	6	13	28	185	0	0	0
0.115	1	8	12	6	14	24	133	0	0	0
0.115	1	6	12	6	1	28	549	0	0	1
0.115	1	1	12	6	3	26	749	0	0	1
0.115	1	7	12	6	4	26	149	0	0	1
0.115	1	5	12	6	9	28	185	0	0	1
0.115	1	3	12	6	13	28	185	0	0	1
0.115	1	8	12	6	14	24	133	0	0	1
0.116	1	6	12	7	1	28	549	0	0	0
0.116	1	1	12	7	3	26	749	0	0	0
0.116	1	7	12	7	4	26	149	0	0	0
0.116	1	5	12	7	9	28	185	0	0	0
0.116	1	3	12	7	13	28	185	0	0	0
0.116	1	8	12	7	14	24	133	0	0	0
0.116	1	6	12	7	1	28	549	0	0	1
0.116	1	1	12	7	3	26	749	0	0	1
0.116	1	7	12	7	4	26	149	0	0	1
0.116	1	5	12	7	9	28	185	0	0	1
0.116	1	3	12	7	13	28	185	0	0	1
0.116	1	8	12	7	14	24	133	0	0	1
0.117	1	6	12	8	1	28	549	0	0	0
0.117	1	1	12	8	3	26	749	0	0	0
0.117	1	7	12	8	4	26	149	0	0	0
