% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	10	549	0	1	1	0
131	1	1	1	0	6	325	0	1	1	0
147	1	1	1	0	6	325	0	1	1	0
162	1	1	1	0	6	325	0	1	1	0
162	2	1	1	0	6	325	0	1	1	1
207	1	1	1	0	12	621	0	1	1	0
225	1	1	1	0	12	621	0	1	1	0
241	1	1	1	0	12	621	0	1	1	0
257	1	1	1	0	14	807	0	1	1	0
273	1	1	1	0	14	807	0	1	1	0
289	1	1	1	0	8	437	0	1	1	0
306	1	1	1	0	8	437	0	1	1	0
3178	1	1	1	0	10	549	0	1	1	0
3197	1	1	1	0	10	549	0	1	1	0
3213	1	1	1	0	14	807	0	1	1	0
3229	1	1	1	0	14	807	0	1	1	0
3245	1	1	1	0	14	807	0	1	1	0
3261	1	1	1	0	12	621	0	1	1	0
3277	1	1	1	0	12	621	0	1	1	0
3296	1	1	1	0	18	1143	0	1	1	0
3312	1	1	1	0	18	1143	0	1	1	0
3330	1	1	1	0	4	225	0	1	1	0
4346	1	1	1	0	4	225	0	1	1	0
4366	1	1	1	0	4	225	0	1	1	0
4385	1	1	1	0	6	325	0	1	1	0
4401	1	1	1	0	6	325	0	1	1	0
4418	1	1	1	0	10	549	0	1	1	0
4434	1	1	1	0	10	549	0	1	1	0
4450	1	1	1	0	10	549	0	1	1	0
4467	1	1	1	0	10	549	0	1	1	0
4486	1	1	1	0	10	549	0	1	1	0
4501	1	1	1	0	6	325	0	1	1	0
5527	1	1	1	0	4	225	0	1	1	0
6743	1	1	1	0	6	325	0	1	1	0
7975	1	1	1	0	22	1431	0	1	1	0
8010	1	1	1	0	8	437	0	1	1	0
8026	1	1	1	0	8	437	0	1	1	0
8042	1	1	1	0	8	437	0	1	1	0
8059	1	1	1	0	18	1143	0	1	1	0
8075	1	1	1	0	18	1143	0	1	1	0
8091	1	1	1	0	10	549	0	1	1	0
8107	1	1	1	0	10	549	0	1	1	0
8123	1	1	1	0	10	549	0	1	1	0
8167	1	1	1	0	4	225	0	1	1	0
8199	1	1	1	0	4	225	0	1	1	0
9420	1	1	1	0	2	137	0	1	1	0
9437	1	1	1	0	2	137	0	1	1	0
9454	1	1	1	0	4	225	0	1	1	0
9687	1	1	1	0	14	807	0	1	1	0
9704	1	1	1	0	14	807	0	1	1	0
9722	1	1	1	0	14	807	0	1	1	0
