% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	6	2	0	28	1095	0	1	0
115	1	8	1	0	12	301	0	1	0
115	2	6	2	0	28	1095	0	1	1
115	2	8	1	0	12	301	0	1	1
116	1	3	4	0	22	693	0	1	0
116	1	10	3	0	28	1095	0	1	0
116	2	3	4	0	22	693	0	1	1
116	2	10	3	0	28	1095	0	1	1
117	1	2	11	0	26	1908	0	1	0
117	2	2	11	0	26	1908	0	1	1
118	1	7	12	0	28	2292	0	1	0
118	2	7	12	0	28	2292	0	1	1
119	1	4	13	0	8	437	0	1	0
119	2	4	13	0	8	437	0	1	1
120	1	1	17	0	24	807	0	1	0
120	1	5	14	0	28	1095	0	1	0
120	2	5	14	0	28	1095	0	1	1
120	2	1	17	0	24	807	0	1	1
121	1	9	18	0	28	2292	0	1	0
121	2	9	18	0	28	2292	0	1	1
147	1	3	4	0	28	2292	0	1	0
147	2	3	4	0	28	2292	0	1	1
150	1	6	2	0	26	1908	0	1	0
150	2	6	2	0	26	1908	0	1	1
158	1	1	17	0	28	2292	0	1	0
158	2	1	17	0	28	2292	0	1	1
356	1	3	4	0	20	1335	0	1	0
356	2	3	4	0	20	1335	0	1	1
1160	1	7	12	0	28	2292	0	1	0
1160	2	7	12	0	28	2292	0	1	1
1599	1	3	4	0	28	2292	0	1	0
1599	2	3	4	0	28	2292	0	1	1
3164	1	5	14	0	22	1431	0	1	0
3164	2	5	14	0	22	1431	0	1	1
3390	1	6	2	0	26	1908	0	1	0
3390	2	6	2	0	26	1908	0	1	1
6628	1	6	2	0	20	1335	0	1	0
6628	2	6	2	0	20	1335	0	1	1
7862	1	6	2	0	28	2292	0	1	0
7862	2	6	2	0	28	2292	0	1	1
