% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	5	11	10	1	28	469	0
0.109	1	3	11	10	2	28	469	0
0.109	1	1	11	10	3	28	469	0
0.109	1	4	11	10	4	20	269	0
0.109	1	2	11	10	6	28	469	0
0.109	1	5	11	10	1	28	469	1
0.109	1	3	11	10	2	28	469	1
0.109	1	1	11	10	3	28	469	1
0.109	1	4	11	10	4	20	269	1
0.109	1	2	11	10	6	28	469	1
0.136	1	1	14	7	3	10	549	0
0.136	1	1	14	7	3	10	549	1
0.137	1	2	14	8	6	28	2292	0
0.137	1	2	14	8	6	28	2292	1
1.137	1	4	114	8	4	16	967	0
1.137	1	4	114	8	4	16	967	1
2.364	1	4	237	5	4	20	1335	0
2.364	1	4	237	5	4	20	1335	1
3.161	1	5	317	2	1	8	437	0
3.161	1	5	317	2	1	8	437	1
9.591	1	4	960	2	4	28	2292	0
9.591	1	4	960	2	4	28	2292	1
