% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	4	11	10	1	24	1692	0
0.109	1	4	11	10	1	24	1692	1
0.116	1	5	12	7	2	20	645	0
0.116	1	3	12	7	3	26	903	0
0.116	1	5	12	7	2	20	645	1
0.116	1	3	12	7	3	26	903	1
0.124	1	4	13	5	1	26	903	0
0.124	1	2	13	5	4	24	807	0
0.124	1	4	13	5	1	26	903	1
0.124	1	2	13	5	4	24	807	1
0.126	1	4	13	7	1	26	1908	0
0.126	1	4	13	7	1	26	1908	1
0.127	1	4	13	8	1	26	1908	0
0.127	1	4	13	8	1	26	1908	1
0.137	1	5	14	8	2	14	807	0
0.137	1	5	14	8	2	14	807	1
0.139	1	4	14	10	1	26	1908	0
0.139	1	4	14	10	1	26	1908	1
0.141	1	4	15	2	1	26	1908	0
0.141	1	4	15	2	1	26	1908	1
0.142	1	4	15	3	1	26	1908	0
0.142	1	4	15	3	1	26	1908	1
0.143	1	4	15	4	1	26	1908	0
0.143	1	4	15	4	1	26	1908	1
0.155	1	4	16	6	1	26	1908	0
0.155	1	4	16	6	1	26	1908	1
0.156	1	5	16	7	2	14	389	0
0.156	1	4	16	7	1	28	1095	0
0.156	1	5	16	7	2	14	389	1
0.156	1	4	16	7	1	28	1095	1
0.157	1	5	16	8	2	14	389	0
0.157	1	4	16	8	1	28	1095	0
0.157	1	5	16	8	2	14	389	1
0.157	1	4	16	8	1	28	1095	1
0.171	1	4	18	2	1	18	1143	0
0.171	1	4	18	2	1	18	1143	1
0.172	1	4	18	3	1	18	1143	0
0.172	1	4	18	3	1	18	1143	1
0.179	1	5	18	10	2	18	1143	0
0.179	1	5	18	10	2	18	1143	1
0.186	1	4	19	7	1	18	1143	0
0.186	1	4	19	7	1	18	1143	1
0.187	1	4	19	8	1	18	1143	0
0.187	1	4	19	8	1	18	1143	1
0.188	1	4	19	9	1	18	1143	0
0.188	1	4	19	9	1	18	1143	1
0.199	1	5	20	10	2	28	1095	0
0.199	1	5	20	10	2	28	1095	1
0.206	1	1	21	7	6	28	2292	0
0.206	1	1	21	7	6	28	2292	1
