% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	1	0	10	549	0	1	0
115	2	1	1	0	10	549	0	1	1
131	1	1	1	0	6	325	0	1	0
131	2	1	1	0	6	325	0	1	1
133	1	1	1	0	6	325	0	1	0
133	2	1	1	0	6	325	0	1	1
134	1	1	1	0	6	325	0	1	0
134	2	1	1	0	6	325	0	1	1
147	1	1	1	0	6	325	0	1	0
147	2	1	1	0	6	325	0	1	1
148	1	1	1	0	6	325	0	1	0
148	2	1	1	0	6	325	0	1	1
149	1	1	1	0	6	325	0	1	0
149	2	1	1	0	6	325	0	1	1
163	1	1	1	0	6	325	0	1	0
163	2	1	1	0	6	325	0	1	1
164	1	1	1	0	6	325	0	1	0
164	2	1	1	0	6	325	0	1	1
165	1	1	1	0	6	325	0	1	0
165	2	1	1	0	6	325	0	1	1
179	1	1	1	0	10	549	0	1	0
179	2	1	1	0	10	549	0	1	1
180	1	1	1	0	10	549	0	1	0
180	2	1	1	0	10	549	0	1	1
181	1	1	1	0	10	549	0	1	0
181	2	1	1	0	10	549	0	1	1
195	1	1	1	0	10	549	0	1	0
195	2	1	1	0	10	549	0	1	1
196	1	1	1	0	10	549	0	1	0
196	2	1	1	0	10	549	0	1	1
197	1	1	1	0	10	549	0	1	0
197	2	1	1	0	10	549	0	1	1
247	1	1	1	0	10	549	0	1	0
247	2	1	1	0	10	549	0	1	1
263	1	1	1	0	10	549	0	1	0
263	2	1	1	0	10	549	0	1	1
264	1	1	1	0	10	549	0	1	0
264	2	1	1	0	10	549	0	1	1
265	1	1	1	0	10	549	0	1	0
265	2	1	1	0	10	549	0	1	1
279	1	1	1	0	10	549	0	1	0
279	2	1	1	0	10	549	0	1	1
280	1	1	1	0	10	549	0	1	0
280	2	1	1	0	10	549	0	1	1
281	1	1	1	0	10	549	0	1	0
281	2	1	1	0	10	549	0	1	1
295	1	1	1	0	12	621	0	1	0
295	2	1	1	0	12	621	0	1	1
296	1	1	1	0	12	621	0	1	0
296	2	1	1	0	12	621	0	1	1
297	1	1	1	0	12	621	0	1	0
297	2	1	1	0	12	621	0	1	1
310	1	1	1	0	12	621	0	1	0
310	2	1	1	0	12	621	0	1	1
311	1	1	1	0	12	621	0	1	0
311	2	1	1	0	12	621	0	1	1
312	1	1	1	0	12	621	0	1	0
312	2	1	1	0	12	621	0	1	1
313	1	1	1	0	12	621	0	1	0
313	2	1	1	0	12	621	0	1	1
326	1	1	1	0	12	621	0	1	0
326	2	1	1	0	12	621	0	1	1
327	1	1	1	0	6	325	0	1	0
327	2	1	1	0	6	325	0	1	1
328	1	1	1	0	6	325	0	1	0
328	2	1	1	0	6	325	0	1	1
329	1	1	1	0	6	325	0	1	0
329	2	1	1	0	6	325	0	1	1
343	1	1	1	0	6	325	0	1	0
343	2	1	1	0	6	325	0	1	1
344	1	1	1	0	6	325	0	1	0
344	2	1	1	0	6	325	0	1	1
345	1	1	1	0	6	325	0	1	0
345	2	1	1	0	6	325	0	1	1
346	1	1	1	0	6	325	0	1	0
346	2	1	1	0	6	325	0	1	1
360	1	1	1	0	6	325	0	1	0
360	2	1	1	0	6	325	0	1	1
361	1	1	1	0	6	325	0	1	0
361	2	1	1	0	6	325	0	1	1
362	1	1	1	0	6	325	0	1	0
362	2	1	1	0	6	325	0	1	1
363	1	1	1	0	6	325	0	1	0
363	2	1	1	0	6	325	0	1	1
364	1	1	1	0	6	325	0	1	0
364	2	1	1	0	6	325	0	1	1
379	1	1	1	0	4	225	0	1	0
379	2	1	1	0	4	225	0	1	1
380	1	1	1	0	4	225	0	1	0
380	2	1	1	0	4	225	0	1	1
381	1	1	1	0	4	225	0	1	0
381	2	1	1	0	4	225	0	1	1
396	1	1	1	0	4	225	0	1	0
396	2	1	1	0	4	225	0	1	1
397	1	1	1	0	4	225	0	1	0
397	2	1	1	0	4	225	0	1	1
398	1	1	1	0	4	225	0	1	0
398	2	1	1	0	4	225	0	1	1
413	1	1	1	0	12	621	0	1	0
413	2	1	1	0	12	621	0	1	1
414	1	1	1	0	12	621	0	1	0
414	2	1	1	0	12	621	0	1	1
429	1	1	1	0	12	621	0	1	0
429	2	1	1	0	12	621	0	1	1
430	1	1	1	0	12	621	0	1	0
430	2	1	1	0	12	621	0	1	1
444	1	1	1	0	12	621	0	1	0
444	2	1	1	0	12	621	0	1	1
445	1	1	1	0	12	621	0	1	0
445	2	1	1	0	12	621	0	1	1
459	1	1	1	0	6	325	0	1	0
459	2	1	1	0	6	325	0	1	1
460	1	1	1	0	6	325	0	1	0
460	2	1	1	0	6	325	0	1	1
475	1	1	1	0	6	325	0	1	0
475	2	1	1	0	6	325	0	1	1
476	1	1	1	0	6	325	0	1	0
476	2	1	1	0	6	325	0	1	1
491	1	1	1	0	12	621	0	1	0
491	2	1	1	0	12	621	0	1	1
492	1	1	1	0	12	621	0	1	0
492	2	1	1	0	12	621	0	1	1
506	1	1	1	0	12	621	0	1	0
506	2	1	1	0	12	621	0	1	1
507	1	1	1	0	12	621	0	1	0
507	2	1	1	0	12	621	0	1	1
521	1	1	1	0	12	621	0	1	0
521	2	1	1	0	12	621	0	1	1
522	1	1	1	0	12	621	0	1	0
522	2	1	1	0	12	621	0	1	1
536	1	1	1	0	8	437	0	1	0
536	2	1	1	0	8	437	0	1	1
537	1	1	1	0	8	437	0	1	0
537	2	1	1	0	8	437	0	1	1
538	1	1	1	0	8	437	0	1	0
538	2	1	1	0	8	437	0	1	1
552	1	1	1	0	8	437	0	1	0
552	2	1	1	0	8	437	0	1	1
553	1	1	1	0	8	437	0	1	0
553	2	1	1	0	8	437	0	1	1
567	1	1	1	0	2	137	0	1	0
567	2	1	1	0	2	137	0	1	1
568	1	1	1	0	2	137	0	1	0
568	2	1	1	0	2	137	0	1	1
569	1	1	1	0	2	137	0	1	0
569	2	1	1	0	2	137	0	1	1
582	1	1	1	0	2	137	0	1	0
582	2	1	1	0	2	137	0	1	1
583	1	1	1	0	2	137	0	1	0
583	2	1	1	0	2	137	0	1	1
1178	1	1	1	0	10	549	0	1	0
1178	2	1	1	0	10	549	0	1	1
1194	1	1	1	0	10	549	0	1	0
1194	2	1	1	0	10	549	0	1	1
1210	1	1	1	0	14	807	0	1	0
1210	2	1	1	0	14	807	0	1	1
1226	1	1	1	0	14	807	0	1	0
1226	2	1	1	0	14	807	0	1	1
1227	1	1	1	0	14	807	0	1	0
1227	2	1	1	0	14	807	0	1	1
1242	1	1	1	0	14	807	0	1	0
1242	2	1	1	0	14	807	0	1	1
1243	1	1	1	0	14	807	0	1	0
