% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	1	11	10	1	0	85	0
0.109	1	1	11	10	1	0	85	1
0.125	1	1	13	6	1	12	621	0
0.125	1	1	13	6	1	12	621	1
0.127	1	1	13	8	1	12	621	0
0.127	1	1	13	8	1	12	621	1
0.129	1	1	13	10	1	12	621	0
0.129	1	1	13	10	1	12	621	1
0.146	1	1	15	7	1	12	621	0
0.146	1	1	15	7	1	12	621	1
0.162	1	1	17	3	1	0	85	0
0.162	1	1	17	3	1	0	85	1
0.179	1	1	18	10	1	0	85	0
0.179	1	1	18	10	1	0	85	1
0.241	1	1	25	2	1	16	967	0
0.241	1	1	25	2	1	16	967	1
1.257	1	1	126	8	1	24	1692	0
1.257	1	1	126	8	1	24	1692	1
1.273	1	1	128	4	1	24	1692	0
1.273	1	1	128	4	1	24	1692	1
1.274	1	1	128	5	1	24	1692	0
1.274	1	1	128	5	1	24	1692	1
1.289	1	1	129	10	1	26	1908	0
1.289	1	1	129	10	1	26	1908	1
1.29	1	1	130	1	1	26	1908	0
1.29	1	1	130	1	1	26	1908	1
1.291	1	1	130	2	1	26	1908	0
1.291	1	1	130	2	1	26	1908	1
1.292	1	1	130	3	1	26	1908	0
1.292	1	1	130	3	1	26	1908	1
1.308	1	1	131	9	1	26	1908	0
1.308	1	1	131	9	1	26	1908	1
1.309	1	1	131	10	1	26	1908	0
1.309	1	1	131	10	1	26	1908	1
1.324	1	1	133	5	1	10	549	0
1.324	1	1	133	5	1	10	549	1
1.325	1	1	133	6	1	10	549	0
1.325	1	1	133	6	1	10	549	1
1.34	1	1	135	1	1	10	549	0
1.34	1	1	135	1	1	10	549	1
1.341	1	1	135	2	1	10	549	0
1.341	1	1	135	2	1	10	549	1
1.343	1	1	135	4	1	10	549	0
1.343	1	1	135	4	1	10	549	1
1.344	1	1	135	5	1	10	549	0
1.344	1	1	135	5	1	10	549	1
4.329	1	1	433	10	1	4	225	0
4.329	1	1	433	10	1	4	225	1
5.361	1	1	537	2	1	2	137	0
5.361	1	1	537	2	1	2	137	1
5.377	1	1	538	8	1	2	137	0
5.377	1	1	538	8	1	2	137	1
5.393	1	1	540	4	1	2	137	0
5.393	1	1	540	4	1	2	137	1
5.409	1	1	541	10	1	4	225	0
5.409	1	1	541	10	1	4	225	1
5.611	1	1	562	2	1	12	621	0
5.611	1	1	562	2	1	12	621	1
5.627	1	1	563	8	1	12	621	0
5.627	1	1	563	8	1	12	621	1
5.644	1	1	565	5	1	4	225	0
5.644	1	1	565	5	1	4	225	1
5.662	1	1	567	3	1	4	225	0
5.662	1	1	567	3	1	4	225	1
5.678	1	1	568	9	1	4	225	0
5.678	1	1	568	9	1	4	225	1
5.694	1	1	570	5	1	6	325	0
5.694	1	1	570	5	1	6	325	1
5.71	1	1	572	1	1	6	325	0
5.71	1	1	572	1	1	6	325	1
5.726	1	1	573	7	1	16	967	0
5.726	1	1	573	7	1	16	967	1
5.743	1	1	575	4	1	16	967	0
5.743	1	1	575	4	1	16	967	1
5.759	1	1	576	10	1	16	967	0
5.759	1	1	576	10	1	16	967	1
5.76	1	1	577	1	1	16	967	0
5.76	1	1	577	1	1	16	967	1
5.775	1	1	578	6	1	12	621	0
5.775	1	1	578	6	1	12	621	1
5.776	1	1	578	7	1	12	621	0
5.776	1	1	578	7	1	12	621	1
5.792	1	1	580	3	1	12	621	0
5.792	1	1	580	3	1	12	621	1
5.793	1	1	580	4	1	12	621	0
5.793	1	1	580	4	1	12	621	1
5.809	1	1	581	10	1	10	549	0
5.809	1	1	581	10	1	10	549	1
5.811	1	1	582	2	1	10	549	0
5.811	1	1	582	2	1	10	549	1
5.825	1	1	583	6	1	10	549	0
5.825	1	1	583	6	1	10	549	1
5.827	1	1	583	8	1	10	549	0
5.827	1	1	583	8	1	10	549	1
5.828	1	1	583	9	1	10	549	0
5.828	1	1	583	9	1	10	549	1
5.841	1	1	585	2	1	10	549	0
5.841	1	1	585	2	1	10	549	1
5.843	1	1	585	4	1	10	549	0
5.843	1	1	585	4	1	10	549	1
5.857	1	1	586	8	1	10	549	0
5.857	1	1	586	8	1	10	549	1
5.858	1	1	586	9	1	10	549	0
5.858	1	1	586	9	1	10	549	1
5.859	1	1	586	10	1	10	549	0
5.859	1	1	586	10	1	10	549	1
5.873	1	1	588	4	1	10	549	0
5.873	1	1	588	4	1	10	549	1
5.874	1	1	588	5	1	10	549	0
5.874	1	1	588	5	1	10	549	1
