% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	4	225	0	1	1	0
167	1	1	1	0	6	325	0	1	1	0
184	1	1	1	0	6	325	0	1	1	0
200	1	1	1	0	6	325	0	1	1	0
247	1	1	1	0	6	325	0	1	1	0
1262	1	1	1	0	2	137	0	1	1	0
1282	1	1	1	0	2	137	0	1	1	0
2304	1	1	1	0	0	85	0	1	1	0
2328	1	1	1	0	0	85	0	1	1	0
9407	1	1	1	0	0	85	0	1	1	0
9428	1	1	1	0	0	85	0	1	1	0
9687	1	1	1	0	0	85	0	1	1	0
9704	1	1	1	0	0	85	0	1	1	0
9720	1	1	1	0	0	85	0	1	1	0
9736	1	1	1	0	0	85	0	1	1	0
9752	1	1	1	0	0	85	0	1	1	0
9807	1	1	1	0	4	225	0	1	1	0
9828	1	1	1	0	4	225	0	1	1	0
