% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	9	11	10	1	22	693	0
0.109	1	10	11	10	2	18	549	0
0.109	1	9	11	10	1	22	693	1
0.109	1	10	11	10	2	18	549	1
0.11	1	2	12	1	3	28	749	0
0.11	1	8	12	1	4	28	749	0
0.11	1	5	12	1	11	26	621	0
0.11	1	2	12	1	3	28	749	1
0.11	1	8	12	1	4	28	749	1
0.11	1	5	12	1	11	26	621	1
0.111	1	6	12	2	12	14	807	0
0.111	1	6	12	2	12	14	807	1
0.112	1	1	12	3	13	22	693	0
0.112	1	4	12	3	14	28	1095	0
0.112	1	1	12	3	13	22	693	1
0.112	1	4	12	3	14	28	1095	1
0.113	1	7	12	4	15	26	903	0
0.113	1	3	12	4	16	24	807	0
0.113	1	7	12	4	15	26	903	1
0.113	1	3	12	4	16	24	807	1
1.146	1	6	115	7	12	16	967	0
1.146	1	6	115	7	12	16	967	1
2.38	1	6	239	1	12	24	1692	0
2.38	1	6	239	1	12	24	1692	1
3.11	1	2	312	1	3	12	621	0
3.11	1	2	312	1	3	12	621	1
9.11	1	2	912	1	3	26	1908	0
9.11	1	2	912	1	3	26	1908	1
