% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	4	225	0	1	1	0
132	1	1	1	0	8	437	0	1	1	0
157	1	1	1	0	8	437	0	1	1	0
175	1	1	1	0	6	325	0	1	1	0
190	1	1	1	0	6	325	0	1	1	0
206	1	1	1	0	6	325	0	1	1	0
222	1	1	1	0	12	621	0	1	1	0
238	1	1	1	0	12	621	0	1	1	0
258	1	1	1	0	6	325	0	1	1	0
281	1	1	1	0	6	325	0	1	1	0
1227	1	1	1	0	14	807	0	1	1	0
2243	1	1	1	0	16	967	0	1	1	0
2259	1	1	1	0	6	325	0	1	1	0
2276	1	1	1	0	6	325	0	1	1	0
2292	1	1	1	0	8	437	0	1	1	0
2310	1	1	1	0	8	437	0	1	1	0
2326	1	1	1	0	8	437	0	1	1	0
2342	1	1	1	0	4	225	0	1	1	0
2359	1	1	1	0	4	225	0	1	1	0
2376	1	1	1	0	6	325	0	1	1	0
2391	1	1	1	0	6	325	0	1	1	0
2407	1	1	1	0	4	225	0	1	1	0
2423	1	1	1	0	4	225	0	1	1	0
2423	2	1	1	0	4	225	0	1	1	1
2438	1	1	1	0	4	225	0	1	1	0
2438	2	1	1	0	4	225	0	1	1	1
2454	1	1	1	0	14	807	0	1	1	0
2470	1	1	1	0	14	807	0	1	1	0
2488	1	1	1	0	6	325	0	1	1	0
2507	1	1	1	0	6	325	0	1	1	0
2522	1	1	1	0	6	325	0	1	1	0
2548	1	1	1	0	2	137	0	1	1	0
2564	1	1	1	0	2	137	0	1	1	0
2580	1	1	1	0	14	807	0	1	1	0
2596	1	1	1	0	14	807	0	1	1	0
2612	1	1	1	0	12	621	0	1	1	0
2628	1	1	1	0	12	621	0	1	1	0
2647	1	1	1	0	16	967	0	1	1	0
2662	1	1	1	0	16	967	0	1	1	0
2683	1	1	1	0	16	967	0	1	1	0
3901	1	1	1	0	10	549	0	1	1	0
3918	1	1	1	0	10	549	0	1	1	0
3944	1	1	1	0	18	1143	0	1	1	0
3963	1	1	1	0	18	1143	0	1	1	0
3979	1	1	1	0	8	437	0	1	1	0
3995	1	1	1	0	8	437	0	1	1	0
4011	1	1	1	0	4	225	0	1	1	0
4027	1	1	1	0	4	225	0	1	1	0
4043	1	1	1	0	4	225	0	1	1	0
4060	1	1	1	0	6	325	0	1	1	0
4078	1	1	1	0	6	325	0	1	1	0
4283	1	1	1	0	2	137	0	1	1	0
4299	1	1	1	0	14	807	0	1	1	0
4314	1	1	1	0	14	807	0	1	1	0
4329	1	1	1	0	6	325	0	1	1	0
4345	1	1	1	0	6	325	0	1	1	0
4362	1	1	1	0	6	325	0	1	1	0
4378	1	1	1	0	8	437	0	1	1	0
4394	1	1	1	0	8	437	0	1	1	0
4410	1	1	1	0	14	807	0	1	1	0
4427	1	1	1	0	14	807	0	1	1	0
4445	1	1	1	0	14	807	0	1	1	0
4468	1	1	1	0	10	549	0	1	1	0
5463	1	1	1	0	12	621	0	1	1	0
5492	1	1	1	0	12	621	0	1	1	0
5511	1	1	1	0	12	621	0	1	1	0
5567	1	1	1	0	4	225	0	1	1	0
5583	1	1	1	0	4	225	0	1	1	0
5599	1	1	1	0	4	225	0	1	1	0
5615	1	1	1	0	6	325	0	1	1	0
5631	1	1	1	0	6	325	0	1	1	0
8847	1	1	1	0	4	225	0	1	1	0
8864	1	1	1	0	4	225	0	1	1	0
8881	1	1	1	0	4	225	0	1	1	0
8903	1	1	1	0	12	621	0	1	1	0
9127	1	1	1	0	26	1908	0	1	1	0
9143	1	1	1	0	26	1908	0	1	1	0
9158	1	1	1	0	26	1908	0	1	1	0
9173	1	1	1	0	12	621	0	1	1	0
9188	1	1	1	0	12	621	0	1	1	0
9204	1	1	1	0	12	621	0	1	1	0
9219	1	1	1	0	6	325	0	1	1	0
9234	1	1	1	0	6	325	0	1	1	0
9249	1	1	1	0	10	549	0	1	1	0
9265	1	1	1	0	10	549	0	1	1	0
9287	1	1	1	0	12	621	0	1	1	0
9306	1	1	1	0	12	621	0	1	1	0
9322	1	1	1	0	12	621	0	1	1	0
9338	1	1	1	0	4	225	0	1	1	0
9354	1	1	1	0	4	225	0	1	1	0
9370	1	1	1	0	8	437	0	1	1	0
9573	1	1	1	0	12	621	0	1	1	0
9596	1	1	1	0	12	621	0	1	1	0
9615	1	1	1	0	8	437	0	1	1	0
9631	1	1	1	0	8	437	0	1	1	0
9647	1	1	1	0	4	225	0	1	1	0
9662	1	1	1	0	4	225	0	1	1	0
9678	1	1	1	0	4	225	0	1	1	0
9696	1	1	1	0	6	325	0	1	1	0
