% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.116	1	1	12	7	1	18	1143	0
0.116	1	1	12	7	1	18	1143	1
0.131	1	1	14	2	1	20	1335	0
0.131	1	1	14	2	1	20	1335	1
0.132	1	1	14	3	1	20	1335	0
0.132	1	1	14	3	1	20	1335	1
0.133	1	1	14	4	1	20	1335	0
0.133	1	1	14	4	1	20	1335	1
0.146	1	1	15	7	1	20	1335	0
0.146	1	1	15	7	1	20	1335	1
0.147	1	1	15	8	1	20	1335	0
0.147	1	1	15	8	1	20	1335	1
0.148	1	1	15	9	1	20	1335	0
0.148	1	1	15	9	1	20	1335	1
0.164	1	1	17	5	1	16	967	0
0.164	1	1	17	5	1	16	967	1
0.179	1	1	18	10	1	16	967	0
0.179	1	1	18	10	1	16	967	1
0.18	1	1	19	1	1	16	967	0
0.18	1	1	19	1	1	16	967	1
0.181	1	1	19	2	1	16	967	0
0.181	1	1	19	2	1	16	967	1
0.182	1	1	19	3	1	16	967	0
0.182	1	1	19	3	1	16	967	1
0.195	1	1	20	6	1	16	967	0
0.195	1	1	20	6	1	16	967	1
0.196	1	1	20	7	1	16	967	0
0.196	1	1	20	7	1	16	967	1
0.197	1	1	20	8	1	16	967	0
0.197	1	1	20	8	1	16	967	1
0.211	1	1	22	2	1	12	621	0
0.211	1	1	22	2	1	12	621	1
0.227	1	1	23	8	1	12	621	0
0.227	1	1	23	8	1	12	621	1
0.243	1	1	25	4	1	16	967	0
0.243	1	1	25	4	1	16	967	1
0.258	1	1	26	9	1	16	967	0
0.258	1	1	26	9	1	16	967	1
0.259	1	1	26	10	1	16	967	0
0.259	1	1	26	10	1	16	967	1
0.26	1	1	27	1	1	16	967	0
0.26	1	1	27	1	1	16	967	1
0.274	1	1	28	5	1	16	967	0
0.274	1	1	28	5	1	16	967	1
0.29	1	1	30	1	1	24	1692	0
0.29	1	1	30	1	1	24	1692	1
0.305	1	1	31	6	1	24	1692	0
0.305	1	1	31	6	1	24	1692	1
0.321	1	1	33	2	1	22	1431	0
0.321	1	1	33	2	1	22	1431	1
0.337	1	1	34	8	1	22	1431	0
0.337	1	1	34	8	1	22	1431	1
0.353	1	1	36	4	1	22	1431	0
0.353	1	1	36	4	1	22	1431	1
0.368	1	1	37	9	1	12	621	0
0.368	1	1	37	9	1	12	621	1
0.384	1	1	39	5	1	12	621	0
0.384	1	1	39	5	1	12	621	1
0.399	1	1	40	10	1	12	621	0
0.399	1	1	40	10	1	12	621	1
0.417	1	1	42	8	1	20	1335	0
0.417	1	1	42	8	1	20	1335	1
0.433	1	1	44	4	1	20	1335	0
0.433	1	1	44	4	1	20	1335	1
0.448	1	1	45	9	1	24	1692	0
0.448	1	1	45	9	1	24	1692	1
0.464	1	1	47	5	1	24	1692	0
0.464	1	1	47	5	1	24	1692	1
0.479	1	1	48	10	1	24	1692	0
0.479	1	1	48	10	1	24	1692	1
0.494	1	1	50	5	1	18	1143	0
0.494	1	1	50	5	1	18	1143	1
0.509	1	1	51	10	1	18	1143	0
0.509	1	1	51	10	1	18	1143	1
0.524	1	1	53	5	1	22	1431	0
0.524	1	1	53	5	1	22	1431	1
0.54	1	1	55	1	1	22	1431	0
0.54	1	1	55	1	1	22	1431	1
0.556	1	1	56	7	1	22	1431	0
0.556	1	1	56	7	1	22	1431	1
0.572	1	1	58	3	1	24	1692	0
0.572	1	1	58	3	1	24	1692	1
0.588	1	1	59	9	1	24	1692	0
0.588	1	1	59	9	1	24	1692	1
0.603	1	1	61	4	1	10	549	0
