% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	2	0	22	693	0	1	1	0
127	1	2	1	0	18	1143	0	1	1	0
131	1	1	2	0	24	1692	0	1	1	0
144	1	2	1	0	18	1143	0	1	1	0
148	1	1	2	0	24	1692	0	1	1	0
160	1	2	1	0	18	1143	0	1	1	0
164	1	1	2	0	24	1692	0	1	1	0
177	1	2	1	0	22	1431	0	1	1	0
179	1	2	1	0	22	693	0	1	0	0
179	1	1	2	0	24	807	0	1	1	0
194	1	2	1	0	22	1431	0	1	1	0
195	1	1	2	0	24	1692	0	1	1	0
210	1	1	2	0	22	1431	0	1	1	0
217	1	2	1	0	12	621	0	1	1	0
226	1	1	2	0	22	1431	0	1	1	0
232	1	2	1	0	12	621	0	1	1	0
247	1	1	2	0	22	1431	0	1	1	0
248	1	2	1	0	20	1335	0	1	1	0
264	1	2	1	0	20	645	0	1	1	0
264	1	1	2	0	22	693	0	1	1	0
280	1	2	1	0	20	1335	0	1	1	0
287	1	1	2	0	22	1431	0	1	1	0
288	1	2	1	0	20	1335	0	1	1	0
295	1	2	1	0	20	1335	0	1	1	0
304	1	1	2	0	24	1692	0	1	1	0
309	1	2	1	0	20	1335	0	1	1	0
312	1	1	2	0	24	1692	0	1	1	0
325	1	2	1	0	20	1335	0	1	1	0
333	1	1	2	0	4	225	0	1	1	0
333	2	1	2	0	4	225	0	1	1	1
340	1	2	1	0	24	1692	0	1	1	0
349	1	1	2	0	4	225	0	1	1	0
349	2	1	2	0	4	225	0	1	1	1
356	1	2	1	0	24	1692	0	1	1	0
366	1	1	2	0	4	225	0	1	1	0
366	2	1	2	0	4	225	0	1	1	1
378	1	2	1	0	12	621	0	1	1	0
387	1	1	2	0	20	1335	0	1	1	0
395	1	2	1	0	12	621	0	1	1	0
403	1	1	2	0	20	1335	0	1	1	0
411	1	2	1	0	16	967	0	1	1	0
425	1	1	2	0	20	1335	0	1	1	0
427	1	2	1	0	16	967	0	1	1	0
442	1	1	2	0	20	1335	0	1	1	0
443	1	2	1	0	24	807	0	1	1	0
443	1	1	2	0	20	645	0	1	0	0
451	1	1	2	0	16	967	0	1	1	0
460	1	2	1	0	12	621	0	1	1	0
467	1	1	2	0	16	967	0	1	1	0
480	1	2	1	0	12	621	0	1	1	0
491	1	1	2	0	18	1143	0	1	1	0
498	1	2	1	0	14	807	0	1	1	0
506	1	1	2	0	18	1143	0	1	1	0
515	1	2	1	0	14	807	0	1	1	0
