% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
9.697	1	10	970	8	16	28	935	0	0	1
9.698	1	7	970	9	1	28	185	0	0	0
9.698	1	9	970	9	4	26	1692	0	0	0
9.698	1	8	970	9	3	20	999	0	0	1
9.698	1	6	970	9	15	28	373	0	0	1
9.699	1	7	970	10	1	28	185	0	0	0
9.699	1	9	970	10	4	28	1095	0	0	0
9.699	1	5	970	10	9	26	749	0	0	0
9.699	1	8	970	10	3	20	903	0	0	1
9.699	1	6	970	10	15	28	549	0	0	1
9.7	1	7	971	1	1	28	185	0	0	0
9.7	1	9	971	1	4	28	1287	0	0	0
9.7	1	5	971	1	9	26	621	0	0	0
9.7	1	2	971	1	2	28	185	0	0	1
9.7	1	8	971	1	3	28	1692	0	0	1
9.7	1	10	971	1	16	28	373	0	0	1
9.701	1	7	971	2	1	28	1836	0	0	0
9.701	1	1	971	2	12	28	373	0	0	0
9.701	1	2	971	2	2	28	373	0	0	1
9.701	1	10	971	2	16	28	1836	0	0	1
9.702	1	1	971	3	12	28	2196	0	0	0
9.702	1	2	971	3	2	22	1383	0	0	1
9.703	1	7	971	4	1	28	373	0	0	0
9.703	1	3	971	4	10	28	1836	0	0	0
9.703	1	2	971	4	2	26	1692	0	0	1
9.703	1	4	971	4	11	28	185	0	0	1
9.704	1	7	971	5	1	28	935	0	0	0
9.704	1	3	971	5	10	28	1287	0	0	0
9.704	1	2	971	5	2	20	1191	0	0	1
9.705	1	5	971	6	9	28	549	0	0	0
9.705	1	1	971	6	12	22	1031	0	0	0
9.705	1	2	971	6	2	24	1063	0	0	1
9.705	1	8	971	6	3	28	373	0	0	1
9.705	1	4	971	6	11	28	373	0	0	1
9.706	1	5	971	7	9	26	1692	0	0	0
9.706	1	1	971	7	12	28	185	0	0	0
9.706	1	8	971	7	3	28	1095	0	0	1
9.706	1	4	971	7	11	26	903	0	0	1
9.707	1	5	971	8	9	26	621	0	0	0
9.707	1	7	971	8	1	28	185	0	0	0
9.707	1	1	971	8	12	28	1287	0	0	0
9.707	1	8	971	8	3	28	1692	0	0	1
9.707	1	4	971	8	11	28	549	0	0	1
9.708	1	7	971	9	1	28	2196	0	0	0
9.708	1	8	971	9	3	28	549	0	0	1
9.708	1	4	971	9	11	26	1383	0	0	1
9.709	1	7	971	10	1	28	2196	0	0	0
9.709	1	2	971	10	2	28	1287	0	0	1
9.709	1	4	971	10	11	28	935	0	0	1
9.71	1	5	972	1	9	28	549	0	0	0
9.71	1	3	972	1	10	26	1383	0	0	0
9.71	1	6	972	1	15	28	2196	0	0	1
9.711	1	3	972	2	10	28	2052	0	0	0
9.711	1	1	972	2	12	28	185	0	0	0
9.711	1	6	972	2	15	26	1836	0	0	1
9.712	1	3	972	3	10	28	185	0	0	0
9.712	1	1	972	3	12	28	2052	0	0	0
9.712	1	6	972	3	15	26	1527	0	0	1
9.712	1	10	972	3	16	28	373	0	0	1
9.713	1	5	972	4	9	28	935	0	0	0
9.713	1	3	972	4	10	28	1287	0	0	0
9.713	1	8	972	4	3	28	935	0	0	1
9.713	1	10	972	4	16	28	1287	0	0	1
9.714	1	5	972	5	9	28	935	0	0	0
9.714	1	3	972	5	10	28	1287	0	0	0
9.714	1	8	972	5	3	28	935	0	0	1
9.714	1	10	972	5	16	28	1287	0	0	1
9.715	1	9	972	6	4	28	185	0	0	0
9.715	1	5	972	6	9	28	1287	0	0	0
9.715	1	3	972	6	10	28	749	0	0	0
9.715	1	8	972	6	3	28	185	0	0	1
9.715	1	4	972	6	11	24	1479	0	0	1
9.716	1	9	972	7	4	28	1479	0	0	0
9.716	1	5	972	7	9	28	749	0	0	0
9.716	1	8	972	7	3	28	2196	0	0	1
9.717	1	5	972	8	9	28	549	0	0	0
9.717	1	9	972	8	4	26	1383	0	0	0
9.717	1	5	972	8	9	28	185	0	0	1
9.717	1	6	972	8	15	28	2052	0	0	1
9.718	1	9	972	9	4	28	373	0	0	0
9.718	1	5	972	9	9	28	1836	0	0	0
9.718	1	5	972	9	9	28	185	0	0	1
9.718	1	6	972	9	15	28	2052	0	0	1
9.719	1	9	972	10	4	26	1836	0	0	0
9.719	1	9	972	10	4	26	301	0	0	1
9.719	1	4	972	10	11	22	1143	0	0	1
9.72	1	7	973	1	1	24	133	0	0	0
9.72	1	9	973	1	4	26	903	0	0	0
9.72	1	1	973	1	12	28	935	0	0	0
9.72	1	9	973	1	4	28	373	0	0	1
9.72	1	4	973	1	11	22	1143	0	0	1
9.721	1	7	973	2	1	24	807	0	0	0
9.721	1	9	973	2	4	26	621	0	0	0
9.721	1	1	973	2	12	28	373	0	0	0
9.721	1	7	973	2	1	28	185	0	0	1
9.721	1	4	973	2	11	20	1095	0	0	1
9.722	1	7	973	3	1	28	185	0	0	0
9.722	1	9	973	3	4	28	185	0	0	0
9.722	1	1	973	3	12	28	1836	0	0	0
9.722	1	2	973	3	2	28	185	0	0	1
9.722	1	4	973	3	11	20	999	0	0	1
9.722	1	10	973	3	16	28	185	0	0	1
9.723	1	5	973	4	9	28	749	0	0	0
9.723	1	9	973	4	4	28	185	0	0	0
9.723	1	1	973	4	12	22	807	0	0	0
9.723	1	2	973	4	2	28	549	0	0	1
9.723	1	4	973	4	11	28	1479	0	0	1
9.723	1	1	973	4	12	28	185	0	0	1
9.724	1	9	973	5	4	28	749	0	0	0
9.724	1	5	973	5	9	26	1239	0	0	0
9.724	1	5	973	5	9	28	185	0	0	1
9.724	1	2	973	5	2	28	1479	0	0	1
9.724	1	10	973	5	16	28	549	0	0	1
9.725	1	7	973	6	1	28	2196	0	0	0
9.725	1	2	973	6	2	28	185	0	0	1
9.725	1	10	973	6	16	26	1692	0	0	1
9.726	1	7	973	7	1	28	549	0	0	0
9.726	1	9	973	7	4	26	1383	0	0	0
9.726	1	2	973	7	2	28	185	0	0	1
9.726	1	10	973	7	16	26	1692	0	0	1
9.727	1	7	973	8	1	28	373	0	0	0
9.727	1	3	973	8	10	28	549	0	0	0
9.727	1	1	973	8	12	26	1063	0	0	0
9.727	1	8	973	8	3	28	185	0	0	1
9.727	1	10	973	8	16	28	2052	0	0	1
9.728	1	7	973	9	1	28	373	0	0	0
9.728	1	3	973	9	10	22	1143	0	0	0
9.728	1	8	973	9	3	28	1836	0	0	1
9.728	1	6	973	9	15	28	373	0	0	1
9.729	1	7	973	10	1	28	1692	0	0	0
9.729	1	5	973	10	9	28	549	0	0	0
9.729	1	8	973	10	3	26	1383	0	0	1
9.729	1	10	973	10	16	28	549	0	0	1
9.73	1	5	974	1	9	28	1479	0	0	0
9.73	1	3	974	1	10	28	185	0	0	0
9.73	1	1	974	1	12	28	549	0	0	0
9.73	1	2	974	1	2	28	185	0	0	1
9.73	1	10	974	1	16	22	1287	0	0	1
9.731	1	5	974	2	9	28	185	0	0	0
9.731	1	3	974	2	10	28	185	0	0	0
9.731	1	1	974	2	12	28	1836	0	0	0
9.731	1	2	974	2	2	24	1620	0	0	1
9.732	1	5	974	3	9	28	185	0	0	0
9.732	1	3	974	3	10	28	185	0	0	0
9.732	1	1	974	3	12	28	1836	0	0	0
9.732	1	2	974	3	2	24	1620	0	0	1
9.733	1	7	974	4	1	22	1287	0	0	0
9.733	1	3	974	4	10	28	185	0	0	0
9.733	1	2	974	4	2	28	1836	0	0	1
9.733	1	8	974	4	3	28	373	0	0	1
9.734	1	3	974	5	10	28	549	0	0	0
9.734	1	7	974	5	1	24	1191	0	0	0
9.734	1	2	974	5	2	28	1095	0	0	1
9.734	1	8	974	5	3	28	1095	0	0	1
9.735	1	7	974	6	1	26	621	0	0	0
9.735	1	3	974	6	10	26	1239	0	0	0
9.735	1	2	974	6	2	24	935	0	0	1
9.735	1	3	974	6	10	28	373	0	0	1
9.735	1	4	974	6	11	28	549	0	0	1
9.736	1	5	974	7	9	28	373	0	0	0
9.736	1	3	974	7	10	26	1527	0	0	0
9.736	1	8	974	7	3	28	1287	0	0	1
9.736	1	4	974	7	11	28	935	0	0	1
9.737	1	3	974	8	10	28	185	0	0	0
9.737	1	5	974	8	9	26	1692	0	0	0
9.737	1	4	974	8	11	28	1095	0	0	1
9.737	1	6	974	8	15	28	1095	0	0	1
9.738	1	5	974	9	9	28	185	0	0	0
9.738	1	3	974	9	10	24	1479	0	0	0
9.738	1	4	974	9	11	28	2052	0	0	1
9.738	1	6	974	9	15	28	185	0	0	1
9.739	1	5	974	10	9	28	185	0	0	0
9.739	1	3	974	10	10	28	2052	0	0	0
9.739	1	8	974	10	3	26	149	0	0	1
9.739	1	6	974	10	15	26	1383	0	0	1
9.739	1	10	974	10	16	28	373	0	0	1
9.74	1	5	975	1	9	28	185	0	0	0
9.74	1	3	975	1	10	28	2052	0	0	0
9.74	1	8	975	1	3	28	373	0	0	1
