% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	20	325	0	1	1	0
115	1	4	2	0	28	549	0	1	1	0
115	1	9	4	0	20	325	0	1	1	0
115	1	1	12	0	12	149	0	1	1	0
123	1	10	11	0	12	621	0	1	1	0
131	1	2	1	0	8	437	0	1	1	0
134	1	2	1	0	18	549	0	1	0	0
134	1	9	4	0	12	301	0	1	1	0
149	1	2	1	0	8	437	0	1	1	0
152	1	2	1	0	18	549	0	1	0	0
152	1	9	4	0	12	301	0	1	1	0
161	1	5	14	0	4	225	0	1	1	0
171	1	9	4	0	8	437	0	1	1	0
177	1	7	17	0	12	621	0	1	1	0
179	1	6	13	0	8	437	0	1	1	0
254	1	8	3	0	14	807	0	1	1	0
465	1	3	18	0	18	1143	0	1	1	0
1191	1	9	4	0	6	325	0	1	1	0
3147	1	2	1	0	12	301	0	1	1	0
3165	1	2	1	0	12	301	0	1	1	0
3208	1	4	2	0	10	549	0	1	1	0
3221	1	6	13	0	6	325	0	1	1	0
4425	1	4	2	0	16	967	0	1	1	0
7273	1	8	3	0	8	437	0	1	1	0
7290	1	8	3	0	14	807	0	1	1	0
7307	1	8	3	0	14	807	0	1	1	0
7324	1	8	3	0	14	807	0	1	1	0
7349	1	8	3	0	12	621	0	1	1	0
7551	1	8	3	0	18	1143	0	1	1	0
