% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	2	11	10	1	22	693	0
0.109	1	1	11	10	2	22	693	0
0.109	1	2	11	10	1	22	693	1
0.109	1	1	11	10	2	22	693	1
0.125	1	2	13	6	1	8	209	0
0.125	1	1	13	6	2	6	153	0
0.125	1	2	13	6	1	8	209	1
0.125	1	1	13	6	2	6	153	1
0.127	1	2	13	8	1	8	209	0
0.127	1	1	13	8	2	6	153	0
0.127	1	2	13	8	1	8	209	1
0.127	1	1	13	8	2	6	153	1
0.128	1	1	13	9	2	6	325	0
0.128	1	1	13	9	2	6	325	1
0.129	1	2	13	10	1	8	437	0
0.129	1	2	13	10	1	8	437	1
0.141	1	1	15	2	2	6	325	0
0.141	1	1	15	2	2	6	325	1
0.142	1	2	15	3	1	8	209	0
0.142	1	1	15	3	2	6	153	0
0.142	1	2	15	3	1	8	209	1
0.142	1	1	15	3	2	6	153	1
0.143	1	2	15	4	1	8	209	0
0.143	1	1	15	4	2	6	153	0
0.143	1	2	15	4	1	8	209	1
0.143	1	1	15	4	2	6	153	1
0.144	1	2	15	5	1	8	209	0
0.144	1	1	15	5	2	6	153	0
0.144	1	2	15	5	1	8	209	1
0.144	1	1	15	5	2	6	153	1
0.145	1	2	15	6	1	8	209	0
0.145	1	1	15	6	2	6	153	0
0.145	1	2	15	6	1	8	209	1
0.145	1	1	15	6	2	6	153	1
0.157	1	1	16	8	2	6	325	0
0.157	1	1	16	8	2	6	325	1
0.158	1	1	16	9	2	6	325	0
0.158	1	1	16	9	2	6	325	1
0.159	1	1	16	10	2	6	325	0
0.159	1	1	16	10	2	6	325	1
0.16	1	2	17	1	1	8	209	0
0.16	1	1	17	1	2	6	153	0
0.16	1	2	17	1	1	8	209	1
0.16	1	1	17	1	2	6	153	1
0.161	1	2	17	2	1	6	153	0
0.161	1	1	17	2	2	6	153	0
0.161	1	2	17	2	1	6	153	1
0.161	1	1	17	2	2	6	153	1
0.162	1	2	17	3	1	6	325	0
0.162	1	2	17	3	1	6	325	1
0.173	1	1	18	4	2	12	621	0
0.173	1	1	18	4	2	12	621	1
0.174	1	1	18	5	2	12	621	0
0.174	1	1	18	5	2	12	621	1
0.175	1	1	18	6	2	12	621	0
0.175	1	1	18	6	2	12	621	1
0.176	1	1	18	7	2	12	621	0
0.176	1	1	18	7	2	12	621	1
0.177	1	1	18	8	2	12	621	0
0.177	1	1	18	8	2	12	621	1
0.179	1	2	18	10	1	6	325	0
0.179	1	2	18	10	1	6	325	1
0.18	1	2	19	1	1	6	325	0
0.18	1	2	19	1	1	6	325	1
0.181	1	2	19	2	1	6	325	0
0.181	1	2	19	2	1	6	325	1
0.182	1	2	19	3	1	6	325	0
0.182	1	2	19	3	1	6	325	1
0.189	1	1	19	10	2	12	621	0
0.189	1	1	19	10	2	12	621	1
0.19	1	1	20	1	2	12	621	0
0.19	1	1	20	1	2	12	621	1
0.191	1	1	20	2	2	12	621	0
0.191	1	1	20	2	2	12	621	1
0.192	1	1	20	3	2	12	621	0
0.192	1	1	20	3	2	12	621	1
0.193	1	1	20	4	2	12	621	0
0.193	1	1	20	4	2	12	621	1
0.202	1	2	21	3	1	4	225	0
0.202	1	2	21	3	1	4	225	1
0.206	1	1	21	7	2	18	1143	0
0.206	1	1	21	7	2	18	1143	1
0.207	1	1	21	8	2	18	1143	0
0.207	1	1	21	8	2	18	1143	1
0.208	1	1	21	9	2	18	1143	0
0.208	1	1	21	9	2	18	1143	1
0.209	1	1	21	10	2	18	1143	0
0.209	1	1	21	10	2	18	1143	1
0.222	1	2	23	3	1	4	225	0
0.222	1	2	23	3	1	4	225	1
0.224	1	1	23	5	2	18	1143	0
0.224	1	1	23	5	2	18	1143	1
0.225	1	1	23	6	2	18	1143	0
0.225	1	1	23	6	2	18	1143	1
0.226	1	1	23	7	2	18	1143	0
0.226	1	1	23	7	2	18	1143	1
0.238	1	2	24	9	1	4	225	0
0.238	1	2	24	9	1	4	225	1
0.241	1	1	25	2	2	18	1143	0
0.241	1	1	25	2	2	18	1143	1
0.242	1	1	25	3	2	12	621	0
0.242	1	1	25	3	2	12	621	1
0.243	1	1	25	4	2	12	621	0
0.243	1	1	25	4	2	12	621	1
0.244	1	1	25	5	2	12	621	0
0.244	1	1	25	5	2	12	621	1
0.254	1	2	26	5	1	16	967	0
0.254	1	2	26	5	1	16	967	1
0.257	1	1	26	8	2	12	621	0
0.257	1	1	26	8	2	12	621	1
0.258	1	1	26	9	2	12	621	0
0.258	1	1	26	9	2	12	621	1
0.259	1	1	26	10	2	12	621	0
0.259	1	1	26	10	2	12	621	1
0.27	1	2	28	1	1	16	967	0
0.27	1	2	28	1	1	16	967	1
0.273	1	1	28	4	2	12	621	0
0.273	1	1	28	4	2	12	621	1
