% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
0.101	1	6	11	2	3	10	77	0	0	0
0.101	1	2	11	2	10	8	101	0	0	0
0.101	1	3	11	2	11	8	241	0	0	0
0.101	1	6	11	2	3	10	77	0	0	1
0.101	1	2	11	2	10	8	101	0	0	1
0.101	1	3	11	2	11	8	241	0	0	1
0.102	1	6	11	3	3	10	77	0	0	0
0.102	1	2	11	3	10	8	101	0	0	0
0.102	1	3	11	3	11	8	241	0	0	0
0.102	1	6	11	3	3	10	77	0	0	1
0.102	1	2	11	3	10	8	101	0	0	1
0.102	1	3	11	3	11	8	241	0	0	1
0.103	1	6	11	4	3	10	77	0	0	0
0.103	1	2	11	4	10	8	101	0	0	0
0.103	1	3	11	4	11	8	241	0	0	0
0.103	1	6	11	4	3	10	77	0	0	1
0.103	1	2	11	4	10	8	101	0	0	1
0.103	1	3	11	4	11	8	241	0	0	1
0.104	1	6	11	5	3	10	77	0	0	0
0.104	1	2	11	5	10	8	101	0	0	0
0.104	1	3	11	5	11	8	241	0	0	0
0.104	1	6	11	5	3	10	77	0	0	1
0.104	1	2	11	5	10	8	101	0	0	1
0.104	1	3	11	5	11	8	241	0	0	1
0.105	1	6	11	6	3	10	77	0	0	0
0.105	1	2	11	6	10	8	101	0	0	0
0.105	1	3	11	6	11	8	241	0	0	0
0.105	1	6	11	6	3	10	77	0	0	1
0.105	1	2	11	6	10	8	101	0	0	1
0.105	1	3	11	6	11	8	241	0	0	1
0.106	1	6	11	7	3	10	77	0	0	0
0.106	1	2	11	7	10	8	101	0	0	0
0.106	1	3	11	7	11	8	241	0	0	0
0.106	1	6	11	7	3	10	77	0	0	1
0.106	1	2	11	7	10	8	101	0	0	1
0.106	1	3	11	7	11	8	241	0	0	1
0.107	1	6	11	8	3	10	77	0	0	0
0.107	1	2	11	8	10	8	101	0	0	0
0.107	1	3	11	8	11	8	241	0	0	0
0.107	1	6	11	8	3	10	77	0	0	1
0.107	1	2	11	8	10	8	101	0	0	1
0.107	1	3	11	8	11	8	241	0	0	1
0.108	1	6	11	9	3	10	77	0	0	0
0.108	1	2	11	9	10	8	101	0	0	0
0.108	1	3	11	9	11	8	241	0	0	0
0.108	1	6	11	9	3	10	77	0	0	1
0.108	1	2	11	9	10	8	101	0	0	1
0.108	1	3	11	9	11	8	241	0	0	1
0.109	1	6	11	10	3	10	77	0	0	0
0.109	1	2	11	10	10	12	97	0	0	0
0.109	1	3	11	10	11	8	277	0	0	0
0.109	1	6	11	10	3	10	77	0	0	1
0.109	1	2	11	10	10	12	97	0	0	1
0.109	1	3	11	10	11	8	277	0	0	1
0.11	1	6	12	1	3	10	77	0	0	0
0.11	1	2	12	1	10	12	97	0	0	0
0.11	1	3	12	1	11	8	277	0	0	0
0.11	1	6	12	1	3	10	77	0	0	1
0.11	1	2	12	1	10	12	97	0	0	1
0.11	1	3	12	1	11	8	277	0	0	1
0.111	1	6	12	2	3	10	77	0	0	0
0.111	1	2	12	2	10	12	97	0	0	0
0.111	1	3	12	2	11	8	277	0	0	0
0.111	1	6	12	2	3	10	77	0	0	1
0.111	1	2	12	2	10	12	97	0	0	1
0.111	1	3	12	2	11	8	277	0	0	1
0.112	1	6	12	3	3	10	77	0	0	0
0.112	1	2	12	3	10	12	97	0	0	0
0.112	1	3	12	3	11	8	277	0	0	0
0.112	1	6	12	3	3	10	77	0	0	1
0.112	1	2	12	3	10	12	97	0	0	1
0.112	1	3	12	3	11	8	277	0	0	1
0.113	1	6	12	4	3	10	77	0	0	0
0.113	1	2	12	4	10	12	47	0	0	0
0.113	1	3	12	4	11	8	317	0	0	0
0.113	1	6	12	4	3	10	77	0	0	1
0.113	1	2	12	4	10	12	47	0	0	1
0.113	1	3	12	4	11	8	317	0	0	1
0.114	1	6	12	5	3	10	77	0	0	0
0.114	1	2	12	5	10	12	47	0	0	0
0.114	1	3	12	5	11	8	317	0	0	0
0.114	1	6	12	5	3	10	77	0	0	1
0.114	1	2	12	5	10	12	47	0	0	1
0.114	1	3	12	5	11	8	317	0	0	1
0.115	1	6	12	6	3	10	77	0	0	0
0.115	1	2	12	6	10	12	47	0	0	0
0.115	1	3	12	6	11	8	317	0	0	0
0.115	1	6	12	6	3	10	77	0	0	1
0.115	1	2	12	6	10	12	47	0	0	1
0.115	1	3	12	6	11	8	317	0	0	1
0.116	1	6	12	7	3	10	77	0	0	0
0.116	1	2	12	7	10	12	47	0	0	0
0.116	1	3	12	7	11	8	317	0	0	0
0.116	1	6	12	7	3	10	77	0	0	1
0.116	1	2	12	7	10	12	47	0	0	1
0.116	1	3	12	7	11	8	317	0	0	1
0.117	1	6	12	8	3	12	47	0	0	0
0.117	1	2	12	8	10	12	47	0	0	0
0.117	1	3	12	8	11	8	349	0	0	0
0.117	1	6	12	8	3	12	47	0	0	1
0.117	1	2	12	8	10	12	47	0	0	1
0.117	1	3	12	8	11	8	349	0	0	1
0.118	1	6	12	9	3	12	47	0	0	0
0.118	1	2	12	9	10	12	47	0	0	0
0.118	1	3	12	9	11	8	349	0	0	0
0.118	1	6	12	9	3	12	47	0	0	1
0.118	1	2	12	9	10	12	47	0	0	1
0.118	1	3	12	9	11	8	349	0	0	1
0.119	1	6	12	10	3	12	47	0	0	0
0.119	1	2	12	10	10	12	47	0	0	0
0.119	1	3	12	10	11	8	349	0	0	0
0.119	1	6	12	10	3	12	47	0	0	1
0.119	1	2	12	10	10	12	47	0	0	1
0.119	1	3	12	10	11	8	349	0	0	1
0.12	1	6	13	1	3	12	47	0	0	0
0.12	1	2	13	1	10	12	47	0	0	0
0.12	1	3	13	1	11	8	349	0	0	0
0.12	1	6	13	1	3	12	47	0	0	1
0.12	1	2	13	1	10	12	47	0	0	1
0.12	1	3	13	1	11	8	349	0	0	1
0.121	1	6	13	2	3	12	47	0	0	0
0.121	1	2	13	2	10	12	47	0	0	0
0.121	1	3	13	2	11	8	349	0	0	0
0.121	1	6	13	2	3	12	47	0	0	1
0.121	1	2	13	2	10	12	47	0	0	1
0.121	1	3	13	2	11	8	349	0	0	1
0.122	1	6	13	3	3	12	47	0	0	0
0.122	1	2	13	3	10	12	47	0	0	0
0.122	1	3	13	3	11	8	349	0	0	0
0.122	1	6	13	3	3	12	47	0	0	1
0.122	1	2	13	3	10	12	47	0	0	1
0.122	1	3	13	3	11	8	349	0	0	1
0.123	1	6	13	4	3	12	47	0	0	0
0.123	1	3	13	4	11	8	389	0	0	0
0.123	1	6	13	4	3	12	47	0	0	1
0.123	1	3	13	4	11	8	389	0	0	1
0.124	1	10	13	5	4	12	47	0	0	0
0.124	1	3	13	5	11	8	389	0	0	0
0.124	1	10	13	5	4	12	47	0	0	1
0.124	1	3	13	5	11	8	389	0	0	1
0.125	1	10	13	6	4	12	47	0	0	0
0.125	1	3	13	6	11	8	389	0	0	0
0.125	1	10	13	6	4	12	47	0	0	1
0.125	1	3	13	6	11	8	389	0	0	1
0.126	1	6	13	7	3	10	37	0	0	0
0.126	1	3	13	7	11	8	389	0	0	0
0.126	1	6	13	7	3	10	37	0	0	1
0.126	1	3	13	7	11	8	389	0	0	1
0.127	1	6	13	8	3	10	37	0	0	0
0.127	1	3	13	8	11	8	389	0	0	0
0.127	1	6	13	8	3	10	37	0	0	1
0.127	1	3	13	8	11	8	389	0	0	1
0.128	1	6	13	9	3	10	37	0	0	0
0.128	1	3	13	9	11	8	389	0	0	0
0.128	1	6	13	9	3	10	37	0	0	1
0.128	1	3	13	9	11	8	389	0	0	1
0.129	1	6	13	10	3	10	37	0	0	0
0.129	1	3	13	10	11	8	389	0	0	0
0.129	1	6	13	10	3	10	37	0	0	1
0.129	1	3	13	10	11	8	389	0	0	1
0.13	1	6	14	1	3	10	37	0	0	0
0.13	1	3	14	1	11	8	389	0	0	0
0.13	1	6	14	1	3	10	37	0	0	1
