% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	8	11	10	1	6	32	0
0.109	1	10	11	10	3	8	49	0
0.109	1	2	11	10	4	14	93	0
0.109	1	5	11	10	11	14	93	0
0.109	1	4	11	10	12	8	49	0
0.109	1	9	11	10	13	14	93	0
0.109	1	6	11	10	14	14	93	0
0.109	1	8	11	10	1	6	32	1
0.109	1	10	11	10	3	8	49	1
0.109	1	2	11	10	4	14	93	1
0.109	1	5	11	10	11	14	93	1
0.109	1	4	11	10	12	8	49	1
0.109	1	9	11	10	13	14	93	1
0.109	1	6	11	10	14	14	93	1
0.11	1	8	12	1	1	6	75	0
0.11	1	3	12	1	2	0	19	0
0.11	1	1	12	1	17	4	51	0
0.11	1	7	12	1	18	20	325	0
0.11	1	8	12	1	1	6	75	1
0.11	1	3	12	1	2	0	19	1
0.11	1	1	12	1	17	4	51	1
0.11	1	7	12	1	18	20	325	1
0.122	1	3	13	3	2	6	325	0
0.122	1	3	13	3	2	6	325	1
0.128	1	3	13	9	2	6	325	0
0.128	1	3	13	9	2	6	325	1
