% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	2	1	0	22	693	0	1	1	0
115	1	1	2	0	28	1095	0	1	1	0
130	1	2	1	0	28	2292	0	1	1	0
152	1	2	1	0	28	2292	0	1	1	0
167	1	2	1	0	24	1692	0	1	1	0
183	1	2	1	0	24	1692	0	1	1	0
198	1	2	1	0	24	1692	0	1	1	0
214	1	2	1	0	24	1692	0	1	1	0
230	1	2	1	0	24	1692	0	1	1	0
245	1	2	1	0	24	1692	0	1	1	0
263	1	2	1	0	18	1143	0	1	1	0
279	1	2	1	0	18	1143	0	1	1	0
294	1	2	1	0	22	1431	0	1	1	0
311	1	2	1	0	22	1431	0	1	1	0
327	1	2	1	0	24	1692	0	1	1	0
343	1	2	1	0	24	1692	0	1	1	0
359	1	2	1	0	24	1692	0	1	1	0
375	1	2	1	0	20	1335	0	1	1	0
391	1	2	1	0	20	1335	0	1	1	0
406	1	2	1	0	20	1335	0	1	1	0
421	1	2	1	0	20	1335	0	1	1	0
437	1	2	1	0	20	1335	0	1	1	0
453	1	2	1	0	28	2292	0	1	1	0
469	1	2	1	0	28	2292	0	1	1	0
1182	1	2	1	0	22	1431	0	1	1	0
1398	1	2	1	0	22	1431	0	1	1	0
1414	1	2	1	0	10	549	0	1	1	0
1430	1	2	1	0	10	549	0	1	1	0
1447	1	2	1	0	22	1431	0	1	1	0
1463	1	2	1	0	22	1431	0	1	1	0
1479	1	2	1	0	22	1431	0	1	1	0
1495	1	2	1	0	28	2292	0	1	1	0
1512	1	2	1	0	28	2292	0	1	1	0
1527	1	2	1	0	6	325	0	1	1	0
1535	1	2	1	0	6	325	0	1	1	0
1545	1	2	1	0	6	325	0	1	1	0
1561	1	2	1	0	6	325	0	1	1	0
1577	1	2	1	0	18	1143	0	1	1	0
1593	1	2	1	0	18	1143	0	1	1	0
1608	1	2	1	0	18	1143	0	1	1	0
1625	1	2	1	0	18	1143	0	1	1	0
1640	1	2	1	0	18	1143	0	1	1	0
1655	1	2	1	0	18	1143	0	1	1	0
1671	1	2	1	0	18	1143	0	1	1	0
1687	1	2	1	0	18	1143	0	1	1	0
1702	1	2	1	0	18	1143	0	1	1	0
1718	1	2	1	0	18	1143	0	1	1	0
1734	1	2	1	0	16	967	0	1	1	0
1757	1	2	1	0	16	967	0	1	1	0
1807	1	2	1	0	12	621	0	1	1	0
1822	1	2	1	0	12	621	0	1	1	0
1839	1	2	1	0	12	621	0	1	1	0
1856	1	2	1	0	18	1143	0	1	1	0
1871	1	2	1	0	18	1143	0	1	1	0
1889	1	2	1	0	20	1335	0	1	1	0
1904	1	2	1	0	20	1335	0	1	1	0
1919	1	2	1	0	20	1335	0	1	1	0
1934	1	2	1	0	24	1692	0	1	1	0
1950	1	2	1	0	24	1692	0	1	1	0
1966	1	2	1	0	24	1692	0	1	1	0
1981	1	2	1	0	10	549	0	1	1	0
