% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	4	11	10	1	18	225	0
0.109	1	2	11	10	2	28	469	0
0.109	1	3	11	10	3	28	469	0
0.109	1	1	11	10	4	28	469	0
0.109	1	5	11	10	6	28	469	0
0.109	1	4	11	10	1	18	225	1
0.109	1	2	11	10	2	28	469	1
0.109	1	3	11	10	3	28	469	1
0.109	1	1	11	10	4	28	469	1
0.109	1	5	11	10	6	28	469	1
0.133	1	5	14	4	6	14	807	0
0.133	1	5	14	4	6	14	807	1
0.134	1	3	14	5	3	28	2292	0
0.134	1	3	14	5	3	28	2292	1
0.137	1	1	14	8	4	28	2292	0
0.137	1	1	14	8	4	28	2292	1
0.158	1	5	16	9	6	14	807	0
0.158	1	5	16	9	6	14	807	1
0.162	1	1	17	3	4	28	2292	0
0.162	1	1	17	3	4	28	2292	1
0.184	1	5	19	5	6	28	2292	0
0.184	1	5	19	5	6	28	2292	1
0.188	1	1	19	9	4	24	1692	0
0.188	1	1	19	9	4	24	1692	1
0.211	1	1	22	2	4	26	1908	0
0.211	1	1	22	2	4	26	1908	1
3.158	1	5	316	9	6	22	1431	0
3.158	1	5	316	9	6	22	1431	1
3.183	1	5	319	4	6	28	2292	0
3.183	1	5	319	4	6	28	2292	1
3.184	1	5	319	5	6	28	2292	0
3.184	1	5	319	5	6	28	2292	1
3.361	1	3	337	2	3	28	2292	0
3.361	1	3	337	2	3	28	2292	1
3.588	1	3	359	9	3	16	967	0
3.588	1	3	359	9	3	16	967	1
4.212	1	5	422	3	6	28	2292	0
4.212	1	5	422	3	6	28	2292	1
5.239	1	5	524	10	6	26	1908	0
5.239	1	5	524	10	6	26	1908	1
