% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	9	0	0	7	0	1	0
115	1	3	1	0	14	93	0	1	0
115	1	4	11	0	8	49	0	1	0
115	1	5	3	0	14	93	0	1	0
115	1	6	2	0	20	161	0	1	0
115	1	7	10	0	12	73	0	1	0
115	1	9	12	0	16	113	0	1	0
115	1	10	4	0	16	113	0	1	0
115	2	3	1	0	14	93	0	1	1
115	2	5	3	0	14	93	0	1	1
115	2	6	2	0	20	161	0	1	1
115	2	10	4	0	16	113	0	1	1
115	2	1	9	0	0	7	0	1	1
115	2	4	11	0	8	49	0	1	1
115	2	7	10	0	12	73	0	1	1
115	2	9	12	0	16	113	0	1	1
116	1	1	9	0	6	101	0	1	0
116	1	2	13	0	0	26	0	1	0
116	1	8	14	0	2	41	0	1	0
116	2	1	9	0	6	101	0	1	1
116	2	2	13	0	0	26	0	1	1
116	2	8	14	0	2	41	0	1	1
117	1	2	13	0	0	85	0	1	0
117	2	2	13	0	0	85	0	1	1
135	1	1	9	0	6	325	0	1	0
135	2	1	9	0	6	325	0	1	1
3129	1	5	3	0	2	137	0	1	0
3129	2	5	3	0	2	137	0	1	1
9129	1	5	3	0	2	137	0	1	0
9129	2	5	3	0	2	137	0	1	1
