% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	5	11	10	2	2	41	0
0.109	1	1	11	10	10	2	41	0
0.109	1	5	11	10	2	2	41	1
0.109	1	1	11	10	10	2	41	1
0.11	1	4	12	1	9	6	63	0
0.11	1	9	12	1	15	0	15	0
0.11	1	4	12	1	9	6	63	1
0.11	1	9	12	1	15	0	15	1
0.111	1	7	12	2	4	0	11	0
0.111	1	9	12	2	15	0	11	0
0.111	1	7	12	2	4	0	11	1
0.111	1	9	12	2	15	0	11	1
0.112	1	7	12	3	4	2	18	0
0.112	1	2	12	3	11	2	18	0
0.112	1	10	12	3	16	6	32	0
0.112	1	7	12	3	4	2	18	1
0.112	1	2	12	3	11	2	18	1
0.112	1	10	12	3	16	6	32	1
0.113	1	7	12	4	4	2	18	0
0.113	1	2	12	4	11	2	18	0
0.113	1	10	12	4	16	6	32	0
0.113	1	7	12	4	4	2	18	1
0.113	1	2	12	4	11	2	18	1
0.113	1	10	12	4	16	6	32	1
0.114	1	2	12	5	11	2	26	0
0.114	1	9	12	5	15	0	15	0
0.114	1	2	12	5	11	2	26	1
0.114	1	9	12	5	15	0	15	1
0.203	1	3	21	4	3	2	32	0
0.203	1	3	21	4	3	2	32	1
0.204	1	3	21	5	3	2	32	0
0.204	1	3	21	5	3	2	32	1
0.212	1	6	22	3	12	2	41	0
0.212	1	6	22	3	12	2	41	1
0.335	1	9	34	6	15	2	65	0
0.335	1	9	34	6	15	2	65	1
1.001	1	8	101	2	1	2	137	0
1.001	1	8	101	2	1	2	137	1
