% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	10	11	10	2	8	49	0
0.109	1	9	11	10	3	24	201	0
0.109	1	2	11	10	11	18	133	0
0.109	1	3	11	10	12	22	173	0
0.109	1	5	11	10	13	28	277	0
0.109	1	6	11	10	14	4	26	0
0.109	1	8	11	10	17	24	201	0
0.109	1	1	11	10	18	16	113	0
0.109	1	10	11	10	2	8	49	1
0.109	1	9	11	10	3	24	201	1
0.109	1	2	11	10	11	18	133	1
0.109	1	3	11	10	12	22	173	1
0.109	1	5	11	10	13	28	277	1
0.109	1	6	11	10	14	4	26	1
0.109	1	8	11	10	17	24	201	1
0.109	1	1	11	10	18	16	113	1
0.11	1	6	12	1	14	4	225	0
0.11	1	6	12	1	14	4	225	1
0.116	1	7	12	7	1	6	153	0
0.116	1	4	12	7	4	16	453	0
0.116	1	7	12	7	1	6	153	1
0.116	1	4	12	7	4	16	453	1
1.162	1	6	117	3	14	10	549	0
1.162	1	6	117	3	14	10	549	1
3.109	1	9	311	10	3	10	549	0
3.109	1	9	311	10	3	10	549	1
9.109	1	9	911	10	3	16	967	0
9.109	1	9	911	10	3	16	967	1
