% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	2	0	22	693	0	1	0
115	1	2	1	0	10	261	0	1	0
115	2	1	2	0	22	693	0	1	1
115	2	2	1	0	10	261	0	1	1
132	1	2	1	0	6	325	0	1	0
132	2	2	1	0	6	325	0	1	1
134	1	2	1	0	6	325	0	1	0
134	2	2	1	0	6	325	0	1	1
136	1	2	1	0	18	549	0	1	0
136	2	2	1	0	18	549	0	1	1
152	1	2	1	0	18	549	0	1	0
152	2	2	1	0	18	549	0	1	1
153	1	2	1	0	18	549	0	1	0
153	2	2	1	0	18	549	0	1	1
168	1	1	2	0	8	437	0	1	0
168	2	1	2	0	8	437	0	1	1
170	1	2	1	0	12	621	0	1	0
170	2	2	1	0	12	621	0	1	1
186	1	2	1	0	12	621	0	1	0
186	2	2	1	0	12	621	0	1	1
187	1	2	1	0	12	621	0	1	0
187	2	2	1	0	12	621	0	1	1
203	1	2	1	0	12	621	0	1	0
203	2	2	1	0	12	621	0	1	1
204	1	2	1	0	12	621	0	1	0
204	2	2	1	0	12	621	0	1	1
222	1	2	1	0	14	807	0	1	0
222	2	2	1	0	14	807	0	1	1
224	1	2	1	0	14	807	0	1	0
224	2	2	1	0	14	807	0	1	1
242	1	2	1	0	14	807	0	1	0
242	2	2	1	0	14	807	0	1	1
243	1	2	1	0	14	807	0	1	0
243	2	2	1	0	14	807	0	1	1
259	1	2	1	0	4	225	0	1	0
259	2	2	1	0	4	225	0	1	1
260	1	2	1	0	4	225	0	1	0
260	2	2	1	0	4	225	0	1	1
275	1	2	1	0	4	225	0	1	0
275	2	2	1	0	4	225	0	1	1
276	1	2	1	0	4	225	0	1	0
276	2	2	1	0	4	225	0	1	1
277	1	2	1	0	4	225	0	1	0
277	2	2	1	0	4	225	0	1	1
291	1	2	1	0	14	807	0	1	0
291	2	2	1	0	14	807	0	1	1
292	1	2	1	0	14	807	0	1	0
292	2	2	1	0	14	807	0	1	1
307	1	2	1	0	14	807	0	1	0
307	2	2	1	0	14	807	0	1	1
308	1	2	1	0	14	807	0	1	0
308	2	2	1	0	14	807	0	1	1
309	1	2	1	0	14	807	0	1	0
309	2	2	1	0	14	807	0	1	1
324	1	2	1	0	14	807	0	1	0
324	2	2	1	0	14	807	0	1	1
325	1	2	1	0	14	807	0	1	0
325	2	2	1	0	14	807	0	1	1
326	1	2	1	0	14	807	0	1	0
326	2	2	1	0	14	807	0	1	1
342	1	2	1	0	8	437	0	1	0
342	2	2	1	0	8	437	0	1	1
343	1	2	1	0	8	437	0	1	0
343	2	2	1	0	8	437	0	1	1
344	1	2	1	0	8	437	0	1	0
344	2	2	1	0	8	437	0	1	1
358	1	2	1	0	8	437	0	1	0
358	2	2	1	0	8	437	0	1	1
359	1	2	1	0	8	437	0	1	0
359	2	2	1	0	8	437	0	1	1
360	1	2	1	0	8	437	0	1	0
360	2	2	1	0	8	437	0	1	1
374	1	2	1	0	16	967	0	1	0
374	2	2	1	0	16	967	0	1	1
375	1	2	1	0	16	967	0	1	0
375	2	2	1	0	16	967	0	1	1
376	1	2	1	0	16	967	0	1	0
376	2	2	1	0	16	967	0	1	1
390	1	2	1	0	16	967	0	1	0
390	2	2	1	0	16	967	0	1	1
391	1	2	1	0	16	967	0	1	0
391	2	2	1	0	16	967	0	1	1
392	1	2	1	0	16	967	0	1	0
392	2	2	1	0	16	967	0	1	1
447	1	2	1	0	8	437	0	1	0
447	2	2	1	0	8	437	0	1	1
469	1	2	1	0	8	437	0	1	0
469	2	2	1	0	8	437	0	1	1
470	1	2	1	0	8	437	0	1	0
470	2	2	1	0	8	437	0	1	1
1202	1	2	1	0	0	85	0	1	0
1202	2	2	1	0	0	85	0	1	1
1219	1	2	1	0	6	325	0	1	0
1219	2	2	1	0	6	325	0	1	1
1220	1	2	1	0	6	325	0	1	0
1220	2	2	1	0	6	325	0	1	1
1240	1	2	1	0	6	325	0	1	0
1240	2	2	1	0	6	325	0	1	1
1241	1	2	1	0	6	325	0	1	0
1241	2	2	1	0	6	325	0	1	1
1243	1	2	1	0	6	325	0	1	0
