% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	6	1	0	28	2292	0	1	0	0
122	1	6	1	0	28	2292	1	0	1	0
123	1	2	2	0	24	1692	0	1	1	0
133	1	5	3	0	28	2292	0	1	1	0
138	1	6	1	0	22	1431	0	1	1	0
151	1	2	2	0	24	1692	0	1	1	0
153	1	6	1	0	22	1431	0	1	1	0
169	1	6	1	0	28	2292	0	1	1	0
184	1	6	1	0	28	2292	0	1	1	0
200	1	6	1	0	28	2292	0	1	1	0
215	1	6	1	0	28	2292	0	1	1	0
230	1	6	1	0	28	2292	0	1	1	0
245	1	6	1	0	28	2292	0	1	1	0
260	1	6	1	0	28	2292	0	1	1	0
273	1	8	4	0	20	1335	0	1	1	0
276	1	6	1	0	28	2292	0	1	1	0
291	1	6	1	0	28	2292	0	1	1	0
307	1	6	1	0	28	2292	0	1	1	0
323	1	6	1	0	28	2292	0	1	0	0
330	1	6	1	0	28	2292	1	0	1	0
345	1	6	1	0	4	225	0	1	1	0
345	2	6	1	0	4	225	0	1	1	1
361	1	6	1	0	4	225	0	1	1	0
361	2	6	1	0	4	225	0	1	1	1
376	1	6	1	0	28	2292	0	1	1	0
391	1	6	1	0	28	2292	0	1	1	0
414	1	6	1	0	28	2292	0	1	1	0
430	1	6	1	0	28	2292	0	1	1	0
445	1	6	1	0	28	2292	0	1	1	0
460	1	6	1	0	28	2292	0	1	1	0
476	1	6	1	0	28	2292	0	1	1	0
1034	1	10	11	0	28	2292	0	1	1	0
1185	1	6	1	0	18	1143	0	1	1	0
1201	1	6	1	0	18	1143	0	1	1	0
1216	1	6	1	0	28	2292	0	1	1	0
1232	1	6	1	0	28	2292	0	1	0	0
1239	1	6	1	0	28	2292	1	0	1	0
1255	1	6	1	0	8	437	0	1	1	0
1271	1	6	1	0	8	437	0	1	1	0
1287	1	6	1	0	2	137	0	1	1	0
1287	2	6	1	0	2	137	0	1	1	1
1288	1	6	1	0	2	137	0	1	1	0
1303	1	6	1	0	2	137	0	1	1	0
1303	2	6	1	0	2	137	0	1	1	1
1318	1	6	1	0	2	137	0	1	1	0
1318	2	6	1	0	2	137	0	1	1	1
1334	1	6	1	0	24	1692	0	1	1	0
1350	1	6	1	0	24	1692	0	1	1	0
1365	1	6	1	0	24	1692	0	1	1	0
1382	1	6	1	0	22	1431	0	1	1	0
1398	1	6	1	0	22	1431	0	1	1	0
1414	1	6	1	0	18	1143	0	1	1	0
1430	1	6	1	0	18	1143	0	1	1	0
1447	1	6	1	0	24	1692	0	1	1	0
1466	1	6	1	0	24	1692	0	1	1	0
1936	1	9	12	0	0	85	0	1	1	0
2463	1	6	1	0	28	2292	0	1	1	0
2484	1	6	1	0	28	2292	0	1	1	0
2684	1	4	13	0	28	2292	0	1	1	0
2707	1	6	1	0	28	2292	0	1	1	0
2722	1	6	1	0	28	2292	0	1	1	0
2737	1	6	1	0	24	1692	0	1	1	0
2752	1	6	1	0	24	1692	0	1	1	0
2767	1	6	1	0	28	2292	0	1	1	0
2782	1	6	1	0	28	2292	0	1	1	0
