% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	4	2	0	2	26	0	1	1	0
115	1	5	3	0	0	15	0	1	1	0
115	1	1	4	0	2	26	0	1	1	0
115	1	3	6	0	0	15	0	1	1	0
115	2	4	2	0	2	26	0	1	1	1
115	2	5	3	0	0	15	0	1	1	1
115	2	1	4	0	2	26	0	1	1	1
115	2	3	6	0	0	15	0	1	1	1
116	1	4	2	0	2	26	0	1	1	0
116	1	5	3	0	0	15	0	1	1	0
116	1	1	4	0	2	26	0	1	1	0
116	1	3	6	0	0	15	0	1	1	0
116	2	4	2	0	2	26	0	1	0	1
116	2	5	3	0	0	15	0	1	1	1
116	2	1	4	0	2	26	0	1	0	1
116	2	3	6	0	0	15	0	1	1	1
117	1	5	3	0	0	26	0	1	1	0
207	1	2	1	0	0	41	0	1	1	0
207	2	2	1	0	0	41	0	1	1	1
2212	1	3	6	0	4	225	0	1	1	0
