% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	14	389	0	1	1	0
115	1	2	2	0	26	903	0	1	1	0
131	1	1	1	0	26	903	0	1	1	0
131	1	2	2	0	18	549	0	1	1	0
139	1	1	1	0	26	1908	0	1	1	0
147	1	1	1	0	26	903	0	1	1	0
147	1	2	2	0	28	1095	0	1	1	0
148	1	1	1	0	26	903	0	1	1	0
148	1	2	2	0	28	1095	0	1	0	0
155	1	1	1	0	26	1908	0	1	1	0
156	1	1	1	0	26	1908	0	1	1	0
157	1	1	1	0	26	1908	0	1	1	0
163	1	1	1	0	26	1908	0	1	1	0
164	1	1	1	0	26	903	0	1	1	0
164	1	2	2	0	28	1095	0	1	1	0
166	1	1	1	0	26	903	0	1	1	0
166	1	2	2	0	18	549	0	1	0	0
171	1	1	1	0	26	1908	0	1	1	0
175	1	1	1	0	26	1908	0	1	1	0
177	1	1	1	0	26	1908	0	1	1	0
180	1	2	2	0	20	1335	0	1	1	0
182	1	1	1	0	26	903	0	1	1	0
182	1	2	2	0	20	645	0	1	0	0
183	1	1	1	0	26	903	0	1	1	0
183	1	2	2	0	20	645	0	1	0	0
190	1	1	1	0	26	1908	0	1	1	0
194	1	1	1	0	26	1908	0	1	1	0
196	1	1	1	0	28	1095	0	1	0	0
196	1	2	2	0	20	645	0	1	1	0
201	1	1	1	0	26	1908	0	1	1	0
206	1	2	2	0	20	1335	0	1	1	0
207	1	1	1	0	20	1335	0	1	1	0
213	1	2	2	0	8	437	0	1	1	0
220	1	1	1	0	20	1335	0	1	1	0
223	1	2	2	0	8	437	0	1	1	0
224	1	2	2	0	8	437	0	1	1	0
235	1	1	1	0	20	1335	0	1	1	0
239	1	2	2	0	8	437	0	1	1	0
251	1	1	1	0	20	1335	0	1	1	0
254	1	1	1	0	28	1095	0	1	0	0
254	1	2	2	0	16	453	0	1	1	0
270	1	2	2	0	16	967	0	1	1	0
273	1	1	1	0	20	645	0	1	1	0
273	1	2	2	0	28	1095	0	1	0	0
286	1	2	2	0	16	967	0	1	1	0
294	1	1	1	0	22	1431	0	1	1	0
302	1	2	2	0	22	1431	0	1	1	0
310	1	1	1	0	22	1431	0	1	1	0
318	1	2	2	0	22	1431	0	1	1	0
326	1	1	1	0	22	1431	0	1	1	0
334	1	2	2	0	24	1692	0	1	1	0
342	1	1	1	0	26	1908	0	1	1	0
350	1	2	2	0	24	1692	0	1	1	0
357	1	1	1	0	26	1908	0	1	1	0
366	1	2	2	0	24	1692	0	1	1	0
375	1	1	1	0	24	1692	0	1	1	0
382	1	2	2	0	22	1431	0	1	1	0
391	1	1	1	0	24	1692	0	1	1	0
398	1	2	2	0	22	1431	0	1	1	0
407	1	1	1	0	28	2292	0	1	1	0
413	1	2	2	0	22	1431	0	1	1	0
422	1	1	1	0	28	2292	0	1	1	0
429	1	2	2	0	22	1431	0	1	1	0
438	1	1	1	0	28	2292	0	1	1	0
445	1	2	2	0	22	1431	0	1	1	0
454	1	1	1	0	12	621	0	1	1	0
460	1	2	2	0	14	807	0	1	1	0
469	1	1	1	0	12	621	0	1	1	0
485	1	1	1	0	12	621	0	1	1	0
501	1	1	1	0	20	1335	0	1	1	0
516	1	1	1	0	20	1335	0	1	1	0
532	1	1	1	0	8	437	0	1	1	0
540	1	1	1	0	8	437	0	1	1	0
548	1	1	1	0	8	437	0	1	1	0
556	1	1	1	0	8	437	0	1	1	0
557	1	1	1	0	8	437	0	1	1	0
564	1	1	1	0	8	437	0	1	1	0
571	1	1	1	0	14	807	0	1	1	0
580	1	1	1	0	14	807	0	1	1	0
587	1	1	1	0	14	807	0	1	1	0
1178	1	1	1	0	28	2292	0	1	1	0
1180	1	2	2	0	22	1431	0	1	1	0
1194	1	1	1	0	28	2292	0	1	1	0
1196	1	2	2	0	22	1431	0	1	1	0
1210	1	1	1	0	12	621	0	1	1	0
1212	1	2	2	0	18	1143	0	1	1	0
1229	1	2	2	0	18	1143	0	1	1	0
1230	1	1	1	0	28	1095	0	1	1	0
1230	1	2	2	0	22	693	0	1	0	0
1245	1	2	2	0	18	1143	0	1	1	0
1247	1	1	1	0	26	903	0	1	1	0
1247	1	2	2	0	22	693	0	1	0	0
1262	1	1	1	0	24	1692	0	1	1	0
1268	1	2	2	0	14	807	0	1	1	0
1284	1	1	1	0	26	903	0	1	1	0
1284	1	2	2	0	14	389	0	1	1	0
1299	1	1	1	0	24	807	0	1	1	0
1299	1	2	2	0	20	645	0	1	1	0
1315	1	2	2	0	12	621	0	1	1	0
1316	1	1	1	0	24	1692	0	1	1	0
1332	1	1	1	0	28	1095	0	1	1	0
1332	1	2	2	0	28	1095	0	1	1	0
1348	1	1	1	0	26	903	0	1	1	0
1348	1	2	2	0	20	645	0	1	1	0
1364	1	2	2	0	20	1335	0	1	1	0
1370	1	1	1	0	26	1908	0	1	1	0
1381	1	2	2	0	24	1692	0	1	1	0
1386	1	1	1	0	26	1908	0	1	1	0
1397	1	2	2	0	24	1692	0	1	1	0
1402	1	1	1	0	26	1908	0	1	1	0
1412	1	2	2	0	24	1692	0	1	1	0
1418	1	1	1	0	22	1431	0	1	1	0
1428	1	2	2	0	24	1692	0	1	1	0
1435	1	1	1	0	22	1431	0	1	1	0
1445	1	2	2	0	24	1692	0	1	1	0
1451	1	1	1	0	24	1692	0	1	1	0
1461	1	2	2	0	14	807	0	1	1	0
1467	1	1	1	0	24	1692	0	1	1	0
1477	1	2	2	0	14	807	0	1	1	0
1483	1	1	1	0	24	1692	0	1	1	0
1493	1	2	2	0	26	1908	0	1	1	0
1499	1	1	1	0	20	1335	0	1	1	0
1509	1	2	2	0	26	1908	0	1	1	0
1520	1	1	1	0	20	1335	0	1	1	0
1524	1	2	2	0	26	1908	0	1	1	0
1537	1	1	1	0	14	807	0	1	1	0
1541	1	2	2	0	18	1143	0	1	1	0
1552	1	1	1	0	14	807	0	1	1	0
1558	1	2	2	0	18	1143	0	1	1	0
1569	1	1	1	0	22	1431	0	1	1	0
1575	1	2	2	0	26	1908	0	1	1	0
1586	1	1	1	0	22	1431	0	1	1	0
1591	1	2	2	0	26	1908	0	1	1	0
1602	1	1	1	0	22	1431	0	1	1	0
1607	1	2	2	0	26	1908	0	1	1	0
1619	1	1	1	0	20	1335	0	1	1	0
1624	1	2	2	0	22	1431	0	1	1	0
1636	1	1	1	0	20	1335	0	1	1	0
1640	1	2	2	0	22	1431	0	1	1	0
1652	1	1	1	0	16	967	0	1	1	0
1657	1	2	2	0	8	437	0	1	1	0
1668	1	1	1	0	16	967	0	1	1	0
1673	1	2	2	0	8	437	0	1	1	0
1684	1	1	1	0	16	967	0	1	1	0
1689	1	2	2	0	20	1335	0	1	1	0
1700	1	1	1	0	2	137	0	1	1	0
1705	1	2	2	0	20	1335	0	1	1	0
1716	1	1	1	0	2	137	0	1	1	0
1721	1	2	2	0	20	1335	0	1	1	0
1735	1	1	1	0	28	2292	0	1	1	0
1738	1	2	2	0	16	967	0	1	1	0
1752	1	1	1	0	28	2292	0	1	1	0
1755	1	2	2	0	16	967	0	1	1	0
1768	1	1	1	0	28	2292	0	1	1	0
1771	1	1	1	0	28	1095	0	1	0	0
1771	1	2	2	0	24	807	0	1	1	0
1784	1	1	1	0	28	2292	0	1	1	0
1787	1	2	2	0	12	621	0	1	1	0
1800	1	1	1	0	28	2292	0	1	1	0
1804	1	2	2	0	12	621	0	1	1	0
1816	1	1	1	0	26	1908	0	1	1	0
1820	1	2	2	0	20	1335	0	1	1	0
1831	1	1	1	0	26	1908	0	1	1	0
1836	1	2	2	0	20	1335	0	1	1	0
1848	1	1	1	0	24	1692	0	1	1	0
1852	1	2	2	0	18	1143	0	1	1	0
1865	1	1	1	0	24	1692	0	1	1	0
1868	1	2	2	0	18	1143	0	1	1	0
1884	1	2	2	0	18	1143	0	1	1	0
1888	1	1	1	0	16	967	0	1	1	0
1901	1	2	2	0	22	1431	0	1	1	0
1904	1	1	1	0	16	967	0	1	1	0
1916	1	2	2	0	22	1431	0	1	1	0
1920	1	1	1	0	16	967	0	1	1	0
1924	1	2	2	0	22	1431	0	1	1	0
1933	1	2	2	0	20	1335	0	1	1	0
1937	1	1	1	0	12	621	0	1	1	0
1953	1	1	1	0	12	621	0	1	1	0
1955	1	1	1	0	12	301	0	1	0	0
1955	1	2	2	0	20	645	0	1	1	0
1969	1	1	1	0	20	1335	0	1	1	0
1971	1	1	1	0	28	1095	0	1	0	0
1971	1	2	2	0	26	903	0	1	1	0
1985	1	1	1	0	20	1335	0	1	1	0
1988	1	2	2	0	18	1143	0	1	1	0
2000	1	1	1	0	20	1335	0	1	1	0
2007	1	2	2	0	18	1143	0	1	1	0
2016	1	1	1	0	16	967	0	1	1	0
2023	1	2	2	0	8	437	0	1	1	0
2033	1	1	1	0	16	967	0	1	1	0
2039	1	2	2	0	8	437	0	1	1	0
2050	1	1	1	0	24	1692	0	1	1	0
2055	1	2	2	0	6	325	0	1	1	0
2065	1	1	1	0	24	1692	0	1	1	0
2071	1	2	2	0	6	325	0	1	1	0
2081	1	1	1	0	24	1692	0	1	1	0
2088	1	2	2	0	18	1143	0	1	1	0
2097	1	1	1	0	20	1335	0	1	1	0
2105	1	2	2	0	18	1143	0	1	1	0
2113	1	1	1	0	20	1335	0	1	1	0
2126	1	2	2	0	18	1143	0	1	1	0
2130	1	1	1	0	18	1143	0	1	1	0
2142	1	2	2	0	28	2292	0	1	1	0
2146	1	1	1	0	18	1143	0	1	1	0
2158	1	2	2	0	28	2292	0	1	1	0
2162	1	1	1	0	18	1143	0	1	1	0
2175	1	2	2	0	14	807	0	1	1	0
2177	1	1	1	0	18	1143	0	1	1	0
2191	1	2	2	0	14	807	0	1	1	0
2193	1	1	1	0	18	549	0	1	1	0
2193	1	2	2	0	14	389	0	1	0	0
2207	1	2	2	0	14	807	0	1	1	0
2209	1	1	1	0	28	1095	0	1	1	0
2209	1	2	2	0	12	301	0	1	0	0
2223	1	2	2	0	12	621	0	1	1	0
2224	1	1	1	0	28	1095	0	1	1	0
2224	1	2	2	0	12	301	0	1	0	0
2239	1	2	2	0	12	621	0	1	1	0
2241	1	1	1	0	24	1692	0	1	1	0
2255	1	2	2	0	18	1143	0	1	1	0
2257	1	1	1	0	22	693	0	1	1	0
2257	1	2	2	0	18	549	0	1	0	0
2270	1	2	2	0	18	1143	0	1	1	0
2273	1	1	1	0	22	1431	0	1	1	0
2293	1	2	2	0	24	1692	0	1	1	0
