% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	24	1692	0	1	1	0
131	1	1	1	0	28	2292	0	1	1	0
147	1	1	1	0	28	2292	0	1	1	0
163	1	1	1	0	28	2292	0	1	1	0
183	1	1	1	0	28	2292	0	1	1	0
199	1	1	1	0	28	2292	0	1	1	0
215	1	1	1	0	12	621	0	1	1	0
231	1	1	1	0	12	621	0	1	1	0
247	1	1	1	0	28	2292	0	1	1	0
262	1	1	1	0	28	2292	0	1	1	0
277	1	1	1	0	28	2292	0	1	1	0
292	1	1	1	0	26	1908	0	1	1	0
308	1	1	1	0	26	1908	0	1	1	0
324	1	1	1	0	26	1908	0	1	1	0
340	1	1	1	0	14	807	0	1	1	0
355	1	1	1	0	14	807	0	1	1	0
370	1	1	1	0	4	225	0	1	1	0
370	2	1	1	0	4	225	0	1	1	1
386	1	1	1	0	4	225	0	1	1	0
386	2	1	1	0	4	225	0	1	1	1
402	1	1	1	0	4	225	0	1	1	0
402	2	1	1	0	4	225	0	1	1	1
418	1	1	1	0	18	1143	0	1	1	0
434	1	1	1	0	18	1143	0	1	1	0
450	1	1	1	0	16	967	0	1	1	0
466	1	1	1	0	16	967	0	1	1	0
1178	1	1	1	0	20	1335	0	1	1	0
1394	1	1	1	0	14	807	0	1	1	0
1410	1	1	1	0	20	1335	0	1	1	0
1426	1	1	1	0	20	1335	0	1	1	0
1443	1	1	1	0	20	1335	0	1	1	0
1451	1	1	1	0	6	325	0	1	1	0
1458	1	1	1	0	6	325	0	1	1	0
1459	1	1	1	0	6	325	0	1	1	0
1466	1	1	1	0	6	325	0	1	1	0
1467	1	1	1	0	6	325	0	1	1	0
1468	1	1	1	0	6	325	0	1	1	0
1475	1	1	1	0	6	325	0	1	1	0
1482	1	1	1	0	6	325	0	1	1	0
1484	1	1	1	0	6	325	0	1	1	0
1491	1	1	1	0	16	967	0	1	1	0
1498	1	1	1	0	16	967	0	1	1	0
1500	1	1	1	0	16	967	0	1	1	0
1507	1	1	1	0	16	967	0	1	1	0
1514	1	1	1	0	16	967	0	1	1	0
1517	1	1	1	0	16	967	0	1	1	0
1523	1	1	1	0	16	967	0	1	1	0
1529	1	1	1	0	28	2292	0	1	1	0
1532	1	1	1	0	28	2292	0	1	1	0
1539	1	1	1	0	28	2292	0	1	1	0
1544	1	1	1	0	28	2292	0	1	1	0
1549	1	1	1	0	28	2292	0	1	1	0
1555	1	1	1	0	28	2292	0	1	1	0
1560	1	1	1	0	28	2292	0	1	1	0
1564	1	1	1	0	28	2292	0	1	1	0
1570	1	1	1	0	28	2292	0	1	1	0
1571	1	1	1	0	28	2292	0	1	1	0
1576	1	1	1	0	28	2292	0	1	1	0
1578	1	1	1	0	28	2292	0	1	1	0
1585	1	1	1	0	28	2292	0	1	1	0
1588	1	1	1	0	28	2292	0	1	1	0
1602	1	1	1	0	28	2292	0	1	1	0
1617	1	1	1	0	10	549	0	1	1	0
1632	1	1	1	0	10	549	0	1	1	0
1647	1	1	1	0	14	807	0	1	1	0
1663	1	1	1	0	14	807	0	1	1	0
1680	1	1	1	0	14	807	0	1	1	0
1727	1	1	1	0	28	2292	0	1	1	0
1745	1	1	1	0	28	2292	0	1	1	0
1762	1	1	1	0	28	2292	0	1	1	0
1777	1	1	1	0	18	1143	0	1	1	0
1793	1	1	1	0	18	1143	0	1	1	0
1809	1	1	1	0	24	1692	0	1	1	0
1825	1	1	1	0	24	1692	0	1	1	0
1841	1	1	1	0	24	1692	0	1	1	0
1857	1	1	1	0	10	549	0	1	1	0
1873	1	1	1	0	10	549	0	1	1	0
1888	1	1	1	0	26	1908	0	1	1	0
1904	1	1	1	0	26	1908	0	1	1	0
1920	1	1	1	0	26	1908	0	1	1	0
1936	1	1	1	0	24	1692	0	1	1	0
1952	1	1	1	0	24	1692	0	1	1	0
1967	1	1	1	0	8	437	0	1	1	0
1984	1	1	1	0	8	437	0	1	1	0
1999	1	1	1	0	8	437	0	1	1	0
2014	1	1	1	0	20	1335	0	1	1	0
2030	1	1	1	0	20	1335	0	1	1	0
2045	1	1	1	0	20	1335	0	1	1	0
2062	1	1	1	0	6	325	0	1	1	0
2079	1	1	1	0	6	325	0	1	1	0
2096	1	1	1	0	26	1908	0	1	1	0
2111	1	1	1	0	26	1908	0	1	1	0
2126	1	1	1	0	26	1908	0	1	1	0
2141	1	1	1	0	28	2292	0	1	1	0
2158	1	1	1	0	28	2292	0	1	1	0
2173	1	1	1	0	12	621	0	1	1	0
2189	1	1	1	0	12	621	0	1	1	0
2206	1	1	1	0	12	621	0	1	1	0
