% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	2	0	12	301	0	1	0
115	1	2	1	0	16	453	0	1	0
115	2	1	2	0	12	301	0	1	1
115	2	2	1	0	16	453	0	1	1
134	1	1	2	0	14	807	0	1	0
134	2	1	2	0	14	807	0	1	1
135	1	1	2	0	14	389	0	1	0
135	1	2	1	0	14	389	0	1	0
135	2	1	2	0	14	389	0	1	1
135	2	2	1	0	14	389	0	1	1
138	1	2	1	0	10	549	0	1	0
138	2	2	1	0	10	549	0	1	1
154	1	1	2	0	14	807	0	1	0
154	2	1	2	0	14	807	0	1	1
155	1	1	2	0	14	807	0	1	0
155	2	1	2	0	14	807	0	1	1
173	1	1	2	0	16	967	0	1	0
173	2	1	2	0	16	967	0	1	1
174	1	1	2	0	16	967	0	1	0
174	2	1	2	0	16	967	0	1	1
175	1	1	2	0	16	967	0	1	0
175	2	1	2	0	16	967	0	1	1
3155	1	1	2	0	6	325	0	1	0
3155	2	1	2	0	6	325	0	1	1
3359	1	2	1	0	4	225	0	1	0
3359	2	2	1	0	4	225	0	1	1
6179	1	1	2	0	6	325	0	1	0
6179	2	1	2	0	6	325	0	1	1
