% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	2	0	10	261	0	1	0
115	1	2	1	0	10	261	0	1	0
115	2	1	2	0	10	261	0	1	1
115	2	2	1	0	10	261	0	1	1
130	1	2	1	0	24	1692	0	1	0
130	2	2	1	0	24	1692	0	1	1
131	1	2	1	0	24	1692	0	1	0
131	2	2	1	0	24	1692	0	1	1
132	1	2	1	0	24	1692	0	1	0
132	2	2	1	0	24	1692	0	1	1
141	1	1	2	0	18	1143	0	1	0
141	2	1	2	0	18	1143	0	1	1
142	1	1	2	0	18	1143	0	1	0
142	2	1	2	0	18	1143	0	1	1
145	1	2	1	0	24	1692	0	1	0
145	2	2	1	0	24	1692	0	1	1
146	1	2	1	0	24	1692	0	1	0
146	2	2	1	0	24	1692	0	1	1
147	1	2	1	0	24	1692	0	1	0
147	2	2	1	0	24	1692	0	1	1
148	1	2	1	0	24	1692	0	1	0
148	2	2	1	0	24	1692	0	1	1
169	1	2	1	0	12	621	0	1	0
169	2	2	1	0	12	621	0	1	1
186	1	2	1	0	12	621	0	1	0
186	2	2	1	0	12	621	0	1	1
187	1	2	1	0	12	621	0	1	0
187	2	2	1	0	12	621	0	1	1
202	1	2	1	0	12	621	0	1	0
202	2	2	1	0	12	621	0	1	1
203	1	2	1	0	12	621	0	1	0
203	2	2	1	0	12	621	0	1	1
217	1	2	1	0	12	621	0	1	0
217	2	2	1	0	12	621	0	1	1
218	1	2	1	0	12	621	0	1	0
218	2	2	1	0	12	621	0	1	1
233	1	2	1	0	12	621	0	1	0
233	2	2	1	0	12	621	0	1	1
234	1	2	1	0	12	621	0	1	0
234	2	2	1	0	12	621	0	1	1
248	1	2	1	0	18	1143	0	1	0
248	2	2	1	0	18	1143	0	1	1
249	1	2	1	0	18	1143	0	1	0
249	2	2	1	0	18	1143	0	1	1
250	1	2	1	0	18	1143	0	1	0
250	2	2	1	0	18	1143	0	1	1
251	1	2	1	0	18	1143	0	1	0
251	2	2	1	0	18	1143	0	1	1
263	1	2	1	0	18	1143	0	1	0
263	2	2	1	0	18	1143	0	1	1
265	1	2	1	0	18	1143	0	1	0
265	2	2	1	0	18	1143	0	1	1
266	1	2	1	0	18	1143	0	1	0
266	2	2	1	0	18	1143	0	1	1
267	1	2	1	0	18	1143	0	1	0
267	2	2	1	0	18	1143	0	1	1
279	1	2	1	0	18	1143	0	1	0
279	2	2	1	0	18	1143	0	1	1
280	1	2	1	0	18	1143	0	1	0
280	2	2	1	0	18	1143	0	1	1
281	1	2	1	0	18	1143	0	1	0
281	2	2	1	0	18	1143	0	1	1
282	1	2	1	0	18	1143	0	1	0
282	2	2	1	0	18	1143	0	1	1
295	1	2	1	0	22	1431	0	1	0
295	2	2	1	0	22	1431	0	1	1
296	1	2	1	0	22	1431	0	1	0
296	2	2	1	0	22	1431	0	1	1
297	1	2	1	0	22	1431	0	1	0
297	2	2	1	0	22	1431	0	1	1
310	1	2	1	0	22	1431	0	1	0
310	2	2	1	0	22	1431	0	1	1
311	1	2	1	0	22	1431	0	1	0
311	2	2	1	0	22	1431	0	1	1
312	1	2	1	0	22	1431	0	1	0
312	2	2	1	0	22	1431	0	1	1
326	1	2	1	0	22	1431	0	1	0
326	2	2	1	0	22	1431	0	1	1
327	1	2	1	0	26	1908	0	1	0
327	2	2	1	0	26	1908	0	1	1
328	1	2	1	0	26	1908	0	1	0
328	2	2	1	0	26	1908	0	1	1
341	1	2	1	0	26	1908	0	1	0
341	2	2	1	0	26	1908	0	1	1
342	1	2	1	0	26	1908	0	1	0
342	2	2	1	0	26	1908	0	1	1
343	1	1	2	0	28	1095	0	1	0
343	1	2	1	0	26	903	0	1	0
343	2	1	2	0	28	1095	0	1	1
343	2	2	1	0	26	903	0	1	1
358	1	2	1	0	26	1908	0	1	0
358	2	2	1	0	26	1908	0	1	1
359	1	2	1	0	26	1908	0	1	0
359	2	2	1	0	26	1908	0	1	1
371	1	1	2	0	10	549	0	1	0
371	2	1	2	0	10	549	0	1	1
373	1	2	1	0	16	967	0	1	0
373	2	2	1	0	16	967	0	1	1
374	1	2	1	0	16	967	0	1	0
374	2	2	1	0	16	967	0	1	1
375	1	2	1	0	16	967	0	1	0
375	2	2	1	0	16	967	0	1	1
389	1	2	1	0	16	967	0	1	0
389	2	2	1	0	16	967	0	1	1
390	1	2	1	0	16	967	0	1	0
390	2	2	1	0	16	967	0	1	1
391	1	1	2	0	10	261	0	1	0
391	1	2	1	0	16	453	0	1	0
391	2	1	2	0	10	261	0	1	1
391	2	2	1	0	16	453	0	1	1
392	1	1	2	0	10	549	0	1	0
392	2	1	2	0	10	549	0	1	1
405	1	2	1	0	16	967	0	1	0
405	2	2	1	0	16	967	0	1	1
406	1	2	1	0	16	967	0	1	0
406	2	2	1	0	16	967	0	1	1
407	1	2	1	0	6	325	0	1	0
407	2	2	1	0	6	325	0	1	1
421	1	2	1	0	28	1095	0	1	0
421	2	2	1	0	28	1095	0	1	1
422	1	2	1	0	28	1095	0	1	0
422	2	2	1	0	28	1095	0	1	1
436	1	2	1	0	28	1095	0	1	0
436	2	2	1	0	28	1095	0	1	1
437	1	2	1	0	28	1095	0	1	0
437	2	2	1	0	28	1095	0	1	1
448	1	1	2	0	28	2292	0	1	0
448	2	1	2	0	28	2292	0	1	1
451	1	2	1	0	18	1143	0	1	0
451	2	2	1	0	18	1143	0	1	1
452	1	2	1	0	18	1143	0	1	0
452	2	2	1	0	18	1143	0	1	1
466	1	2	1	0	18	1143	0	1	0
466	2	2	1	0	18	1143	0	1	1
467	1	2	1	0	18	1143	0	1	0
467	2	2	1	0	18	1143	0	1	1
468	1	2	1	0	18	1143	0	1	0
468	2	2	1	0	18	1143	0	1	1
1185	1	2	1	0	28	2292	0	1	0
1185	2	2	1	0	28	2292	0	1	1
1201	1	2	1	0	28	2292	0	1	0
1201	2	2	1	0	28	2292	0	1	1
1220	1	2	1	0	28	2292	0	1	0
1220	2	2	1	0	28	2292	0	1	1
1236	1	2	1	0	28	2292	0	1	0
1236	2	2	1	0	28	2292	0	1	1
1253	1	2	1	0	20	1335	0	1	0
1253	2	2	1	0	20	1335	0	1	1
1254	1	2	1	0	20	1335	0	1	0
1254	2	2	1	0	20	1335	0	1	1
1269	1	2	1	0	20	1335	0	1	0
1269	2	2	1	0	20	1335	0	1	1
1270	1	2	1	0	20	1335	0	1	0
1270	2	2	1	0	20	1335	0	1	1
1285	1	2	1	0	20	1335	0	1	0
1285	2	2	1	0	20	1335	0	1	1
1286	1	2	1	0	20	1335	0	1	0
1286	2	2	1	0	20	1335	0	1	1
1287	1	2	1	0	8	437	0	1	0
1287	2	2	1	0	8	437	0	1	1
1300	1	2	1	0	8	437	0	1	0
1300	2	2	1	0	8	437	0	1	1
1301	1	2	1	0	8	437	0	1	0
1301	2	2	1	0	8	437	0	1	1
1303	1	2	1	0	8	437	0	1	0
1303	2	2	1	0	8	437	0	1	1
1316	1	2	1	0	8	437	0	1	0
1316	2	2	1	0	8	437	0	1	1
1317	1	2	1	0	8	437	0	1	0
1317	2	2	1	0	8	437	0	1	1
1331	1	2	1	0	22	1431	0	1	0
1331	2	2	1	0	22	1431	0	1	1
1332	1	2	1	0	22	1431	0	1	0
