% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	0	85	0	1	1	0
134	1	1	1	0	4	225	0	1	1	0
339	1	1	1	0	0	85	0	1	1	0
355	1	1	1	0	0	85	0	1	1	0
355	2	1	1	0	0	85	0	1	1	1
371	1	1	1	0	6	325	0	1	1	0
387	1	1	1	0	6	325	0	1	1	0
404	1	1	1	0	6	325	0	1	1	0
424	1	1	1	0	6	325	0	1	1	0
1447	1	1	1	0	0	85	0	1	1	0
1467	1	1	1	0	0	85	0	1	1	0
1467	2	1	1	0	0	85	0	1	1	1
1486	1	1	1	0	0	85	0	1	1	0
1486	2	1	1	0	0	85	0	1	1	1
1487	1	1	1	0	8	437	0	1	1	0
1505	1	1	1	0	8	437	0	1	1	0
1708	1	1	1	0	2	137	0	1	1	0
1767	1	1	1	0	4	225	0	1	1	0
1783	1	1	1	0	4	225	0	1	1	0
1799	1	1	1	0	4	225	0	1	1	0
1887	1	1	1	0	2	137	0	1	1	0
1911	1	1	1	0	2	137	0	1	1	0
2207	1	1	1	0	4	225	0	1	1	0
2223	1	1	1	0	4	225	0	1	1	0
2245	1	1	1	0	4	225	0	1	1	0
3247	1	1	1	0	2	137	0	1	1	0
3268	1	1	1	0	2	137	0	1	1	0
4287	1	1	1	0	0	85	0	1	1	0
4308	1	1	1	0	0	85	0	1	1	0
4326	1	1	1	0	0	85	0	1	1	0
4343	1	1	1	0	8	437	0	1	1	0
4360	1	1	1	0	8	437	0	1	1	0
4407	1	1	1	0	8	437	0	1	1	0
4426	1	1	1	0	8	437	0	1	1	0
5687	1	1	1	0	4	225	0	1	1	0
5704	1	1	1	0	4	225	0	1	1	0
5721	1	1	1	0	4	225	0	1	1	0
5740	1	1	1	0	2	137	0	1	1	0
5763	1	1	1	0	2	137	0	1	1	0
6978	1	1	1	0	6	325	0	1	1	0
6999	1	1	1	0	6	325	0	1	1	0
7247	1	1	1	0	2	137	0	1	1	0
7263	1	1	1	0	2	137	0	1	1	0
7279	1	1	1	0	2	137	0	1	1	0
7296	1	1	1	0	2	137	0	1	1	0
7315	1	1	1	0	2	137	0	1	1	0
7367	1	1	1	0	2	137	0	1	1	0
7647	1	1	1	0	0	85	0	1	1	0
