% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.111	1	1	12	2	2	0	26	0
0.111	1	1	12	2	2	0	26	1
0.112	1	1	12	3	2	0	26	0
0.112	1	1	12	3	2	0	26	1
0.113	1	2	12	4	1	2	26	0
0.113	1	3	12	4	3	0	15	0
0.113	1	2	12	4	1	2	26	1
0.113	1	3	12	4	3	0	15	1
0.114	1	2	12	5	1	2	26	0
0.114	1	3	12	5	3	0	15	0
0.114	1	2	12	5	1	2	26	1
0.114	1	3	12	5	3	0	15	1
0.115	1	3	12	6	3	0	19	0
0.115	1	3	12	6	3	0	19	1
0.125	1	9	13	6	15	10	63	0
0.125	1	7	13	6	16	6	32	0
0.125	1	9	13	6	15	10	63	1
0.125	1	7	13	6	16	6	32	1
0.126	1	7	13	7	16	4	32	0
0.126	1	6	13	7	12	0	11	0
0.126	1	7	13	7	16	4	32	1
0.126	1	6	13	7	12	0	11	1
0.131	1	4	14	2	11	0	15	0
0.131	1	4	14	2	11	0	15	1
0.132	1	4	14	3	11	0	15	0
0.132	1	4	14	3	11	0	15	1
0.133	1	5	14	4	13	2	26	0
0.133	1	4	14	4	11	0	15	0
0.133	1	5	14	4	13	2	26	1
0.133	1	4	14	4	11	0	15	1
0.134	1	5	14	5	13	2	32	0
0.134	1	6	14	5	12	0	19	0
0.134	1	5	14	5	13	2	32	1
0.134	1	6	14	5	12	0	19	1
0.372	1	6	38	3	12	4	69	0
0.372	1	6	38	3	12	4	69	1
0.534	1	10	54	5	14	4	105	0
0.534	1	10	54	5	14	4	105	1
1.244	1	8	125	5	4	0	85	0
1.244	1	8	125	5	4	0	85	1
