% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	3	0	22	349	0	1	0
115	1	2	4	0	20	325	0	1	0
115	1	3	2	0	20	325	0	1	0
115	1	4	6	0	6	75	0	1	0
115	2	1	3	0	22	349	0	1	1
115	2	2	4	0	20	325	0	1	1
115	2	3	2	0	20	325	0	1	1
115	2	4	6	0	6	75	0	1	1
131	1	2	4	0	18	1143	0	1	0
131	2	2	4	0	18	1143	0	1	1
133	1	2	4	0	18	1143	0	1	0
133	2	2	4	0	18	1143	0	1	1
134	1	4	6	0	8	437	0	1	0
134	2	4	6	0	8	437	0	1	1
135	1	2	4	0	18	1143	0	1	0
135	2	2	4	0	18	1143	0	1	1
136	1	4	6	0	8	437	0	1	0
136	2	4	6	0	8	437	0	1	1
143	1	5	1	0	0	85	0	1	0
143	2	5	1	0	0	85	0	1	1
144	1	1	3	0	6	325	0	1	0
144	2	1	3	0	6	325	0	1	1
149	1	1	3	0	6	325	0	1	0
149	2	1	3	0	6	325	0	1	1
153	1	4	6	0	8	437	0	1	0
153	2	4	6	0	8	437	0	1	1
154	1	4	6	0	8	437	0	1	0
154	2	4	6	0	8	437	0	1	1
156	1	4	6	0	8	437	0	1	0
156	2	4	6	0	8	437	0	1	1
158	1	4	6	0	8	437	0	1	0
158	2	4	6	0	8	437	0	1	1
160	1	1	3	0	6	325	0	1	0
160	2	1	3	0	6	325	0	1	1
161	1	1	3	0	6	325	0	1	0
161	2	1	3	0	6	325	0	1	1
162	1	1	3	0	6	325	0	1	0
162	2	1	3	0	6	325	0	1	1
176	1	1	3	0	10	549	0	1	0
176	2	1	3	0	10	549	0	1	1
177	1	1	3	0	10	549	0	1	0
177	2	1	3	0	10	549	0	1	1
178	1	1	3	0	10	549	0	1	0
178	2	1	3	0	10	549	0	1	1
192	1	1	3	0	10	549	0	1	0
192	2	1	3	0	10	549	0	1	1
193	1	1	3	0	10	549	0	1	0
193	2	1	3	0	10	549	0	1	1
194	1	1	3	0	10	549	0	1	0
194	2	1	3	0	10	549	0	1	1
195	1	1	3	0	10	549	0	1	0
195	2	1	3	0	10	549	0	1	1
207	1	1	3	0	10	549	0	1	0
207	2	1	3	0	10	549	0	1	1
208	1	1	3	0	10	549	0	1	0
208	2	1	3	0	10	549	0	1	1
209	1	1	3	0	0	85	0	1	0
209	2	1	3	0	0	85	0	1	1
210	1	1	3	0	0	85	0	1	0
210	2	1	3	0	0	85	0	1	1
211	1	1	3	0	0	85	0	1	0
211	2	1	3	0	0	85	0	1	1
212	1	1	3	0	0	85	0	1	0
212	2	1	3	0	0	85	0	1	1
223	1	1	3	0	0	85	0	1	0
223	2	1	3	0	0	85	0	1	1
224	1	1	3	0	0	85	0	1	0
224	2	1	3	0	0	85	0	1	1
225	1	1	3	0	0	85	0	1	0
225	2	1	3	0	0	85	0	1	1
226	1	1	3	0	0	85	0	1	0
226	2	1	3	0	0	85	0	1	1
227	1	1	3	0	0	85	0	1	0
227	2	1	3	0	0	85	0	1	1
253	1	2	4	0	10	549	0	1	0
253	2	2	4	0	10	549	0	1	1
7150	1	4	6	0	8	437	0	1	0
7150	2	4	6	0	8	437	0	1	1
7170	1	4	6	0	8	437	0	1	0
7170	2	4	6	0	8	437	0	1	1
