% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
0.109	1	3	11	10	2	20	325	0
0.109	1	1	11	10	3	22	349	0
0.109	1	2	11	10	4	20	325	0
0.109	1	4	11	10	6	6	75	0
0.109	1	3	11	10	2	20	325	1
0.109	1	1	11	10	3	22	349	1
0.109	1	2	11	10	4	20	325	1
0.109	1	4	11	10	6	6	75	1
0.125	1	2	13	6	4	18	1143	0
0.125	1	2	13	6	4	18	1143	1
0.127	1	2	13	8	4	18	1143	0
0.127	1	2	13	8	4	18	1143	1
0.128	1	4	13	9	6	8	437	0
0.128	1	4	13	9	6	8	437	1
0.129	1	2	13	10	4	18	1143	0
0.129	1	2	13	10	4	18	1143	1
0.13	1	4	14	1	6	8	437	0
0.13	1	4	14	1	6	8	437	1
0.137	1	5	14	8	1	0	85	0
0.137	1	5	14	8	1	0	85	1
0.138	1	1	14	9	3	6	325	0
0.138	1	1	14	9	3	6	325	1
0.143	1	1	15	4	3	6	325	0
0.143	1	1	15	4	3	6	325	1
0.147	1	4	15	8	6	8	437	0
0.147	1	4	15	8	6	8	437	1
0.148	1	4	15	9	6	8	437	0
0.148	1	4	15	9	6	8	437	1
0.15	1	4	16	1	6	8	437	0
0.15	1	4	16	1	6	8	437	1
0.152	1	4	16	3	6	8	437	0
0.152	1	4	16	3	6	8	437	1
0.154	1	1	16	5	3	6	325	0
0.154	1	1	16	5	3	6	325	1
0.155	1	1	16	6	3	6	325	0
0.155	1	1	16	6	3	6	325	1
0.156	1	1	16	7	3	6	325	0
0.156	1	1	16	7	3	6	325	1
0.17	1	1	18	1	3	10	549	0
0.17	1	1	18	1	3	10	549	1
0.171	1	1	18	2	3	10	549	0
0.171	1	1	18	2	3	10	549	1
0.172	1	1	18	3	3	10	549	0
0.172	1	1	18	3	3	10	549	1
0.186	1	1	19	7	3	10	549	0
0.186	1	1	19	7	3	10	549	1
0.187	1	1	19	8	3	10	549	0
0.187	1	1	19	8	3	10	549	1
0.188	1	1	19	9	3	10	549	0
0.188	1	1	19	9	3	10	549	1
0.189	1	1	19	10	3	10	549	0
0.189	1	1	19	10	3	10	549	1
0.201	1	1	21	2	3	10	549	0
0.201	1	1	21	2	3	10	549	1
0.202	1	1	21	3	3	10	549	0
0.202	1	1	21	3	3	10	549	1
0.203	1	1	21	4	3	0	85	0
0.203	1	1	21	4	3	0	85	1
0.204	1	1	21	5	3	0	85	0
0.204	1	1	21	5	3	0	85	1
0.205	1	1	21	6	3	0	85	0
0.205	1	1	21	6	3	0	85	1
0.206	1	1	21	7	3	0	85	0
0.206	1	1	21	7	3	0	85	1
0.217	1	1	22	8	3	0	85	0
0.217	1	1	22	8	3	0	85	1
0.218	1	1	22	9	3	0	85	0
0.218	1	1	22	9	3	0	85	1
0.219	1	1	22	10	3	0	85	0
0.219	1	1	22	10	3	0	85	1
0.22	1	1	23	1	3	0	85	0
0.22	1	1	23	1	3	0	85	1
0.221	1	1	23	2	3	0	85	0
0.221	1	1	23	2	3	0	85	1
0.247	1	2	25	8	4	10	549	0
0.247	1	2	25	8	4	10	549	1
7.144	1	4	715	5	6	8	437	0
7.144	1	4	715	5	6	8	437	1
7.164	1	4	717	5	6	8	437	0
7.164	1	4	717	5	6	8	437	1
