% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	1	1	0	8	437	0	1	1	0
131	1	1	1	0	6	325	0	1	1	0
149	1	1	1	0	6	325	0	1	1	0
1167	1	1	1	0	12	621	0	1	1	0
1183	1	1	1	0	12	621	0	1	1	0
1199	1	1	1	0	12	621	0	1	1	0
2214	1	1	1	0	4	225	0	1	1	0
2231	1	1	1	0	4	225	0	1	1	0
2252	1	1	1	0	4	225	0	1	1	0
2271	1	1	1	0	4	225	0	1	1	0
3270	1	1	1	0	10	549	0	1	1	0
3286	1	1	1	0	10	549	0	1	1	0
3302	1	1	1	0	18	1143	0	1	1	0
3318	1	1	1	0	18	1143	0	1	1	0
3334	1	1	1	0	14	807	0	1	1	0
3350	1	1	1	0	14	807	0	1	1	0
3367	1	1	1	0	8	437	0	1	1	0
3384	1	1	1	0	8	437	0	1	1	0
3607	1	1	1	0	8	437	0	1	1	0
3623	1	1	1	0	8	437	0	1	1	0
3642	1	1	1	0	8	437	0	1	1	0
3658	1	1	1	0	0	85	0	1	1	0
3674	1	1	1	0	0	85	0	1	1	0
3689	1	1	1	0	14	807	0	1	1	0
3707	1	1	1	0	14	807	0	1	1	0
3723	1	1	1	0	14	807	0	1	1	0
3739	1	1	1	0	6	325	0	1	1	0
3754	1	1	1	0	6	325	0	1	1	0
3770	1	1	1	0	6	325	0	1	1	0
3786	1	1	1	0	6	325	0	1	1	0
3801	1	1	1	0	6	325	0	1	1	0
3818	1	1	1	0	2	137	0	1	1	0
3818	2	1	1	0	2	137	0	1	1	1
5087	1	1	1	0	4	225	0	1	1	0
5104	1	1	1	0	4	225	0	1	1	0
5123	1	1	1	0	4	225	0	1	1	0
5343	1	1	1	0	0	85	0	1	1	0
6564	1	1	1	0	14	807	0	1	1	0
6583	1	1	1	0	14	807	0	1	1	0
6599	1	1	1	0	14	807	0	1	1	0
6615	1	1	1	0	10	549	0	1	1	0
6631	1	1	1	0	10	549	0	1	1	0
6687	1	1	1	0	6	325	0	1	1	0
6710	1	1	1	0	6	325	0	1	1	0
6726	1	1	1	0	6	325	0	1	1	0
6767	1	1	1	0	0	85	0	1	1	0
6767	2	1	1	0	0	85	0	1	1	1
6784	1	1	1	0	0	85	0	1	1	0
6784	2	1	1	0	0	85	0	1	1	1
6785	1	1	1	0	0	85	0	1	1	0
6802	1	1	1	0	0	85	0	1	1	0
6802	2	1	1	0	0	85	0	1	1	1
6818	1	1	1	0	2	137	0	1	1	0
6839	1	1	1	0	2	137	0	1	1	0
7087	1	1	1	0	4	225	0	1	1	0
7103	1	1	1	0	4	225	0	1	1	0
7119	1	1	1	0	4	225	0	1	1	0
7136	1	1	1	0	14	807	0	1	1	0
7162	1	1	1	0	14	807	0	1	1	0
7186	1	1	1	0	4	225	0	1	1	0
7205	1	1	1	0	4	225	0	1	1	0
7221	1	1	1	0	16	967	0	1	1	0
7237	1	1	1	0	16	967	0	1	1	0
7254	1	1	1	0	14	807	0	1	1	0
7271	1	1	1	0	14	807	0	1	1	0
7293	1	1	1	0	12	621	0	1	1	0
8518	1	1	1	0	8	437	0	1	1	0
9736	1	1	1	0	0	85	0	1	1	0
9752	1	1	1	0	0	85	0	1	1	0
9769	1	1	1	0	2	137	0	1	1	0
9785	1	1	1	0	2	137	0	1	1	0
9802	1	1	1	0	2	137	0	1	1	0
9847	1	1	1	0	6	325	0	1	1	0
9864	1	1	1	0	6	325	0	1	1	0
9888	1	1	1	0	6	325	0	1	1	0
9909	1	1	1	0	6	325	0	1	1	0
9927	1	1	1	0	12	621	0	1	1	0
9942	1	1	1	0	12	621	0	1	1	0
9959	1	1	1	0	12	621	0	1	1	0
