% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
115	1	1	6	0	28	549	0	1	0
115	1	2	4	0	28	549	0	1	0
115	1	3	2	0	28	549	0	1	0
115	1	4	3	0	20	325	0	1	0
115	2	2	4	0	28	549	0	1	1
115	2	3	2	0	28	549	0	1	1
115	2	4	3	0	20	325	0	1	1
115	2	1	6	0	28	549	0	1	1
122	1	5	1	0	28	2292	0	1	0
122	2	5	1	0	28	2292	0	1	1
141	1	1	6	0	28	2292	0	1	0
141	2	1	6	0	28	2292	0	1	1
143	1	3	2	0	28	2292	0	1	0
143	2	3	2	0	28	2292	0	1	1
168	1	1	6	0	28	2292	0	1	0
168	2	1	6	0	28	2292	0	1	1
175	1	1	6	0	28	2292	0	0	0
3143	1	4	3	0	28	2292	0	1	0
3143	2	4	3	0	28	2292	0	1	1
3371	1	3	2	0	10	549	0	1	0
3371	2	3	2	0	10	549	0	1	1
4371	1	4	3	0	22	1431	0	1	0
4371	2	4	3	0	22	1431	0	1	1
4596	1	3	2	0	18	1143	0	1	0
4596	2	3	2	0	18	1143	0	1	1
4822	1	3	2	0	28	2292	0	1	0
4822	2	3	2	0	28	2292	0	1	1
4846	1	3	2	0	28	2292	0	1	0
4846	2	3	2	0	28	2292	0	1	1
5849	1	3	2	0	28	2292	0	1	0
5849	2	3	2	0	28	2292	0	1	1
7601	1	4	3	0	28	2292	0	1	0
7601	2	4	3	0	28	2292	0	1	1
9074	1	3	2	0	28	2292	0	1	0
9074	2	3	2	0	28	2292	0	1	1
9299	1	3	2	0	28	2292	0	1	0
9299	2	3	2	0	28	2292	0	1	1
