% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	ccId
115	1	3	2	0	28	549	0	1	1	0
115	1	4	3	0	20	325	0	1	1	0
115	1	2	4	0	28	549	0	1	1	0
115	1	1	6	0	28	549	0	1	1	0
122	1	5	1	0	28	2292	0	1	1	0
141	1	1	6	0	28	2292	0	1	1	0
143	1	3	2	0	28	2292	0	1	1	0
168	1	1	6	0	28	2292	0	1	0	0
175	1	1	6	0	28	2292	1	0	1	0
3143	1	4	3	0	28	2292	0	1	1	0
3371	1	3	2	0	10	549	0	1	1	0
4371	1	4	3	0	22	1431	0	1	1	0
4596	1	3	2	0	18	1143	0	1	1	0
4822	1	3	2	0	28	2292	0	1	1	0
4846	1	3	2	0	28	2292	0	1	1	0
5849	1	3	2	0	28	2292	0	1	1	0
7601	1	4	3	0	28	2292	0	1	1	0
9074	1	3	2	0	28	2292	0	1	1	0
9299	1	3	2	0	28	2292	0	1	1	0
